translation,importance
"{'en': 'Yeah!', 'cs': '- Jo?'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Molly!', 'cs': 'Molly!'}",0.1748633879781421
"{'en': 'Here.', 'cs': 'Tady, tady.'}",0.1748633879781421
"{'en': 'Cup?', 'cs': 'Suspensor?'}",0.1748633879781421
"{'en': 'Please.', 'cs': 'Panebože.'}",0.1748633879781421
"{'en': 'Easy.', 'cs': 'Klid.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Ande.', 'cs': '- Ande.'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'Here.', 'cs': 'Tady.'}",0.1748633879781421
"{'en': 'Prom.', 'cs': 'Ples.'}",0.1748633879781421
"{'en': 'Liv!', 'cs': 'Liv !'}",0.1748633879781421
"{'en': 'Bullwhipped.', 'cs': 'Ubili ho bičem.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'No.'}",0.1748633879781421
"{'en': 'Fuck.', 'cs': 'Kurva.'}",0.1748633879781421
"{'en': 'Chloe!', 'cs': 'Chloe!'}",0.1748633879781421
"{'en': 'Caitlin.', 'cs': 'Caitlin.'}",0.1748633879781421
"{'en': 'Oh.', 'cs': 'Prostě na tebe myslím, Cricket.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Honey.', 'cs': 'Zlato.'}",0.1748633879781421
"{'en': 'Okay.', 'cs': 'Dobrý.'}",0.1748633879781421
"{'en': 'Okay.', 'cs': 'Dobře.'}",0.1748633879781421
"{'en': 'Hey.', 'cs': 'Čau.'}",0.1748633879781421
"{'en': 'Look.', 'cs': '- Skvělý.'}",0.1748633879781421
"{'en': 'Sorry.', 'cs': 'Tak promiň.'}",0.1748633879781421
"{'en': 'Everybody!', 'cs': 'Všichni!'}",0.1748633879781421
"{'en': 'Diss?', 'cs': 'Shazuju?'}",0.1748633879781421
"{'en': 'Yes?', 'cs': 'Ano?'}",0.1748633879781421
"{'en': 'Sorry.', 'cs': 'Promiň!'}",0.1748633879781421
"{'en': 'Finally!', 'cs': '- Konečně!'}",0.1748633879781421
"{'en': 'WHY?', 'cs': 'Proč! ?'}",0.1748633879781421
"{'en': 'March!', 'cs': 'Pochod!'}",0.1748633879781421
"{'en': 'Run!', 'cs': 'Utíkejte!'}",0.1748633879781421
"{'en': 'How?', 'cs': 'Jak?'}",0.1748633879781421
"{'en': 'Baudelaire.', 'cs': '- Baudelaire je fajn.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Bastard.', 'cs': 'Bastarde.'}",0.1748633879781421
"{'en': 'Us!', 'cs': 'My!'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Oh.', 'cs': 'Oh.'}",0.1748633879781421
"{'en': 'Hey!', 'cs': '- Čau!'}",0.1748633879781421
"{'en': 'What?', 'cs': '- Cože?'}",0.1748633879781421
"{'en': 'Mommy?', 'cs': 'Mami?'}",0.1748633879781421
"{'en': 'Look.', 'cs': 'Podívej.'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co je?'}",0.1748633879781421
"{'en': 'VERY.', 'cs': '- Velmi.'}",0.1748633879781421
"{'en': 'Happens.', 'cs': 'To se stává.'}",0.1748633879781421
"{'en': 'Wait.', 'cs': 'Počkejte.'}",0.1748633879781421
"{'en': 'Neve !', 'cs': 'Nikdy!'}",0.1748633879781421
"{'en': 'Vincent.', 'cs': 'Vincente.'}",0.1748633879781421
"{'en': 'Move!', 'cs': 'Pohyb!'}",0.1748633879781421
"{'en': 'Look!', 'cs': 'Podívej!'}",0.1748633879781421
"{'en': 'Yeah?', 'cs': 'Jo?'}",0.1748633879781421
"{'en': 'Henry.', 'cs': 'Henry.'}",0.1748633879781421
"{'en': 'Absolutely.', 'cs': '- Rozhodně.'}",0.1748633879781421
"{'en': 'Sure.', 'cs': '- Oh, díky.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'See.', 'cs': 'Vidíš.'}",0.1748633879781421
"{'en': 'Mommy?', 'cs': 'Mami?'}",0.1748633879781421
"{'en': 'Okay.', 'cs': 'V pořádku.'}",0.1748633879781421
"{'en': 'Fine.', 'cs': 'Tak jo.'}",0.1748633879781421
"{'en': 'Sure.', 'cs': '- Jistě.'}",0.1748633879781421
"{'en': 'No!', 'cs': '- Ne! Ne!'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Nemáte.'}",0.1748633879781421
"{'en': 'Mostly...', 'cs': 'Vesměs...'}",0.1748633879781421
"{'en': 'Griffin!', 'cs': 'Griffine !'}",0.1748633879781421
"{'en': 'Wow.', 'cs': 'Wow.'}",0.1748633879781421
"{'en': 'Wow.', 'cs': 'Páni.'}",0.1748633879781421
"{'en': 'Yeah!', 'cs': 'Jo!'}",0.1748633879781421
"{'en': 'Galatea.', 'cs': 'Galatea.'}",0.1748633879781421
"{'en': 'Jesus.', 'cs': '- Dívej se, ty doktore sračko. Jesusi.'}",0.1748633879781421
"{'en': 'Yeah!', 'cs': 'Joo! Pickles:'}",0.1748633879781421
"{'en': 'Totally.', 'cs': 'Absolutně.'}",0.1748633879781421
"{'en': 'Ow!', 'cs': 'Au!'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Tak co?'}",0.1748633879781421
"{'en': 'Okay.', 'cs': 'Dobře.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Here.', 'cs': '- Prosím.'}",0.1748633879781421
"{'en': 'Whatever.', 'cs': 'Jak myslíš.'}",0.1748633879781421
"{'en': 'Three.', 'cs': 'Tři!'}",0.1748633879781421
"{'en': 'Lilacs.', 'cs': 'Lilacs.'}",0.1748633879781421
"{'en': 'Okay.', 'cs': '- Dobrá.'}",0.1748633879781421
"{'en': 'There.', 'cs': '- Támhle.'}",0.1748633879781421
"{'en': 'Gotcha!', 'cs': 'Dostal sem tě! To ti vrátím!'}",0.1748633879781421
"{'en': 'There!', 'cs': 'Tam!'}",0.1748633879781421
"{'en': 'Lame.', 'cs': 'Trapné.'}",0.1748633879781421
"{'en': 'Enough!', 'cs': 'Stačí!'}",0.1748633879781421
"{'en': 'James.', 'cs': 'Jamesi.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Kendra!', 'cs': 'Kendro.'}",0.1748633879781421
"{'en': 'Stretcher!', 'cs': 'Nosítka!'}",0.1748633879781421
"{'en': 'Please.', 'cs': 'Ale ne na pobočce. Prosím.'}",0.1748633879781421
"{'en': 'Nothing.', 'cs': 'Nic.'}",0.1748633879781421
"{'en': 'If?', 'cs': 'Když?'}",0.1748633879781421
"{'en': 'VI.', 'cs': 'VI.'}",0.1748633879781421
"{'en': 'Sorry.', 'cs': 'Promiň.'}",0.1748633879781421
"{'en': 'Melissa?', 'cs': 'Melisso?'}",0.1748633879781421
"{'en': 'Here.', 'cs': 'Tady máš.'}",0.1748633879781421
"{'en': 'Hey.', 'cs': 'Zdravím.'}",0.1748633879781421
"{'en': 'AREYOUALLRIGHT?', 'cs': 'Seš v pohodě?'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Understood?', 'cs': '- Rozumíš?'}",0.1748633879781421
"{'en': 'Who?', 'cs': '- Kterej?'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'And?', 'cs': 'A?'}",0.1748633879781421
"{'en': 'Divided.', 'cs': 'Rozděleno.'}",0.1748633879781421
"{'en': 'Okay.', 'cs': 'Dobře.'}",0.1748633879781421
"{'en': 'Bette!', 'cs': 'Bette!'}",0.1748633879781421
"{'en': 'CHARITY.', 'cs': 'Charita.'}",0.1748633879781421
"{'en': 'Okay.', 'cs': 'Ok.'}",0.1748633879781421
"{'en': 'Mmm.', 'cs': 'Mmm.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'Fabienne.', 'cs': '- Fabienne.'}",0.1748633879781421
"{'en': 'Amy?', 'cs': 'Amy?'}",0.1748633879781421
"{'en': 'Wait.', 'cs': 'Zadrž.'}",0.1748633879781421
"{'en': 'Relax.', 'cs': 'Klid.'}",0.1748633879781421
"{'en': 'Clear!', 'cs': 'Čisto!'}",0.1748633879781421
"{'en': 'Deep.', 'cs': 'Hloub.'}",0.1748633879781421
"{'en': 'Donna?', 'cs': 'Donno!'}",0.1748633879781421
"{'en': 'Understand?', 'cs': 'Dobře.'}",0.1748633879781421
"{'en': 'Good.', 'cs': 'Dobře.'}",0.1748633879781421
"{'en': 'Here.', 'cs': 'Tady.'}",0.1748633879781421
"{'en': 'Okay.', 'cs': 'Ok.'}",0.1748633879781421
"{'en': 'Wait!', 'cs': 'Počkej!'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Seriously.', 'cs': 'Vážně.'}",0.1748633879781421
"{'en': 'Hello.', 'cs': 'Haló.'}",0.1748633879781421
"{'en': 'Huh?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'No!', 'cs': '- Ne!'}",0.1748633879781421
"{'en': 'Boy!', 'cs': 'Hochu!'}",0.1748633879781421
"{'en': 'Jon!', 'cs': 'Jon !'}",0.1748633879781421
"{'en': 'Zhaan!', 'cs': 'Zhaan!'}",0.1748633879781421
"{'en': 'You.', 'cs': '- Tebe.'}",0.1748633879781421
"{'en': 'Yeah?', 'cs': 'Jo?'}",0.1748633879781421
"{'en': 'Huh.', 'cs': 'Huh.'}",0.1748633879781421
"{'en': 'Asshole!', 'cs': 'Debile!'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'Great.', 'cs': 'Skvělé.'}",0.1748633879781421
"{'en': 'Jeez!', 'cs': 'Kristepane!'}",0.1748633879781421
"{'en': 'Just...', 'cs': 'Jen...'}",0.1748633879781421
"{'en': 'Over.', 'cs': 'Přepínám.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Tom.', 'cs': '- Tome.'}",0.1748633879781421
"{'en': 'Alex.', 'cs': 'Alexi.'}",0.1748633879781421
"{'en': 'Oh.', 'cs': 'Oh.'}",0.1748633879781421
"{'en': 'Okay.', 'cs': 'Tak dobře.'}",0.1748633879781421
"{'en': 'Sir...', 'cs': 'Pane...'}",0.1748633879781421
"{'en': 'Ready?', 'cs': 'Připraveni?'}",0.1748633879781421
"{'en': 'OK.', 'cs': 'OK.'}",0.1748633879781421
"{'en': 'Wait.', 'cs': 'Pockejte.'}",0.1748633879781421
"{'en': 'Now...', 'cs': 'Nyní...'}",0.1748633879781421
"{'en': 'What?', 'cs': '- Co?'}",0.1748633879781421
"{'en': 'Wh-?', 'cs': 'Co? !'}",0.1748633879781421
"{'en': 'Carol!', 'cs': 'Carol!'}",0.1748633879781421
"{'en': 'Yup.', 'cs': 'Jo.'}",0.1748633879781421
"{'en': 'Bye.', 'cs': 'Čau.'}",0.1748633879781421
"{'en': 'No.', 'cs': '- Ne.'}",0.1748633879781421
"{'en': 'Mimi...', 'cs': 'Mimi...'}",0.1748633879781421
"{'en': 'Sorry.', 'cs': 'Je mi líto.'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'Yup.', 'cs': 'Yop.'}",0.1748633879781421
"{'en': 'Now...', 'cs': 'Takže...'}",0.1748633879781421
"{'en': 'Hi.', 'cs': 'Zdravím.'}",0.1748633879781421
"{'en': 'There.', 'cs': 'Tam.'}",0.1748633879781421
"{'en': 'L03AB07.', 'cs': 'L03AB07.'}",0.1748633879781421
"{'en': 'Adam.', 'cs': 'Adame.'}",0.1748633879781421
"{'en': 'No!', 'cs': 'ne!'}",0.1748633879781421
"{'en': 'OK.', 'cs': 'Dobře.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Arif!', 'cs': 'Arife!'}",0.1748633879781421
"{'en': 'Well...', 'cs': 'Dobře...'}",0.1748633879781421
"{'en': 'Who?', 'cs': 'Kdo?'}",0.1748633879781421
"{'en': 'Jack!', 'cs': 'Dýchejte!'}",0.1748633879781421
"{'en': 'Sam.', 'cs': 'Same.'}",0.1748633879781421
"{'en': 'Drax!', 'cs': 'Draxi!'}",0.1748633879781421
"{'en': 'Hey.', 'cs': 'Hele.'}",0.1748633879781421
"{'en': 'Hey.', 'cs': 'Hej.'}",0.1748633879781421
"{'en': 'Wow.', 'cs': 'Wow.'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'Fuck!', 'cs': 'Kurva!'}",0.1748633879781421
"{'en': 'Hello.', 'cs': 'Haló.'}",0.1748633879781421
"{'en': 'Mary!', 'cs': 'Mary!'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Nothing.', 'cs': 'Ničemu.'}",0.1748633879781421
"{'en': 'Huh ?', 'cs': 'Huh?'}",0.1748633879781421
"{'en': 'Hey.', 'cs': 'Nazdar.'}",0.1748633879781421
"{'en': 'What?', 'cs': 'No co?'}",0.1748633879781421
"{'en': 'Shed!', 'cs': 'Postav se!'}",0.1748633879781421
"{'en': 'Yeah!', 'cs': 'Jo!'}",0.1748633879781421
"{'en': 'Lemon.', 'cs': '- Lemonová.'}",0.1748633879781421
"{'en': 'Yes!', 'cs': 'Ano!'}",0.1748633879781421
"{'en': 'Well?', 'cs': 'Dobře?'}",0.1748633879781421
"{'en': 'See?', 'cs': 'Vidíš?'}",0.1748633879781421
"{'en': 'Here.', 'cs': 'Tady.'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co je?'}",0.1748633879781421
"{'en': 'Samantha!', 'cs': 'Samantho!'}",0.1748633879781421
"{'en': 'Correct.', 'cs': '- Jasný.'}",0.1748633879781421
"{'en': 'Where?', 'cs': 'Opravdu? Kam?'}",0.1748633879781421
"{'en': 'Matt!', 'cs': 'Matte!'}",0.1748633879781421
"{'en': 'Okay.', 'cs': 'Dobře.'}",0.1748633879781421
"{'en': 'Help!', 'cs': 'Pomoc!'}",0.1748633879781421
"{'en': 'Nevertheless....', 'cs': 'Nicméně...'}",0.1748633879781421
"{'en': 'Hey!', 'cs': 'Hej!'}",0.1748633879781421
"{'en': 'So?', 'cs': 'No a?'}",0.1748633879781421
"{'en': 'Queenie?', 'cs': 'Queenie?'}",0.1748633879781421
"{'en': 'Apparently.', 'cs': 'Podle všeho.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Good.', 'cs': 'Dobrá.'}",0.1748633879781421
"{'en': 'Funny.', 'cs': 'Vtipné.'}",0.1748633879781421
"{'en': 'Yeah?', 'cs': 'Jo?'}",0.1748633879781421
"{'en': 'Frenchy!', 'cs': 'Francouzíku!'}",0.1748633879781421
"{'en': 'Amanda...', 'cs': 'Amando...'}",0.1748633879781421
"{'en': 'Christmas.', 'cs': 'Vánoce.'}",0.1748633879781421
"{'en': 'No.', 'cs': '- a lidech, co nemají zuby?'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Exactly.', 'cs': 'Přesně tak.'}",0.1748633879781421
"{'en': 'So?', 'cs': 'Takže?'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'So...', 'cs': 'Tak...'}",0.1748633879781421
"{'en': 'And...', 'cs': 'A...'}",0.1748633879781421
"{'en': 'Okay.', 'cs': 'Dobře.'}",0.1748633879781421
"{'en': 'Move!', 'cs': 'Přidejte!'}",0.1748633879781421
"{'en': 'You!', 'cs': '- Tobě!'}",0.1748633879781421
"{'en': 'Idiot!', 'cs': 'Idiote!'}",0.1748633879781421
"{'en': 'Really.', 'cs': 'Opravdu.'}",0.1748633879781421
"{'en': 'Okay.', 'cs': 'Dobře.'}",0.1748633879781421
"{'en': 'Please.', 'cs': 'Prosím.'}",0.1748633879781421
"{'en': 'Nathan?', 'cs': 'Nathane?'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co to?'}",0.1748633879781421
"{'en': 'Sorry.', 'cs': 'Omlouvám se.'}",0.1748633879781421
"{'en': 'Callaghan.', 'cs': 'Callaghane?'}",0.1748633879781421
"{'en': 'Jess!', 'cs': 'Jesse!'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'Forty-36.', 'cs': 'Forty-36.'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'Nina?', 'cs': 'Nino.'}",0.1748633879781421
"{'en': 'Halt!', 'cs': 'Halt! (stát! )'}",0.1748633879781421
"{'en': 'Here.', 'cs': 'Tady.'}",0.1748633879781421
"{'en': 'Sorry.', 'cs': 'Promiňte.'}",0.1748633879781421
"{'en': 'Oh!', 'cs': 'Oh!'}",0.1748633879781421
"{'en': 'Seven!', 'cs': '- Sedm!'}",0.1748633879781421
"{'en': 'Wait.', 'cs': 'Ne, počkej.'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Máš ho radši než mě, že?'}",0.1748633879781421
"{'en': 'Odalisque.', 'cs': 'Korpulentní.'}",0.1748633879781421
"{'en': 'Marge!', 'cs': 'Marge!'}",0.1748633879781421
"{'en': 'Hey!', 'cs': 'Hej!'}",0.1748633879781421
"{'en': 'Luke!', 'cs': 'Luku!'}",0.1748633879781421
"{'en': 'What?', 'cs': 'Co?'}",0.1748633879781421
"{'en': 'Kai.', 'cs': 'Kai.'}",0.1748633879781421
"{'en': 'Sorry.', 'cs': '- Ne.'}",0.1748633879781421
"{'en': 'Adina.', 'cs': 'Adino.'}",0.1748633879781421
"{'en': 'Em.', 'cs': 'Em.'}",0.1748633879781421
"{'en': 'Jack.', 'cs': 'Jack.'}",0.1748633879781421
"{'en': 'Name ?', 'cs': 'Jméno.'}",0.1748633879781421
"{'en': 'Lenny.', 'cs': 'Lenny.'}",0.1748633879781421
"{'en': 'Jack!', 'cs': '- Jacku!'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'Finally.', 'cs': 'Konečně.'}",0.1748633879781421
"{'en': 'Fine.', 'cs': 'Dobře.'}",0.1748633879781421
"{'en': 'Hide!', 'cs': 'Zmizte!'}",0.1748633879781421
"{'en': 'No.', 'cs': 'Ne.'}",0.1748633879781421
"{'en': 'OK.', 'cs': 'No jo.'}",0.1748633879781421
"{'en': 'There.', 'cs': 'Tady.'}",0.1748633879781421
"{'en': 'Whoo!', 'cs': 'Whoo!'}",0.1748633879781421
"{'en': 'Me?', 'cs': 'Já?'}",0.1748633879781421
