text,importance,label
the new film of anton chekhov is the cherry orchard puts the  ick  in  classic,-0.0470170337449543,1
animated drivel meant to enhance the selfimage of drooling idiots,-0.0468780026438585,1
by turns numbingly dullwitted and disquietingly creepy,-0.0453025608558352,1
an odd  haphazard  and inconsequential romantic comedy,-0.0446732492148631,1
lazily and glumly settles into a most traditional  reserved kind of filmmaking,-0.0436597814013362,1
an admitted egomaniac  evans is no hollywood villain  and yet this grating showcase almost makes you wish he d gone the way of don simpson,-0.0429519695764476,1
comes alive only when it switches gears to the sentimental,-0.0414122094150684,1
a thriller without thrills and a mystery devoid of urgent questions,-0.0397165202595957,1
a sleepinducing thriller with a single twist that everyone except the characters in it can see coming a mile away,-0.0394096653525695,1
who  exactly  is fighting whom here,-0.0392676806055201,1
witless and utterly pointless,-0.038798508198055,1
paul cox needed to show it,-0.0375527952444893,1
greaseballs mob actioncomedy,-0.0369465879406874,1
a lowrent retread of the alien pictures,-0.0352266436163394,1
as in aimless  arduous  and arbitrary,-0.0332044855020875,1
deserving of its critical backlash and more,-0.032506063624555,1
its initial excitement settles into a warmed over pastiche,-0.0315853550768034,1
an inconsequential  barely there bit of piffle,-0.0314373172745494,1
a minorleague soccer remake of the longest yard,-0.0281706044711538,1
absolutely not,-0.0278604166652157,1
a beyondlame satire  teddy bears  picnic ranks among the most pitiful directing debuts by an esteemed writeractor,-0.0278572144650701,1
consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire,-0.0276432903959743,1
leaves viewers out in the cold and undermines some phenomenal performances,-0.0261490709814557,1
this is not a classical dramatic animated feature  nor a hip  contemporary  injokey one,-0.0249133154404934,1
toward the end sum of all fears morphs into a mundane 70s disaster flick,-0.024345712728887,1
barely manages for but a few seconds over its seemingly eternal running time to pique your interest  your imagination  your empathy or anything  really  save your disgust and your indifference,-0.0239442047889674,1
essentially  fatal attraction  remade for viewers who were in diapers when the original was released in 1987,-0.0238129643177321,1
the movie does such an excellent job of critiquing itself at every faltering halfstep of its development that criticizing feels more like commiserating,-0.0236059764827453,1
if they broke out into elaborate choreography  singing and finger snapping it might have held my attention  but as it stands i kept looking for the last exit from brooklyn,-0.0235241017156616,1
right now  they re merely signposts marking the slow  lingering death of imagination,-0.0230951723546962,1
and for all the wrong reasons besides,-0.0223378841911638,1
this movie is so bad  that it is almost worth seeing because it is so bad,-0.0219120723464232,1
the master of disguise represents adam sandler is latest attempt to dumb down the universe,-0.0217567559381707,1
hiphop prison thriller of stupefying absurdity,-0.0217193465338155,1
onesided documentary offers simplistic explanations to a very complex situation,-0.0211508706037748,1
true to its title  it traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at,-0.0209038586693347,1
he does nt  however  deliver nearly enough of the show is trademark style and flash,-0.020795534227931,1
there is the plot  and a maddeningly insistent and repetitive piano score that made me want to scream,-0.0202991192850802,1
the lousy john q all but spits out denzel washington is fine performance in the title role,-0.0200454220139031,1
sex is one of those films that aims to confuse,-0.0199587108190909,1
medem may have disrobed most of the cast  leaving their bodies exposed  but the plot remains as guarded as a virgin with a chastity belt,-0.0186406509725774,1
it has the requisite fauxurban vibe and hottertwoyearsago rap and rb names and references,-0.0183019757948074,1
boasts eyecatching art direction but has a forcefully quirky tone that quickly wears out its limited welcome,-0.0180406124251589,1
a disappointment for a movie that should have been the ultimate imax trip,-0.0177265878376036,1
the dramatic scenes are frequently unintentionally funny  and the action sequences  clearly the main event  are surprisingly uninvolving,-0.0165242772565974,1
a clumsily manufactured exploitation flick  a stylefree exercise in manipulation and mayhem,-0.0159641641833576,1
pascale bailly is romcom provides amlie is audrey tautou with another fabuleux destin  ie  a banal spiritual quest,-0.0159122704852605,1
simplistic  silly and tedious,-0.0158154993868136,1
unambitious writing emerges in the movie  using a plot that could have come from an animatedmovie screenwriting textbook,-0.0151850689750592,1
the uneven movie does have its charms and its funny moments but not quite enough of them,-0.0150296907115621,1
this cloying  voicesfromtheotherside story is hell,-0.0148967032135718,1
it is a movie that ends with truckzilla  for cryin  out loud,-0.0148260371569318,1
despite suffering a senseofhumour failure  the man who wrote rocky does not deserve to go down with a ship as leaky as this,-0.0137312905941131,1
it is just a movie that happens to have jackie chan in it,-0.0136059261290885,1
one hour photo may seem disappointing in its generalities  but it is the little nuances that perhaps had to escape from director mark romanek is selfconscious scrutiny to happen  that finally get under your skin,-0.013205576556256,1
a processed comedy chop suey,-0.0129775775470398,1
whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black,-0.0116554176510484,1
i just saw this movie  well  it is probably not accurate to call it a movie,-0.0115443800847864,1
alternative medicine obviously has its merits  but ayurveda does the field no favors,-0.0113568866186199,1
roman polanski directs the pianist like a surgeon mends a broken heart  very meticulously but without any passion,-0.0113056117032442,1
its screenplay serves as autocritique  and its clumsiness as its own most damning censure,-0.0107598390118055,1
howard and his costars all give committed performances  but they re often undone by howard is selfconscious attempts to find a  literary  filmmaking style to match his subject,-0.0107308853497895,1
even as the hero of the story rediscovers his passion in life  the mood remains oddly detached,-0.0105029892420032,1
nicolas cage is nt the first actor to lead a group of talented friends astray  and this movie wo nt create a ruffle in what is already an erratic career,-0.0099712564678384,1
if the title is a jeopardy question  then the answer might be  how does steven seagal come across these days,-0.0099430009001127,1
pc stability notwithstanding  the film suffers from a simplistic narrative and a pat  fairytale conclusion,-0.0098936806981623,1
if only it had the story to match,-0.0094562500731849,1
stripped almost entirely of such tools as nudity  profanity and violence  labute does manage to make a few points about modern man and his problematic quest for human connection,-0.0093979289683593,1
but there is plenty to offend everyone,-0.0093852968118526,1
the film is a confusing melange of tones and styles  one moment a romantic trifle and the next a turgid drama,-0.0091248716840798,1
everything is off,-0.0087854844844274,1
only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley is flopping dolphingasm,-0.0087254003741065,1
grant is certainly amusing  but the very hollowness of the character he plays keeps him at arms length,-0.0086265772907391,1
suffers from all the excesses of the genre,-0.0085903942184709,1
see clockstoppers if you have nothing better to do with 94 minutes,-0.0074176585026547,1
a dramatic comedy as pleasantly dishonest and pat as any hollywood fluff,-0.0073285715181309,1
could as easily have been called  under siege 3  in alcatraz   a cinematic corpse that never springs to life,-0.006820685615786,1
synthetic  is the best description of this wellmeaning  beautifully produced film that sacrifices its promise for a highpowered star pedigree,-0.0065246151244254,1
like the excruciating end of days  collateral damage presents schwarzenegger as a tragic figure  but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions,-0.00607063064435,1
something must have been lost in the translation,-0.0060303346383394,1
uzumaki is interesting social parallel and defiant aesthetic seems a prostituted muse,-0.005903583341177,1
dragonfly  dwells on crossingover mumbo jumbo  manipulative sentimentality  and sappy dialogue,-0.0057732367951597,1
quitting  however  manages just to be depressing  as the lead actor phones in his autobiographical performance,-0.0049248453958181,1
butterfingered  is the word for the bigfisted direction of jez butterworth  who manages to blast even the smallest sensitivities from the romance with his clamorous approach,-0.0048932489629509,1
one of the most plain  unimaginative romantic comedies i ve ever seen,-0.0048236308044396,1
a shoddy male hip hop fantasy filled with guns  expensive cars  lots of naked women and rocawear clothing,-0.0046963510171919,1
gorgeous to look at but insufferably tedious and turgid  a curiously constricted epic,-0.0045078352504461,1
strictly a  guy is film  in the worst sense of the expression,-0.0044990139875492,1
some episodes work  some do nt,-0.0042896959737641,1
it does nt make for great cinema  but it is interesting to see where one is imagination will lead when given the opportunity,-0.0040183090937556,1
earnest yet curiously tepid and choppy recycling in which predictability is the only winner,-0.0039995318880144,1
you get the impression that writer and director burr steers knows the territory  but his sense of humor has yet to lose the smug selfsatisfaction usually associated with the better private schools,-0.0038773944549318,1
stinks from start to finish  like a wet burlap sack of gloom,-0.0038424137163818,1
you could hate it for the same reason,-0.0037037016373048,1
director jay russell stomps in hobnail boots over natalie babbitt is gentle  endearing 1975 children is novel,-0.0036646582154091,1
a singularly offputting romantic comedy,-0.0033576023694766,1
i ll stay with the stage versions  however  which bite cleaner  and deeper,-0.0032148411383324,1
baran is shockingly devoid of your typical majid majidi shoeloving  crippled children,-0.0031681284272663,1
what they see in each other also is difficult to fathom,-0.0031108936852169,1
cherry orchard is badly edited  often awkwardly directed and suffers from the addition of a wholly unnecessary precredit sequence designed to give some of the characters a  back story,-0.0027811256395078,1
there is something in full frontal  i guess  about artifice and acting and how it distorts reality for people who make movies and watch them  but like most movie riddles  it works only if you have an interest in the characters you see,-0.0022805807717996,1
cherish is a dud  a romantic comedy that is not the least bit romantic and only mildly funny,-0.0019473324034707,1
lrb a rrb boldly stroked  luridly coloured  unidimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain,-0.0017371609759478,1
an obvious copy of one of the best films ever made  how could it not be,-0.001694124290787,1
the film is most improbable feat,-0.001609671764062,1
its and pieces of the hot chick are so hilarious  and schneider is performance is so fine  it is a real shame that so much of the movie  again  as in the animal  is a slapdash mess,-0.0015913028213136,1
one key problem with these ardently christian storylines is that there is never any question of how things will turn out,-0.001546068102279,1
morrissette has performed a difficult task indeed  he is taken one of the world is most fascinating stories and made it dull  lifeless  and irritating,-0.0007919372658304,1
brainless  but enjoyably overthetop  the retro gang melodrama  deuces wild represents fifties teengang machismo in a way that borders on roughtrade homoeroticism,-0.0005431792566707,1
its onesidedness  flirts with propaganda,-0.0005228324880067,1
it is impossible to even categorize this as a smutty guilty pleasure,-0.0004277849422371,1
in this case zero,-8.964957102544635e-05,1
a bore that tends to hammer home every one of its points,3.456907297452143e-05,1
their contrast is neither dramatic nor comic  it is just a weird fizzle,0.0001089995670714,1
though this rude and crude film does deliver a few gutbusting laughs  its digs at modern society are all things we ve seen before,0.0001267067092047,1
suffers from its timid parsing of the barnside target of sons trying to breach gaps in their relationships with their fathers,0.0002489752233167,1
there is a choppy  surfaceeffect feeling to the whole enterprise,0.0003902446533675,1
more dutiful than enchanting  terribly episodic and lacking the spark of imagination that might have made it an exhilarating treat,0.0004277426975818,1
can be classified as one of those  alternate reality  movies  except that it would have worked so much better dealing in only one reality,0.0004844541754887,1
for all its shootouts  fistfights  and car chases  this movie is a phlegmatic bore  so tedious it makes the silly spy vs spy film the sum of all fears  starring ben affleck  seem downright hitchcockian,0.0005827877771285,1
this sade is hardly a perverse  dangerous libertine and agitator  which would have made for better drama,0.0006139284661036,1
it is supposed to be a romantic comedy  it suffers from too much norma rae and not enough pretty woman,0.0008224834118134,1
the film has lrb its rrb moments  but they are few and far between,0.0008420112163732,1
while some will object to the idea of a vietnam picture with such a rahrah  patriotic tone  soldiers ultimately achieves its main strategic objective  dramatizing the human cost of the conflict that came to define a generation,0.00098535723673,1
just when you think you are making sense of it  something happens that tells you there is no sense,0.0011033146750271,1
laggard drama wending its way to an uninspired philosophical epiphany,0.0015295115000792,1
the action quickly sinks into bythenumbers territory,0.0015566382134933,1
sweet gentle jesus  did the screenwriters just do a cutandpaste of every bad actionmovie line in history,0.0015921607319918,1
check your brain and your secret agent decoder ring at the door because you do nt want to think too much about what is going on,0.0016155879794007,1
so much about the film is loopy and ludicrous  that it could have been a hoot in a badmovie way if the laborious pacing and endless exposition had been tightened,0.0017326551700712,1
nothing but an episode of smackdown,0.0018151282205363,1
it is rare to see a movie that takes such a speedy swan dive from  promising  to  interesting  to  familiar  before landing squarely on  stupid,0.0018417349034713,1
just a collection of this and that  whatever fills time  with no unified whole,0.0019220787841314,1
adroit but finally a trifle flat  mad love does nt galvanize its outrage the way  say  jane campion might have done  but at least it possesses some,0.0021138054655446,1
this is a monumental achievement in practically every facet of inept filmmaking  joyless  idiotic  annoying  heavyhanded  visually atrocious  and often downright creepy,0.0021866323291573,1
at three hours and with very little story or character development  there is plenty of room for editing  and a much shorter cut surely would have resulted in a smoother  more focused narrative without sacrificing any of the cultural intrigue,0.0025071657834519,1
in the era of the sopranos  it feels painfully redundant and inauthentic,0.0025844746925852,1
i m giving it thumbs down due to the endlessly repetitive scenes of embarrassment,0.0026021946087513,1
occasionally loud and offensive  but more often  it simply lulls you into a gentle waking coma,0.0028981249498315,1
only masochistic moviegoers need apply,0.0030078426151927,1
murphy and wilson actually make a pretty good team  but the project surrounding them is distressingly rote,0.0033183059805647,1
but it also comes with the laziness and arrogance of a thing that already knows it is won,0.0035106322277116,1
all movie long  city by the sea swings from one approach to the other  but in the end  it stays in formula  which is a waste of de niro  mcdormand and the other good actors in the cast,0.0035186288883794,1
if divine secrets of the yaya sisterhood suffers from a ploddingly melodramatic structure  it comes to life in the performances,0.0035208249053212,1
in the bookontape market  the film of  the kid stays in the picture  would be an abridged edition,0.0038318501414201,1
there is a persistent theatrical sentiment and a woozy quality to the manner of the storytelling  which undercuts the devastatingly telling impact of utter loss personified in the film is simple title,0.0038545751189695,1
paul bettany is good at being the ultraviolent gangster wannabe  but the movie is certainly not number 1,0.0039540532990577,1
reign of fire never comes close to recovering from its demented premise  but it does sustain an enjoyable level of ridiculousness,0.0039630673461292,1
mr wollter and ms seldhal give strong and convincing performances  but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion  grief and fear,0.0041581005137134,1
schrader aims to present an unflinching look at one man is downfall  brought about by his lack of selfawareness,0.0041735656907482,1
the movie is loaded with good intentions  but in his zeal to squeeze the action and our emotions into the alltoofamiliar dramatic arc of the holocaust escape story  minac drains his movie of all individuality,0.0041855543965558,1
i could have used my two hours better watching being john malkovich again,0.0042197895654361,1
and if you appreciate the onesided theme to lawrence is overindulgent tirade  then knock yourself out and enjoy the big screen postcard that is a selfglorified martin lawrence lovefest,0.0046406558686507,1
a seriously bad film with seriously warped logic by writerdirector kurt wimmer at the screenplay level,0.0046902487697658,1
but first  you have to give the audience a reason to want to put for that effort,0.0047156350021391,1
though there is a clarity of purpose and evenhandedness to the film is direction  the drama feels rigged and sluggish,0.0047425444999604,1
cinematic pyrotechnics aside  the only thing avary seems to care about are mean giggles and pulchritude,0.0048226169284523,1
imagine the cleanflicks version of  love story   with ali macgraw is profanities replaced by romancenovel platitudes,0.0048683256965861,1
call me a cynic  but there is something awfully deadly about any movie with a lifeaffirming message,0.0049033924926409,1
if the tuxedo actually were a suit  it would fit chan like a  99 bargainbasement special,0.0049325608410081,1
a pale xerox of other  better crime movies,0.0049505369849767,1
represents the depths to which the girlsbehavingbadly film has fallen,0.0050884840556877,1
the master of disguise may have made a great saturday night live sketch  but a great movie it is not,0.0051171283412065,1
what should have been a painless timekiller becomes instead a grating endurance test,0.0051619810408346,1
try this obscenely bad dark comedy  so crass that it makes edward burns  sidewalks of new york look like oscar wilde,0.0053713568903165,1
it is exactly the kind of movie toback is detractors always accuse him of making,0.0054047807610759,1
the film runs on a little longer than it needs to  muccino either does nt notice when his story ends or just ca nt tear himself away from the characters  but it is smooth and professional,0.0054607878906023,1
lush and beautifully photographed lrb somebody suggested the stills might make a nice coffee table book rrb  but ultimately you ll leave the theater wondering why these people mattered,0.0055041915192874,1
contrasting the original ringu with the current americanized adaptation is akin to comparing the evil dead with evil dead ii,0.0055454886367936,1
putting the primitive murderer inside a hightech space station unleashes a pandora is box of special effects that run the gamut from cheesy to cheesier to cheesiest,0.0055603691523653,1
two big things are missing  anything approaching a visceral kick  and anything approaching even a vague reason to sit through it all,0.0056091474108198,1
this remake of lina wertmuller is 1975 eroticomedy might just be the biggest husbandandwife disaster since john and bo derek made the ridiculous bolero,0.0056132588469615,1
for all its violence  the movie is remarkably dull with only caine making much of an impression,0.005633099965616,1
there is no point of view  no contemporary interpretation of joan is prefeminist plight  so we re left thinking the only reason to make the movie is because present standards allow for plenty of nudity,0.0057700471906864,1
about half of them are funny  a few are sexy and none are useful in telling the story  which is paperthin and decidedly unoriginal,0.0060431098420942,1
daughter from danang reveals that efforts toward closure only open new wounds,0.0062111889797534,1
gets the look and the period trappings right  but it otherwise drowns in a sea of visual and verbal clichs,0.0063689581876397,1
this latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an incongruous summer playoff  demonstrating yet again that the era of the intelligent  wellmade b movie is long gone,0.0064617756992933,1
is a crime that should be punishable by chainsaw,0.0066532087340916,1
it stars schticky chris rock and stolid anthony hopkins  who seem barely in the same movie,0.0066988494861291,1
a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events,0.0066995670028029,1
a gushy episode of  m  a  s  h  only this time from an asian perspective,0.0067254803063395,1
this is a remake by the numbers  linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie,0.0068092628909157,1
renner,-0.3530649402483865,2
big time,-0.3326821012782117,2
please,-0.3300244337124345,2
calculated swill,-0.282777374899561,2
a romance,-0.2482927712380647,2
well  they re  they,-0.2467170509458797,2
a melancholy  emotional film,-0.2294903980352095,2
norton holds the film together,-0.2291607335703504,2
just plain silly,-0.2275924717385039,2
go,-0.2275338738081283,2
soso entertainment,-0.2259942546832709,2
cmon,-0.2145005419316506,2
will you go ape over this movie,-0.2107038195790103,2
it is all pretty tame,-0.2082562983513459,2
for free,-0.2016499350204451,2
than  magnifique,-0.1993231753461795,2
he is worked too hard on this movie,-0.1846453306591565,2
this is so de palma,-0.1841055037603944,2
a road trip that will get you thinking   are we there yet,-0.180787138781243,2
basically  it is pretty but dumb,-0.1785372959271479,2
i ca nt,-0.1776161716783995,2
it is too bad nothing else is,-0.1764146937613114,2
to work  love stories require the full emotional involvement and support of a viewer,-0.1742632379737898,2
let is hope not,-0.1678438031989033,2
silly  loud and goofy,-0.1647556007470188,2
sex with strangers will shock many with its unblinking frankness,-0.1630092119258407,2
melodrama with a message,-0.1603477449370062,2
interesting  but not compelling,-0.1577173900190406,2
it is just plain boring,-0.1521657255940452,2
it looks much more like a cartoon in the end than the simpsons ever has,-0.1505546269045674,2
a movie that will wear you out and make you misty even when you do nt want to be,-0.1503795217782352,2
it was a dark and stormy night,-0.149970998802981,2
routine and rather silly,-0.1486595891999975,2
a dreary indulgence,-0.1477877676069907,2
has its share of arresting images,-0.1472136584363215,2
punchdrunk love  is a little like a chocolate milk moustache,-0.1468522648672482,2
it is quite another to feel physically caught up in the process,-0.1468086402228903,2
spare yet audacious,-0.1465639899704874,2
nor is it a romantic comedy,-0.1465225755109104,2
well  it is not as pathetic as the animal,-0.145728072699326,2
it is just a little too selfsatisfied,-0.1445814758091351,2
falls short in explaining the music and its roots,-0.1437557885081282,2
if there ai nt none  you have a problem,-0.1413583500322347,2
but when it does  you re entirely unprepared,-0.141305855690179,2
not really as bad as you might think,-0.1400373368882378,2
wait for it to hit cable,-0.1393818636684949,2
a movie that falls victim to frazzled wackiness and frayed satire,-0.1391721201175311,2
a penetrating glimpse into the tissuethin ego of the standup comic,-0.1382994062302015,2
an intriguing nearmiss,-0.1375945373925108,2
being latently gay and liking to read are hardly enough,-0.1359312501926711,2
the balkans provide the obstacle course for the love of a good woman,-0.1357872270003815,2
murder by numbers  is nt a great movie  but it is a perfectly acceptable widget,-0.1354457641393699,2
a mildly enjoyable if toothless adaptation of a much better book,-0.1334315913613175,2
with lesser talents  high crimes would be entertaining  but forgettable,-0.1328396577788548,2
dark and disturbing  yet compelling to watch,-0.1327368295041165,2
they should have found orson welles  greatgrandson,-0.1321549964886572,2
but  for that  why not watch a documentary,-0.1295623869718205,2
some motion pictures portray ultimate passion  others create ultimate thrills,-0.1287977928931178,2
it never is  not fully,-0.1287362951917108,2
if you do nt flee  you might be seduced,-0.1274738244997347,2
unfortunately  neither sendak nor the directors are particularly engaging or articulate,-0.1274437466666761,2
merry friggin  christmas,-0.1268085433002263,2
what can one say about a balding 50yearold actor playing an innocent boy carved from a log,-0.126704139222358,2
it is all a rather shapeless good time,-0.1249833121198606,2
you know that ten bucks you d spend on a ticket,-0.1245752823623354,2
we could have expected a little more human being  and a little less product,-0.1243906342202105,2
an extraordinarily silly thriller,-0.1243381410421026,2
eckstraordinarily lame and severely boring,-0.1243259674139099,2
it is everything you d expect  but nothing more,-0.123532213144034,2
a pleasant  if forgettable  romp of a film,-0.1226288030719092,2
films are made of little moments,-0.1216693087475836,2
more of a career curio than a major work,-0.120573291429756,2
displays the potential for a better movie than what bailly manages to deliver,-0.1204410242423152,2
