translation
"{'af': '%H:%M:%SMay 01May 1', 'en': ', %H:%M:%S'}"
"{'af': '=', 'en': ', ='}"
"{'af': '=', 'en': '. ='}"
"{'af': '=', 'en': '='}"
"{'af': '_Stuur', 'en': ': _Send'}"
"{'af': '_Stuur', 'en': '? _Send'}"
"{'af': '_Stuur', 'en': '! _Send'}"
"{'af': '_Stuur', 'en': '_Send'}"
"{'af': 'Verlaat', 'en': '! _Leave'}"
"{'af': 'Verlaat', 'en': '. _Leave'}"
"{'af': 'Verlaat', 'en': '! _Leave'}"
"{'af': 'Verlaat', 'en': '_Leave'}"
"{'af': '_Kanselleer', 'en': '; _Cancel'}"
"{'af': '_Kanselleer', 'en': '; _Cancel'}"
"{'af': '_Kanselleer', 'en': '; _Cancel'}"
"{'af': '_Kanselleer', 'en': '_Cancel'}"
"{'af': 'Ve_rwyder', 'en': '? _Remove'}"
"{'af': 'Ve_rwyder', 'en': ', _Remove'}"
"{'af': 'Ve_rwyder', 'en': '? _Remove'}"
"{'af': 'Ve_rwyder', 'en': '_Remove'}"
"{'af': '4. 450', 'en': ', 4.450'}"
"{'af': '4. 450', 'en': '; 4.450'}"
"{'af': '4. 450', 'en': '! 4.450'}"
"{'af': '4. 450', 'en': '4.450'}"
"{'af': '_Kanselleer afmelding', 'en': ', _Cancel'}"
"{'af': '_Kanselleer afmelding', 'en': '; _Cancel'}"
"{'af': '_Kanselleer afmelding', 'en': ', _Cancel'}"
"{'af': '_Kanselleer afmelding', 'en': '_Cancel'}"
"{'af': '0. 94', 'en': '. 0.94'}"
"{'af': '0. 94', 'en': '? 0.94'}"
"{'af': '0. 94', 'en': ', 0.94'}"
"{'af': '0. 94', 'en': '0.94'}"
"{'af': '3. 80', 'en': '. 3.80'}"
"{'af': '3. 80', 'en': ': 3.80'}"
"{'af': '3. 80', 'en': '. 3.80'}"
"{'af': '3. 80', 'en': '3.80'}"
"{'af': 'Geskiedenis', 'en': '& , History'}"
"{'af': 'Geskiedenis', 'en': '. & History'}"
"{'af': 'Geskiedenis', 'en': '& : History'}"
"{'af': 'Geskiedenis', 'en': '& History'}"
"{'af': '_Oorskryf', 'en': ', _Overwrite'}"
"{'af': '_Oorskryf', 'en': '? _Overwrite'}"
"{'af': '_Oorskryf', 'en': ', _Overwrite'}"
"{'af': '_Oorskryf', 'en': '_Overwrite'}"
"{'af': '_Verwyder', 'en': '. _Clear'}"
"{'af': '_Verwyder', 'en': '. _Clear'}"
"{'af': '_Verwyder', 'en': '. _Clear'}"
"{'af': '_Verwyder', 'en': '_Clear'}"
"{'af': '_Lees', 'en': '? _Read'}"
"{'af': '_Lees', 'en': ', _Read'}"
"{'af': '_Lees', 'en': ': _Read'}"
"{'af': '_Lees', 'en': '_Read'}"
"{'af': '_Verwyder', 'en': '! _Clear'}"
"{'af': '_Verwyder', 'en': '; _Clear'}"
"{'af': '_Verwyder', 'en': '; _Clear'}"
"{'af': '_Verwyder', 'en': '_Clear'}"
"{'af': 'He_rnoem', 'en': '! _Rename'}"
"{'af': 'He_rnoem', 'en': '; _Rename'}"
"{'af': 'He_rnoem', 'en': '! _Rename'}"
"{'af': 'He_rnoem', 'en': '_Rename'}"
"{'af': '_Versteek', 'en': '; _Hide'}"
"{'af': '_Versteek', 'en': ', _Hide'}"
"{'af': '_Versteek', 'en': '. _Hide'}"
"{'af': '_Versteek', 'en': '_Hide'}"
"{'af': '_Gelees', 'en': '; _Read'}"
"{'af': '_Gelees', 'en': '; _Read'}"
"{'af': '_Gelees', 'en': ': _Read'}"
"{'af': '_Gelees', 'en': '_Read'}"
"{'af': 'degF,˚F', 'en': '! degF,˚F'}"
"{'af': 'degF,˚F', 'en': '! degF,˚F'}"
"{'af': 'degF,˚F', 'en': ': degF,˚F'}"
"{'af': 'degF,˚F', 'en': 'degF,˚F'}"
"{'af': '_Sluit', 'en': ': _Close'}"
"{'af': '_Sluit', 'en': ': _Close'}"
"{'af': '_Sluit', 'en': '? _Close'}"
"{'af': '_Sluit', 'en': '_Close'}"
"{'af': 'Gebr_uikernaam', 'en': ': _Username'}"
"{'af': 'Gebr_uikernaam', 'en': '. _Username'}"
"{'af': 'Gebr_uikernaam', 'en': '? _Username'}"
"{'af': 'Gebr_uikernaam', 'en': '_Username'}"
"{'af': '_Installeer', 'en': '. _Install'}"
"{'af': '_Installeer', 'en': ', _Install'}"
"{'af': '_Installeer', 'en': '. _Install'}"
"{'af': '_Installeer', 'en': '_Install'}"
"{'af': '7. 2', 'en': '? 7.2'}"
"{'af': '7. 2', 'en': '? 7.2'}"
"{'af': '7. 2', 'en': '! 7.2'}"
"{'af': '7. 2', 'en': '7.2'}"
"{'af': '_Verwyder', 'en': ', _Clear'}"
"{'af': '_Verwyder', 'en': '! _Clear'}"
"{'af': '_Verwyder', 'en': '. _Clear'}"
"{'af': '_Verwyder', 'en': '_Clear'}"
"{'af': 'Ja?', 'en': ': - Yes'}"
"{'af': 'Ja?', 'en': ', - Yes'}"
"{'af': 'Ja?', 'en': '; - Yes'}"
"{'af': 'Ja?', 'en': '- Yes'}"
"{'af': '_Deel uit', 'en': '! _Deal'}"
"{'af': '_Deel uit', 'en': ', _Deal'}"
"{'af': '_Deel uit', 'en': '! _Deal'}"
"{'af': '_Deel uit', 'en': '_Deal'}"
"{'af': '_Voeg by', 'en': ', _Add'}"
"{'af': '_Voeg by', 'en': ': _Add'}"
"{'af': '_Voeg by', 'en': ': _Add'}"
"{'af': '_Voeg by', 'en': '_Add'}"
"{'af': '_Des', 'en': ', _Dec'}"
"{'af': '_Des', 'en': ', _Dec'}"
"{'af': '_Des', 'en': '! _Dec'}"
"{'af': '_Des', 'en': '_Dec'}"
"{'af': '0. 74', 'en': '! 0.74'}"
"{'af': '0. 74', 'en': '; 0.74'}"
"{'af': '0. 74', 'en': '; 0.74'}"
"{'af': '0. 74', 'en': '0.74'}"
"{'af': '_Hulp', 'en': ', _Help'}"
"{'af': '_Hulp', 'en': ', _Help'}"
"{'af': '_Hulp', 'en': '. _Help'}"
"{'af': '_Hulp', 'en': '_Help'}"
"{'af': '3. 15', 'en': '; 3.15'}"
"{'af': '3. 15', 'en': '! 3.15'}"
"{'af': '3. 15', 'en': '; 3.15'}"
"{'af': '3. 15', 'en': '3.15'}"
"{'af': '_Kopieer', 'en': ': _Copy'}"
"{'af': '_Kopieer', 'en': ', _Copy'}"
"{'af': '_Kopieer', 'en': '. _Copy'}"
"{'af': '_Kopieer', 'en': '_Copy'}"
"{'af': '_Stel', 'en': ', _Set'}"
"{'af': '_Stel', 'en': '. _Set'}"
"{'af': '_Stel', 'en': '! _Set'}"
"{'af': '_Stel', 'en': '_Set'}"
"{'af': '_Terugstel_Restart"" is the menu item \'Game->Restart\', implies ""Restart Game', 'en': '! _Reset'}"
"{'af': '_Terugstel_Restart"" is the menu item \'Game->Restart\', implies ""Restart Game', 'en': '. _Reset'}"
"{'af': '_Terugstel_Restart"" is the menu item \'Game->Restart\', implies ""Restart Game', 'en': '. _Reset'}"
"{'af': '_Terugstel_Restart"" is the menu item \'Game->Restart\', implies ""Restart Game', 'en': '_Reset'}"
"{'af': '_Gelees', 'en': ', _Read'}"
"{'af': '_Gelees', 'en': '? _Read'}"
"{'af': '_Gelees', 'en': '; _Read'}"
"{'af': '_Gelees', 'en': '_Read'}"
"{'af': 'i_n', 'en': ', i_n'}"
"{'af': 'i_n', 'en': '! i_n'}"
"{'af': 'i_n', 'en': ': i_n'}"
"{'af': 'i_n', 'en': 'i_n'}"
"{'af': 'Sl_uit oop', 'en': '; _Unlock'}"
"{'af': 'Sl_uit oop', 'en': ': _Unlock'}"
"{'af': 'Sl_uit oop', 'en': '! _Unlock'}"
"{'af': 'Sl_uit oop', 'en': '_Unlock'}"
"{'af': '_Hulp', 'en': '! _Help'}"
"{'af': '_Hulp', 'en': '; _Help'}"
"{'af': '_Hulp', 'en': '? _Help'}"
"{'af': '_Hulp', 'en': '_Help'}"
"{'af': 'Sinchroniseer', 'en': ': _Synchronize'}"
"{'af': 'Sinchroniseer', 'en': '! _Synchronize'}"
"{'af': 'Sinchroniseer', 'en': '; _Synchronize'}"
"{'af': 'Sinchroniseer', 'en': '_Synchronize'}"
"{'af': '...', 'en': '& ; Add'}"
"{'af': '...', 'en': '& : Add'}"
"{'af': '...', 'en': '& ? Add'}"
"{'af': '...', 'en': '& Add'}"
"{'af': '_Voeg by', 'en': ', _Add'}"
"{'af': '_Voeg by', 'en': '; _Add'}"
"{'af': '_Voeg by', 'en': '. _Add'}"
"{'af': '_Voeg by', 'en': '_Add'}"
"{'af': 'Ikalender', 'en': '& ! Print'}"
"{'af': 'Ikalender', 'en': '& ; Print'}"
"{'af': 'Ikalender', 'en': '& ; Print'}"
"{'af': 'Ikalender', 'en': '& Print'}"
"{'af': 'Aktikels', 'en': '& : Articles'}"
"{'af': 'Aktikels', 'en': '& . Articles'}"
"{'af': 'Aktikels', 'en': '! & Articles'}"
"{'af': 'Aktikels', 'en': '& Articles'}"
"{'af': '% voltooid', 'en': '? % Complete'}"
"{'af': '% voltooid', 'en': '% ; Complete'}"
"{'af': '% voltooid', 'en': '% ? Complete'}"
"{'af': '% voltooid', 'en': '% Complete'}"
"{'af': '3. 1', 'en': ', 3.1'}"
"{'af': '3. 1', 'en': '? 3.1'}"
"{'af': '3. 1', 'en': '! 3.1'}"
"{'af': '3. 1', 'en': '3.1'}"
"{'af': '0. 36', 'en': '? 0.36'}"
"{'af': '0. 36', 'en': ': 0.36'}"
"{'af': '0. 36', 'en': '? 0.36'}"
"{'af': '0. 36', 'en': '0.36'}"
"{'af': 'S_a.', 'en': '. _Sat'}"
"{'af': 'S_a.', 'en': ', _Sat'}"
"{'af': 'S_a.', 'en': ': _Sat'}"
"{'af': 'S_a.', 'en': '_Sat'}"
"{'af': 'Jare', 'en': '; year(s)'}"
"{'af': 'Jare', 'en': '? year(s)'}"
"{'af': 'Jare', 'en': ': year(s)'}"
"{'af': 'Jare', 'en': 'year(s)'}"
"{'af': '_Deel uit', 'en': ': _Deal'}"
"{'af': '_Deel uit', 'en': '! _Deal'}"
"{'af': '_Deel uit', 'en': '. _Deal'}"
"{'af': '_Deel uit', 'en': '_Deal'}"
"{'af': '3. 500', 'en': ': 3.500'}"
"{'af': '3. 500', 'en': '; 3.500'}"
"{'af': '3. 500', 'en': ', 3.500'}"
"{'af': '3. 500', 'en': '3.500'}"
"{'af': '_Skuif', 'en': ', _Move'}"
"{'af': '_Skuif', 'en': '? _Move'}"
"{'af': '_Skuif', 'en': '! _Move'}"
"{'af': '_Skuif', 'en': '_Move'}"
"{'af': 'Oos', 'en': '& . East'}"
"{'af': 'Oos', 'en': '. & East'}"
"{'af': 'Oos', 'en': '& ? East'}"
"{'af': 'Oos', 'en': '& East'}"
"{'af': 'Ve_rwyder', 'en': '! _Remove'}"
"{'af': 'Ve_rwyder', 'en': '; _Remove'}"
"{'af': 'Ve_rwyder', 'en': ': _Remove'}"
"{'af': 'Ve_rwyder', 'en': '_Remove'}"
"{'af': '- unnamed -', 'en': ', -unnamed-'}"
"{'af': '- unnamed -', 'en': '! -unnamed-'}"
"{'af': '- unnamed -', 'en': '! -unnamed-'}"
"{'af': '- unnamed -', 'en': '-unnamed-'}"
"{'af': 'degC,˚C', 'en': ': degC,˚C'}"
"{'af': 'degC,˚C', 'en': ': degC,˚C'}"
"{'af': 'degC,˚C', 'en': '? degC,˚C'}"
"{'af': 'degC,˚C', 'en': 'degC,˚C'}"
"{'af': '_Hulp', 'en': ': _Help'}"
"{'af': '_Hulp', 'en': ', _Help'}"
"{'af': '_Hulp', 'en': ': _Help'}"
"{'af': '_Hulp', 'en': '_Help'}"
"{'af': 'Weke', 'en': '? week(s )'}"
"{'af': 'Weke', 'en': 'week(s ! )'}"
"{'af': 'Weke', 'en': 'week(s ! )'}"
"{'af': 'Weke', 'en': 'week(s )'}"
"{'af': '0. 65', 'en': '; 0.65'}"
"{'af': '0. 65', 'en': ', 0.65'}"
"{'af': '0. 65', 'en': '. 0.65'}"
"{'af': '0. 65', 'en': '0.65'}"
"{'af': '_Later', 'en': '? _Later'}"
"{'af': '_Later', 'en': ': _Later'}"
"{'af': '_Later', 'en': '. _Later'}"
"{'af': '_Later', 'en': '_Later'}"
"{'af': '_Gee op', 'en': ': _Resign'}"
"{'af': '_Gee op', 'en': ', _Resign'}"
"{'af': '_Gee op', 'en': ': _Resign'}"
"{'af': '_Gee op', 'en': '_Resign'}"
"{'af': '_Moeilik', 'en': '! _Hard'}"
"{'af': '_Moeilik', 'en': ', _Hard'}"
"{'af': '_Moeilik', 'en': '; _Hard'}"
"{'af': '_Moeilik', 'en': '_Hard'}"
"{'af': 'Vetdruk', 'en': '& ? Bold'}"
"{'af': 'Vetdruk', 'en': '; & Bold'}"
"{'af': 'Vetdruk', 'en': '& ; Bold'}"
"{'af': 'Vetdruk', 'en': '& Bold'}"
"{'af': 'Oplyn', 'en': '& : Alignment'}"
"{'af': 'Oplyn', 'en': '. & Alignment'}"
"{'af': 'Oplyn', 'en': '! & Alignment'}"
"{'af': 'Oplyn', 'en': '& Alignment'}"
"{'af': 'GrootteQDialogButtonBox', 'en': '? & Save'}"
"{'af': 'GrootteQDialogButtonBox', 'en': '? & Save'}"
"{'af': 'GrootteQDialogButtonBox', 'en': '& . Save'}"
"{'af': 'GrootteQDialogButtonBox', 'en': '& Save'}"
"{'af': '_Belangrik', 'en': '! _Important'}"
"{'af': '_Belangrik', 'en': '? _Important'}"
"{'af': '_Belangrik', 'en': ', _Important'}"
"{'af': '_Belangrik', 'en': '_Important'}"
"{'af': '8. 500', 'en': '? 8.500'}"
"{'af': '8. 500', 'en': '? 8.500'}"
"{'af': '8. 500', 'en': '? 8.500'}"
"{'af': '8. 500', 'en': '8.500'}"
"{'af': '0. 50', 'en': ': 0.50'}"
"{'af': '0. 50', 'en': ': 0.50'}"
"{'af': '0. 50', 'en': ', 0.50'}"
"{'af': '0. 50', 'en': '0.50'}"
"{'af': '_Moeilik', 'en': '? _Hard'}"
"{'af': '_Moeilik', 'en': '. _Hard'}"
"{'af': '_Moeilik', 'en': '? _Hard'}"
"{'af': '_Moeilik', 'en': '_Hard'}"
"{'af': '_Sluit', 'en': ': _Close'}"
"{'af': '_Sluit', 'en': '. _Close'}"
"{'af': '_Sluit', 'en': '? _Close'}"
"{'af': '_Sluit', 'en': '_Close'}"
"{'af': '_Sluit', 'en': '; _Close'}"
"{'af': '_Sluit', 'en': '? _Close'}"
"{'af': '_Sluit', 'en': ', _Close'}"
"{'af': '_Sluit', 'en': '_Close'}"
"{'af': 'Deel met ander mense', 'en': '& . Share'}"
"{'af': 'Deel met ander mense', 'en': '? & Share'}"
"{'af': 'Deel met ander mense', 'en': '& ! Share'}"
"{'af': 'Deel met ander mense', 'en': '& Share'}"
"{'af': 'Algemeen@ title: window', 'en': '& , General'}"
"{'af': 'Algemeen@ title: window', 'en': '? & General'}"
"{'af': 'Algemeen@ title: window', 'en': '! & General'}"
"{'af': 'Algemeen@ title: window', 'en': '& General'}"
"{'af': '_2×2', 'en': '. _2×2'}"
"{'af': '_2×2', 'en': '. _2×2'}"
"{'af': '_2×2', 'en': '. _2×2'}"
"{'af': '_2×2', 'en': '_2×2'}"
"{'af': 'Snit', 'en': '! & Track'}"
"{'af': 'Snit', 'en': '& ? Track'}"
"{'af': 'Snit', 'en': '& ? Track'}"
"{'af': 'Snit', 'en': '& Track'}"
"{'af': '_Lanseer', 'en': '. _Launch'}"
"{'af': '_Lanseer', 'en': '! _Launch'}"
"{'af': '_Lanseer', 'en': ': _Launch'}"
"{'af': '_Lanseer', 'en': '_Launch'}"
"{'af': '3. 75', 'en': '? 3.75'}"
"{'af': '3. 75', 'en': '. 3.75'}"
"{'af': '3. 75', 'en': '? 3.75'}"
"{'af': '3. 75', 'en': '3.75'}"
"{'af': '8. 9', 'en': '? 8.9'}"
"{'af': '8. 9', 'en': '. 8.9'}"
"{'af': '8. 9', 'en': '? 8.9'}"
"{'af': '8. 9', 'en': '8.9'}"
"{'af': 'Inisialiseer', 'en': '; & Initialize'}"
"{'af': 'Inisialiseer', 'en': '? & Initialize'}"
"{'af': 'Inisialiseer', 'en': '& , Initialize'}"
"{'af': 'Inisialiseer', 'en': '& Initialize'}"
"{'af': 'Herstel', 'en': '& : Reset'}"
"{'af': 'Herstel', 'en': ', & Reset'}"
"{'af': 'Herstel', 'en': '& , Reset'}"
"{'af': 'Herstel', 'en': '& Reset'}"
"{'af': 'Verstel _grootte', 'en': '! _Resize'}"
"{'af': 'Verstel _grootte', 'en': ': _Resize'}"
"{'af': 'Verstel _grootte', 'en': '? _Resize'}"
"{'af': 'Verstel _grootte', 'en': '_Resize'}"
"{'af': '_16:9', 'en': ', _16:9'}"
"{'af': '_16:9', 'en': '; _16:9'}"
"{'af': '_16:9', 'en': ': _16:9'}"
"{'af': '_16:9', 'en': '_16:9'}"
"{'af': '_Versteek', 'en': '. _Hide'}"
"{'af': '_Versteek', 'en': ': _Hide'}"
"{'af': '_Versteek', 'en': ': _Hide'}"
"{'af': '_Versteek', 'en': '_Hide'}"
"{'af': '_Skuif', 'en': '! _Move'}"
"{'af': '_Skuif', 'en': ': _Move'}"
"{'af': '_Skuif', 'en': '? _Move'}"
"{'af': '_Skuif', 'en': '_Move'}"
"{'af': 'Stuur pos@ label: listbox', 'en': '& , Sendmail'}"
"{'af': 'Stuur pos@ label: listbox', 'en': '; & Sendmail'}"
"{'af': 'Stuur pos@ label: listbox', 'en': '& ; Sendmail'}"
"{'af': 'Stuur pos@ label: listbox', 'en': '& Sendmail'}"
"{'af': 'Antwoo_rd', 'en': '. _Replace'}"
"{'af': 'Antwoo_rd', 'en': '? _Replace'}"
"{'af': 'Antwoo_rd', 'en': '! _Replace'}"
"{'af': 'Antwoo_rd', 'en': '_Replace'}"
"{'af': '_Hulp', 'en': '. _Help'}"
"{'af': '_Hulp', 'en': '! _Help'}"
"{'af': '_Hulp', 'en': ': _Help'}"
"{'af': '_Hulp', 'en': '_Help'}"
"{'af': 'Aanheg', 'en': '& ? Fetch'}"
"{'af': 'Aanheg', 'en': '. & Fetch'}"
"{'af': 'Aanheg', 'en': '. & Fetch'}"
"{'af': 'Aanheg', 'en': '& Fetch'}"
"{'af': '& Lus', 'en': '& ? Loop'}"
"{'af': '& Lus', 'en': '& , Loop'}"
"{'af': '& Lus', 'en': '& ! Loop'}"
"{'af': '& Lus', 'en': '& Loop'}"
"{'af': '-', 'en': ': -'}"
"{'af': '-', 'en': ', -'}"
"{'af': '-', 'en': '! -'}"
"{'af': '-', 'en': '-'}"
"{'af': 'Maak Dokument toe', 'en': '; & CloseDocument'}"
"{'af': 'Maak Dokument toe', 'en': '& ; CloseDocument'}"
"{'af': 'Maak Dokument toe', 'en': '& , CloseDocument'}"
"{'af': 'Maak Dokument toe', 'en': '& CloseDocument'}"
"{'af': 'Romeense', 'en': '. & Romanian'}"
"{'af': 'Romeense', 'en': ': & Romanian'}"
"{'af': 'Romeense', 'en': '? & Romanian'}"
"{'af': 'Romeense', 'en': '& Romanian'}"
"{'af': '_Ma.', 'en': '? _Mon'}"
"{'af': '_Ma.', 'en': '; _Mon'}"
"{'af': '_Ma.', 'en': ', _Mon'}"
"{'af': '_Ma.', 'en': '_Mon'}"
"{'af': '_Deaktiveer', 'en': '! _Deactivate'}"
"{'af': '_Deaktiveer', 'en': ': _Deactivate'}"
"{'af': '_Deaktiveer', 'en': '; _Deactivate'}"
"{'af': '_Deaktiveer', 'en': '_Deactivate'}"
"{'af': 'Herstel herroep', 'en': '? & Redo'}"
"{'af': 'Herstel herroep', 'en': '; & Redo'}"
"{'af': 'Herstel herroep', 'en': '& ; Redo'}"
"{'af': 'Herstel herroep', 'en': '& Redo'}"
"{'af': '%6d', 'en': ': %6d'}"
"{'af': '%6d', 'en': '? %6d'}"
"{'af': '%6d', 'en': ': %6d'}"
"{'af': '%6d', 'en': '%6d'}"
"{'af': '8. 3', 'en': '. 8.3'}"
"{'af': '8. 3', 'en': '. 8.3'}"
"{'af': '8. 3', 'en': '. 8.3'}"
"{'af': '8. 3', 'en': '8.3'}"
"{'af': '_Kopieer', 'en': ', _Copy'}"
"{'af': '_Kopieer', 'en': ', _Copy'}"
"{'af': '_Kopieer', 'en': ': _Copy'}"
"{'af': '_Kopieer', 'en': '_Copy'}"
"{'af': '% 1 g/ cm^3density unit symbol', 'en': '? hKg/ m³'}"
"{'af': '% 1 g/ cm^3density unit symbol', 'en': 'hKg/ ! m³'}"
"{'af': '% 1 g/ cm^3density unit symbol', 'en': 'hKg/ ; m³'}"
"{'af': '% 1 g/ cm^3density unit symbol', 'en': 'hKg/ m³'}"
"{'af': '_Kopieer', 'en': '. _Copy'}"
"{'af': '_Kopieer', 'en': ', _Copy'}"
"{'af': '_Kopieer', 'en': ', _Copy'}"
"{'af': '_Kopieer', 'en': '_Copy'}"
"{'af': '_Kies', 'en': ': _Select'}"
"{'af': '_Kies', 'en': '. _Select'}"
"{'af': '_Kies', 'en': '; _Select'}"
"{'af': '_Kies', 'en': '_Select'}"
"{'af': 'pi/ 2', 'en': '! pi/2'}"
"{'af': 'pi/ 2', 'en': '; pi/2'}"
"{'af': 'pi/ 2', 'en': '! pi/2'}"
"{'af': 'pi/ 2', 'en': 'pi/2'}"
"{'af': '_Deel uit', 'en': '? _Deal'}"
"{'af': '_Deel uit', 'en': ', _Deal'}"
"{'af': '_Deel uit', 'en': '. _Deal'}"
"{'af': '_Deel uit', 'en': '_Deal'}"
"{'af': '2000. 0Sky object passing below the horizon', 'en': '? 00:00'}"
"{'af': '2000. 0Sky object passing below the horizon', 'en': '; 00:00'}"
"{'af': '2000. 0Sky object passing below the horizon', 'en': ': 00:00'}"
"{'af': '2000. 0Sky object passing below the horizon', 'en': '00:00'}"
"{'af': 'Plak', 'en': '. & Paste'}"
"{'af': 'Plak', 'en': '& , Paste'}"
"{'af': 'Plak', 'en': '& ! Paste'}"
"{'af': 'Plak', 'en': '& Paste'}"
"{'af': 'DVD+R', 'en': '; DVD+R'}"
"{'af': 'DVD+R', 'en': ': DVD+R'}"
"{'af': 'DVD+R', 'en': '. DVD+R'}"
"{'af': 'DVD+R', 'en': 'DVD+R'}"
"{'af': 'sekondessecond', 'en': 'JD ! :'}"
"{'af': 'sekondessecond', 'en': '. JD :'}"
"{'af': 'sekondessecond', 'en': ', JD :'}"
"{'af': 'sekondessecond', 'en': 'JD :'}"
"{'af': 'DVD+R', 'en': '? DVD+R'}"
"{'af': 'DVD+R', 'en': ': DVD+R'}"
"{'af': 'DVD+R', 'en': '; DVD+R'}"
"{'af': 'DVD+R', 'en': 'DVD+R'}"
"{'af': '_Gebruikernaam:', 'en': '! U_sername:'}"
"{'af': '_Gebruikernaam:', 'en': ', U_sername:'}"
"{'af': '_Gebruikernaam:', 'en': '! U_sername:'}"
"{'af': '_Gebruikernaam:', 'en': 'U_sername:'}"
"{'af': 'Beskikbare st_rategieë', 'en': '; Available St_rategies'}"
"{'af': 'Beskikbare st_rategieë', 'en': '; Available St_rategies'}"
"{'af': 'Beskikbare st_rategieë', 'en': 'Available . St_rategies'}"
"{'af': 'Beskikbare st_rategieë', 'en': 'Available St_rategies'}"
"{'af': 'City in British Columbia Canada', 'en': ""! Ra'anana""}"
"{'af': 'City in British Columbia Canada', 'en': ""; Ra'anana""}"
"{'af': 'City in British Columbia Canada', 'en': "": Ra'anana""}"
"{'af': 'City in British Columbia Canada', 'en': ""Ra'anana""}"
"{'af': '_Heg aan', 'en': '; A_ttach'}"
"{'af': '_Heg aan', 'en': ': A_ttach'}"
"{'af': '_Heg aan', 'en': '! A_ttach'}"
"{'af': '_Heg aan', 'en': 'A_ttach'}"
"{'af': 'Besoek Weather.com', 'en': 'Visit : Weather.com'}"
"{'af': 'Besoek Weather.com', 'en': '; Visit Weather.com'}"
"{'af': 'Besoek Weather.com', 'en': 'Visit : Weather.com'}"
"{'af': 'Besoek Weather.com', 'en': 'Visit Weather.com'}"
"{'af': 'Acosh( Dryf)', 'en': '; ACOSH(Float)'}"
"{'af': 'Acosh( Dryf)', 'en': '? ACOSH(Float)'}"
"{'af': 'Acosh( Dryf)', 'en': '? ACOSH(Float)'}"
"{'af': 'Acosh( Dryf)', 'en': 'ACOSH(Float)'}"
