translation
"{'cy': 'Harbor Beach', 'en': '! Harbour Breton'}"
"{'cy': 'Harbor Beach', 'en': 'Harbour Breton'}"
"{'cy': 'Prâg', 'en': ': Prague'}"
"{'cy': 'Prâg', 'en': '; Prague'}"
"{'cy': 'Prâg', 'en': 'Prague'}"
"{'cy': 'Llyfrnod Dyblyg', 'en': 'Duplicated . Bookmark'}"
"{'cy': 'Llyfrnod Dyblyg', 'en': ', Duplicated Bookmark'}"
"{'cy': 'Llyfrnod Dyblyg', 'en': 'Duplicated Bookmark'}"
"{'cy': 'Bwlgaria', 'en': ': Bulgaria'}"
"{'cy': 'Bwlgaria', 'en': '! Bulgaria'}"
"{'cy': 'Bwlgaria', 'en': 'Bulgaria'}"
"{'cy': 'City in Illinois, United States', 'en': '; DeKalb'}"
"{'cy': 'City in Illinois, United States', 'en': '! DeKalb'}"
"{'cy': 'City in Illinois, United States', 'en': 'DeKalb'}"
"{'cy': 'QuelimaneRangoonYangon', 'en': '. Quelimane'}"
"{'cy': 'QuelimaneRangoonYangon', 'en': '. Quelimane'}"
"{'cy': 'QuelimaneRangoonYangon', 'en': 'Quelimane'}"
"{'cy': 'Llinysgrif B', 'en': '; Linear B'}"
"{'cy': 'Llinysgrif B', 'en': 'Linear ? B'}"
"{'cy': 'Llinysgrif B', 'en': 'Linear B'}"
"{'cy': 'Lansioffenest o leia 320 picsel o led/uchder.', 'en': ': Launch'}"
"{'cy': 'Lansioffenest o leia 320 picsel o led/uchder.', 'en': '! Launch'}"
"{'cy': 'Lansioffenest o leia 320 picsel o led/uchder.', 'en': 'Launch'}"
"{'cy': '& Ychwanegu/ Ffurfweddu Sylwad...', 'en': 'Default ! Parameters'}"
"{'cy': '& Ychwanegu/ Ffurfweddu Sylwad...', 'en': 'Default . Parameters'}"
"{'cy': '& Ychwanegu/ Ffurfweddu Sylwad...', 'en': 'Default Parameters'}"
"{'cy': 'Fi', 'en': '? Me'}"
"{'cy': 'Fi', 'en': '. Me'}"
"{'cy': 'Fi', 'en': 'Me'}"
"{'cy': 'tabcolor name', 'en': ': tan'}"
"{'cy': 'tabcolor name', 'en': '; tan'}"
"{'cy': 'tabcolor name', 'en': 'tan'}"
"{'cy': 'Cyhoeddwyd ar', 'en': ', Issued On'}"
"{'cy': 'Cyhoeddwyd ar', 'en': '? Issued On'}"
"{'cy': 'Cyhoeddwyd ar', 'en': 'Issued On'}"
"{'cy': 'Siapanwestbengal. kgm', 'en': '. Jalpaiguri'}"
"{'cy': 'Siapanwestbengal. kgm', 'en': '! Jalpaiguri'}"
"{'cy': 'Siapanwestbengal. kgm', 'en': 'Jalpaiguri'}"
"{'cy': 'Torri', 'en': '! Cut'}"
"{'cy': 'Torri', 'en': ': Cut'}"
"{'cy': 'Torri', 'en': 'Cut'}"
"{'cy': 'Bloomington', 'en': ', Bloomington'}"
"{'cy': 'Bloomington', 'en': '! Bloomington'}"
"{'cy': 'Bloomington', 'en': 'Bloomington'}"
"{'cy': 'Presque Isle', 'en': 'Presque ? Isle'}"
"{'cy': 'Presque Isle', 'en': 'Presque , Isle'}"
"{'cy': 'Presque Isle', 'en': 'Presque Isle'}"
"{'cy': 'AlaskaMountain TimeUnited States', 'en': '? Alaska Time'}"
"{'cy': 'AlaskaMountain TimeUnited States', 'en': '! Alaska Time'}"
"{'cy': 'AlaskaMountain TimeUnited States', 'en': 'Alaska Time'}"
"{'cy': 'Newydd', 'en': ', New'}"
"{'cy': 'Newydd', 'en': '; New'}"
"{'cy': 'Newydd', 'en': 'New'}"
"{'cy': 'Hebron', 'en': '. Hebron'}"
"{'cy': 'Hebron', 'en': '. Hebron'}"
"{'cy': 'Hebron', 'en': 'Hebron'}"
"{'cy': 'Yn Rhydd', 'en': '. Free'}"
"{'cy': 'Yn Rhydd', 'en': '? Free'}"
"{'cy': 'Yn Rhydd', 'en': 'Free'}"
"{'cy': 'Abbeville', 'en': ': Albertville'}"
"{'cy': 'Abbeville', 'en': '. Albertville'}"
"{'cy': 'Abbeville', 'en': 'Albertville'}"
"{'cy': 'Lacon', 'en': ', Lacon'}"
"{'cy': 'Lacon', 'en': '? Lacon'}"
"{'cy': 'Lacon', 'en': 'Lacon'}"
"{'cy': 'Cardston', 'en': '. Cardston'}"
"{'cy': 'Cardston', 'en': '! Cardston'}"
"{'cy': 'Cardston', 'en': 'Cardston'}"
"{'cy': 'Ardal Hysbysu', 'en': '; Notification Area'}"
"{'cy': 'Ardal Hysbysu', 'en': 'Notification . Area'}"
"{'cy': 'Ardal Hysbysu', 'en': 'Notification Area'}"
"{'cy': 'Oxnard', 'en': ': Oxnard'}"
"{'cy': 'Oxnard', 'en': ': Oxnard'}"
"{'cy': 'Oxnard', 'en': 'Oxnard'}"
"{'cy': 'Pond Inlet', 'en': 'Pond . Inlet'}"
"{'cy': 'Pond Inlet', 'en': 'Pond ! Inlet'}"
"{'cy': 'Pond Inlet', 'en': 'Pond Inlet'}"
"{'cy': 'Youngstown', 'en': '? Youngstown'}"
"{'cy': 'Youngstown', 'en': '? Youngstown'}"
"{'cy': 'Youngstown', 'en': 'Youngstown'}"
"{'cy': 'Spiderette', 'en': ': Spiderette'}"
"{'cy': 'Spiderette', 'en': ', Spiderette'}"
"{'cy': 'Spiderette', 'en': 'Spiderette'}"
"{'cy': 'Seward', 'en': '; Seward'}"
"{'cy': 'Seward', 'en': '. Seward'}"
"{'cy': 'Seward', 'en': 'Seward'}"
"{'cy': 'PrestonCity in Minnesota, United States', 'en': ', Preston'}"
"{'cy': 'PrestonCity in Minnesota, United States', 'en': '! Preston'}"
"{'cy': 'PrestonCity in Minnesota, United States', 'en': 'Preston'}"
"{'cy': 'Cychwyn VM', 'en': ', VM Start'}"
"{'cy': 'Cychwyn VM', 'en': 'VM ! Start'}"
"{'cy': 'Cychwyn VM', 'en': 'VM Start'}"
"{'cy': 'am', 'en': '? a'}"
"{'cy': 'am', 'en': '. a'}"
"{'cy': 'am', 'en': 'a'}"
"{'cy': 'Uchel', 'en': '. High'}"
"{'cy': 'Uchel', 'en': ': High'}"
"{'cy': 'Uchel', 'en': 'High'}"
"{'cy': 'Edmontoncanada. kgm', 'en': '! Edmonton'}"
"{'cy': 'Edmontoncanada. kgm', 'en': ': Edmonton'}"
"{'cy': 'Edmontoncanada. kgm', 'en': 'Edmonton'}"
"{'cy': 'Nicaragua', 'en': '? Nicaragua'}"
"{'cy': 'Nicaragua', 'en': ', Nicaragua'}"
"{'cy': 'Nicaragua', 'en': 'Nicaragua'}"
"{'cy': 'Mineral WellsCity in Texas, United States', 'en': 'Mineral , Wells'}"
"{'cy': 'Mineral WellsCity in Texas, United States', 'en': ', Mineral Wells'}"
"{'cy': 'Mineral WellsCity in Texas, United States', 'en': 'Mineral Wells'}"
"{'cy': 'NürnbergCity name (optional, probably does not need a translation)', 'en': '. Nuremberg'}"
"{'cy': 'NürnbergCity name (optional, probably does not need a translation)', 'en': ': Nuremberg'}"
"{'cy': 'NürnbergCity name (optional, probably does not need a translation)', 'en': 'Nuremberg'}"
"{'cy': 'Hill City', 'en': '; Hill City'}"
"{'cy': 'Hill City', 'en': ', Hill City'}"
"{'cy': 'Hill City', 'en': 'Hill City'}"
"{'cy': 'I', 'en': ': I'}"
"{'cy': 'I', 'en': '; I'}"
"{'cy': 'I', 'en': 'I'}"
"{'cy': 'dau', 'en': ', two'}"
"{'cy': 'dau', 'en': '? two'}"
"{'cy': 'dau', 'en': 'two'}"
"{'cy': 'Elkhart', 'en': '. Elkhart'}"
"{'cy': 'Elkhart', 'en': ': Elkhart'}"
"{'cy': 'Elkhart', 'en': 'Elkhart'}"
"{'cy': 'Arferol', 'en': ': Normal'}"
"{'cy': 'Arferol', 'en': '! Normal'}"
"{'cy': 'Arferol', 'en': 'Normal'}"
"{'cy': 'Sanya上海', 'en': '! Sanya'}"
"{'cy': 'Sanya上海', 'en': '; Sanya'}"
"{'cy': 'Sanya上海', 'en': 'Sanya'}"
"{'cy': 'Aveyronfrance. kgm', 'en': '. Auvergne'}"
"{'cy': 'Aveyronfrance. kgm', 'en': ', Auvergne'}"
"{'cy': 'Aveyronfrance. kgm', 'en': 'Auvergne'}"
"{'cy': 'Ie', 'en': ', Yes'}"
"{'cy': 'Ie', 'en': '; Yes'}"
"{'cy': 'Ie', 'en': 'Yes'}"
"{'cy': 'Orange City', 'en': 'Orange ! City'}"
"{'cy': 'Orange City', 'en': '. Orange City'}"
"{'cy': 'Orange City', 'en': 'Orange City'}"
"{'cy': 'Barin', 'en': '! Bari'}"
"{'cy': 'Barin', 'en': '! Bari'}"
"{'cy': 'Barin', 'en': 'Bari'}"
"{'cy': 'llwyd tywyll', 'en': ', dark grey'}"
"{'cy': 'llwyd tywyll', 'en': 'dark , grey'}"
"{'cy': 'llwyd tywyll', 'en': 'dark grey'}"
"{'cy': 'Negesydd MSNComment', 'en': '? Jabber Protocol'}"
"{'cy': 'Negesydd MSNComment', 'en': ', Jabber Protocol'}"
"{'cy': 'Negesydd MSNComment', 'en': 'Jabber Protocol'}"
"{'cy': 'the result will be artificially smoothed to hide jpeg artefacts', 'en': ', Optimize'}"
"{'cy': 'the result will be artificially smoothed to hide jpeg artefacts', 'en': ', Optimize'}"
"{'cy': 'the result will be artificially smoothed to hide jpeg artefacts', 'en': 'Optimize'}"
"{'cy': 'PekingCity name (optional, probably does not need a translation)', 'en': '? Peking'}"
"{'cy': 'PekingCity name (optional, probably does not need a translation)', 'en': '. Peking'}"
"{'cy': 'PekingCity name (optional, probably does not need a translation)', 'en': 'Peking'}"
"{'cy': 'Manston', 'en': ', Manston'}"
"{'cy': 'Manston', 'en': '. Manston'}"
"{'cy': 'Manston', 'en': 'Manston'}"
"{'cy': 'Safford', 'en': ': Safford'}"
"{'cy': 'Safford', 'en': '! Safford'}"
"{'cy': 'Safford', 'en': 'Safford'}"
"{'cy': 'Thisted', 'en': '! Thisted'}"
"{'cy': 'Thisted', 'en': ', Thisted'}"
"{'cy': 'Thisted', 'en': 'Thisted'}"
"{'cy': 'Erthygl', 'en': '. Image Practice'}"
"{'cy': 'Erthygl', 'en': '. Image Practice'}"
"{'cy': 'Erthygl', 'en': 'Image Practice'}"
"{'cy': 'Kigoma', 'en': ', Kigoma'}"
"{'cy': 'Kigoma', 'en': ': Kigoma'}"
"{'cy': 'Kigoma', 'en': 'Kigoma'}"
"{'cy': 'Coloffon', 'en': ', Colophon'}"
"{'cy': 'Coloffon', 'en': '! Colophon'}"
"{'cy': 'Coloffon', 'en': 'Colophon'}"
"{'cy': 'Millington', 'en': '. Millington'}"
"{'cy': 'Millington', 'en': '? Millington'}"
"{'cy': 'Millington', 'en': 'Millington'}"
"{'cy': 'Wedi derbyn yn betrusDeclined: Meeting NameDeclined: Meeting NameMeeting', 'en': ', Tentatively Accepted'}"
"{'cy': 'Wedi derbyn yn betrusDeclined: Meeting NameDeclined: Meeting NameMeeting', 'en': 'Tentatively , Accepted'}"
"{'cy': 'Wedi derbyn yn betrusDeclined: Meeting NameDeclined: Meeting NameMeeting', 'en': 'Tentatively Accepted'}"
"{'cy': 'Rodez', 'en': '? Rodez'}"
"{'cy': 'Rodez', 'en': ', Rodez'}"
"{'cy': 'Rodez', 'en': 'Rodez'}"
"{'cy': 'Rovaniemi', 'en': '. Rovaniemi'}"
"{'cy': 'Rovaniemi', 'en': '; Rovaniemi'}"
"{'cy': 'Rovaniemi', 'en': 'Rovaniemi'}"
"{'cy': 'Ail- ddechrau', 'en': '! Resume'}"
"{'cy': 'Ail- ddechrau', 'en': '? Resume'}"
"{'cy': 'Ail- ddechrau', 'en': 'Resume'}"
"{'cy': 'Gwaredu', 'en': '; Resolving'}"
"{'cy': 'Gwaredu', 'en': '? Resolving'}"
"{'cy': 'Gwaredu', 'en': 'Resolving'}"
"{'cy': 'Defanagari', 'en': 'Devanagari ! Extended'}"
"{'cy': 'Defanagari', 'en': '? Devanagari Extended'}"
"{'cy': 'Defanagari', 'en': 'Devanagari Extended'}"
"{'cy': 'Udon Thani', 'en': ': Udon Thani'}"
"{'cy': 'Udon Thani', 'en': '! Udon Thani'}"
"{'cy': 'Udon Thani', 'en': 'Udon Thani'}"
"{'cy': 'Ail-gychwyn', 'en': '! Resumed'}"
"{'cy': 'Ail-gychwyn', 'en': ': Resumed'}"
"{'cy': 'Ail-gychwyn', 'en': 'Resumed'}"
"{'cy': 'Hua Hin', 'en': '! Hua Hin'}"
"{'cy': 'Hua Hin', 'en': 'Hua , Hin'}"
"{'cy': 'Hua Hin', 'en': 'Hua Hin'}"
"{'cy': 'MySQL Cleient', 'en': 'MySQL ! Client'}"
"{'cy': 'MySQL Cleient', 'en': '. MySQL Client'}"
"{'cy': 'MySQL Cleient', 'en': 'MySQL Client'}"
"{'cy': 'Mount Vernon', 'en': 'Mount ; Vernon'}"
"{'cy': 'Mount Vernon', 'en': 'Mount ; Vernon'}"
"{'cy': 'Mount Vernon', 'en': 'Mount Vernon'}"
"{'cy': 'Rosario', 'en': ': Rosario'}"
"{'cy': 'Rosario', 'en': ', Rosario'}"
"{'cy': 'Rosario', 'en': 'Rosario'}"
"{'cy': 'Rôl y Ffenestr', 'en': ', Window Role'}"
"{'cy': 'Rôl y Ffenestr', 'en': '. Window Role'}"
"{'cy': 'Rôl y Ffenestr', 'en': 'Window Role'}"
"{'cy': 'Mountain Home', 'en': '! Mountain Home'}"
"{'cy': 'Mountain Home', 'en': '. Mountain Home'}"
"{'cy': 'Mountain Home', 'en': 'Mountain Home'}"
"{'cy': 'La Ceiba', 'en': 'La : Ceiba'}"
"{'cy': 'La Ceiba', 'en': '. La Ceiba'}"
"{'cy': 'La Ceiba', 'en': 'La Ceiba'}"
"{'cy': 'Disgleirdeb i lawr', 'en': 'Brightness . Down'}"
"{'cy': 'Disgleirdeb i lawr', 'en': 'Brightness : Down'}"
"{'cy': 'Disgleirdeb i lawr', 'en': 'Brightness Down'}"
"{'cy': 'Dirymir', 'en': '; Revoked'}"
"{'cy': 'Dirymir', 'en': '! Revoked'}"
"{'cy': 'Dirymir', 'en': 'Revoked'}"
"{'cy': 'Dangos Amser & Hygyrchu', 'en': '? Accessed'}"
"{'cy': 'Dangos Amser & Hygyrchu', 'en': '! Accessed'}"
"{'cy': 'Dangos Amser & Hygyrchu', 'en': 'Accessed'}"
"{'cy': 'Valley', 'en': '; Valley'}"
"{'cy': 'Valley', 'en': '; Valley'}"
"{'cy': 'Valley', 'en': 'Valley'}"
"{'cy': 'Pos _Blaenorol', 'en': 'Previous . Puzzle'}"
"{'cy': 'Pos _Blaenorol', 'en': 'Previous ! Puzzle'}"
"{'cy': 'Pos _Blaenorol', 'en': 'Previous Puzzle'}"
"{'cy': 'Arferol', 'en': '. Regular'}"
"{'cy': 'Arferol', 'en': '. Regular'}"
"{'cy': 'Arferol', 'en': 'Regular'}"
"{'cy': 'Welkom', 'en': ', Welkom'}"
"{'cy': 'Welkom', 'en': '. Welkom'}"
"{'cy': 'Welkom', 'en': 'Welkom'}"
"{'cy': 'Anodd Iawn', 'en': ', Very hard'}"
"{'cy': 'Anodd Iawn', 'en': ', Very hard'}"
"{'cy': 'Anodd Iawn', 'en': 'Very hard'}"
"{'cy': 'Atodiad Arabeg', 'en': 'Bamum ! Supplement'}"
"{'cy': 'Atodiad Arabeg', 'en': 'Bamum , Supplement'}"
"{'cy': 'Atodiad Arabeg', 'en': 'Bamum Supplement'}"
"{'cy': 'All-leinpresence', 'en': '; Offline'}"
"{'cy': 'All-leinpresence', 'en': '? Offline'}"
"{'cy': 'All-leinpresence', 'en': 'Offline'}"
"{'cy': 'Math Gêm', 'en': ', Game Type'}"
"{'cy': 'Math Gêm', 'en': 'Game ! Type'}"
"{'cy': 'Math Gêm', 'en': 'Game Type'}"
"{'cy': 'PoriCity name (optional, probably does not need a translation)', 'en': ': Podor'}"
"{'cy': 'PoriCity name (optional, probably does not need a translation)', 'en': '? Podor'}"
"{'cy': 'PoriCity name (optional, probably does not need a translation)', 'en': 'Podor'}"
"{'cy': 'Mount Ida', 'en': ', Mount Ida'}"
"{'cy': 'Mount Ida', 'en': ', Mount Ida'}"
"{'cy': 'Mount Ida', 'en': 'Mount Ida'}"
"{'cy': 'Lleoliad Cyhoeddi', 'en': 'Publishing : Location'}"
"{'cy': 'Lleoliad Cyhoeddi', 'en': ', Publishing Location'}"
"{'cy': 'Lleoliad Cyhoeddi', 'en': 'Publishing Location'}"
"{'cy': 'Santa Barbara', 'en': '? Santa Barbara'}"
"{'cy': 'Santa Barbara', 'en': 'Santa : Barbara'}"
"{'cy': 'Santa Barbara', 'en': 'Santa Barbara'}"
"{'cy': 'Madrid', 'en': ': Madrid'}"
"{'cy': 'Madrid', 'en': '; Madrid'}"
"{'cy': 'Madrid', 'en': 'Madrid'}"
"{'cy': 'Lwsacajapan. kgm', 'en': '; Osaka'}"
"{'cy': 'Lwsacajapan. kgm', 'en': '. Osaka'}"
"{'cy': 'Lwsacajapan. kgm', 'en': 'Osaka'}"
"{'cy': 'Tynnu', 'en': '? Remove'}"
"{'cy': 'Tynnu', 'en': '? Remove'}"
"{'cy': 'Tynnu', 'en': 'Remove'}"
"{'cy': 'Burns Lake', 'en': 'Burns : Lake'}"
"{'cy': 'Burns Lake', 'en': '. Burns Lake'}"
"{'cy': 'Burns Lake', 'en': 'Burns Lake'}"
"{'cy': 'Sepang', 'en': ', Sepang'}"
"{'cy': 'Sepang', 'en': '; Sepang'}"
"{'cy': 'Sepang', 'en': 'Sepang'}"
"{'cy': 'Mewngofnod & Terfynell', 'en': '; Console Login'}"
"{'cy': 'Mewngofnod & Terfynell', 'en': 'Console , Login'}"
"{'cy': 'Mewngofnod & Terfynell', 'en': 'Console Login'}"
"{'cy': 'Chwaraewyr Dynol', 'en': 'Current ? Player'}"
"{'cy': 'Chwaraewyr Dynol', 'en': 'Current ? Player'}"
"{'cy': 'Chwaraewyr Dynol', 'en': 'Current Player'}"
"{'cy': 'Hidlen DocioName', 'en': 'Crop ; Tool'}"
"{'cy': 'Hidlen DocioName', 'en': '? Crop Tool'}"
"{'cy': 'Hidlen DocioName', 'en': 'Crop Tool'}"
"{'cy': 'Creil Fafb', 'en': '. Creil'}"
"{'cy': 'Creil Fafb', 'en': ': Creil'}"
"{'cy': 'Creil Fafb', 'en': 'Creil'}"
"{'cy': 'cromlin', 'en': '; curve'}"
"{'cy': 'cromlin', 'en': '! curve'}"
"{'cy': 'cromlin', 'en': 'curve'}"
"{'cy': 'Trwylinellu', 'en': '. Disable Autocorrection'}"
"{'cy': 'Trwylinellu', 'en': 'Disable . Autocorrection'}"
"{'cy': 'Trwylinellu', 'en': 'Disable Autocorrection'}"
"{'cy': 'Torri', 'en': '. Cut'}"
"{'cy': 'Torri', 'en': '. Cut'}"
"{'cy': 'Torri', 'en': 'Cut'}"
"{'cy': 'Negeseuon Pwysig', 'en': '. Important Messages'}"
"{'cy': 'Negeseuon Pwysig', 'en': ', Important Messages'}"
"{'cy': 'Negeseuon Pwysig', 'en': 'Important Messages'}"
"{'cy': 'Kuantan', 'en': '. Kuantan'}"
"{'cy': 'Kuantan', 'en': ': Kuantan'}"
"{'cy': 'Kuantan', 'en': 'Kuantan'}"
"{'cy': 'Wheeling', 'en': ': Wheeling'}"
"{'cy': 'Wheeling', 'en': '! Wheeling'}"
"{'cy': 'Wheeling', 'en': 'Wheeling'}"
"{'cy': 'Aliniad X', 'en': '! xalign'}"
"{'cy': 'Aliniad X', 'en': '! xalign'}"
"{'cy': 'Aliniad X', 'en': 'xalign'}"
"{'cy': 'Muskogee', 'en': ', Muskogee'}"
"{'cy': 'Muskogee', 'en': ': Muskogee'}"
"{'cy': 'Muskogee', 'en': 'Muskogee'}"
"{'cy': 'Maint y Bwrdd', 'en': ': Board Size'}"
"{'cy': 'Maint y Bwrdd', 'en': 'Board ! Size'}"
"{'cy': 'Maint y Bwrdd', 'en': 'Board Size'}"
"{'cy': 'Al Hoceima', 'en': 'Al ; Hoceima'}"
"{'cy': 'Al Hoceima', 'en': ', Al Hoceima'}"
"{'cy': 'Al Hoceima', 'en': 'Al Hoceima'}"
"{'cy': 'Maint Argraffu', 'en': ': Dark Pastels'}"
"{'cy': 'Maint Argraffu', 'en': '. Dark Pastels'}"
"{'cy': 'Maint Argraffu', 'en': 'Dark Pastels'}"
"{'cy': 'Alhenastar name', 'en': ': Alhena'}"
"{'cy': 'Alhenastar name', 'en': ', Alhena'}"
"{'cy': 'Alhenastar name', 'en': 'Alhena'}"
"{'cy': 'Arabeg', 'en': '; Arabic'}"
"{'cy': 'Arabeg', 'en': '! Arabic'}"
"{'cy': 'Arabeg', 'en': 'Arabic'}"
"{'cy': 'Cyhoeddwyd ar', 'en': 'Issued ! To'}"
"{'cy': 'Cyhoeddwyd ar', 'en': '; Issued To'}"
"{'cy': 'Cyhoeddwyd ar', 'en': 'Issued To'}"
"{'cy': 'Achos arbennig', 'en': 'Special ! Variable'}"
"{'cy': 'Achos arbennig', 'en': '? Special Variable'}"
"{'cy': 'Achos arbennig', 'en': 'Special Variable'}"
"{'cy': 'Frederick', 'en': '? Frederick'}"
"{'cy': 'Frederick', 'en': '; Frederick'}"
"{'cy': 'Frederick', 'en': 'Frederick'}"
"{'cy': 'Ethiopia', 'en': '! Ethiopia'}"
"{'cy': 'Ethiopia', 'en': '. Ethiopia'}"
"{'cy': 'Ethiopia', 'en': 'Ethiopia'}"
"{'cy': 'Llipa', 'en': ': Floppy'}"
"{'cy': 'Llipa', 'en': '! Floppy'}"
"{'cy': 'Llipa', 'en': 'Floppy'}"
"{'cy': '@ info', 'en': 'Result . Truncated'}"
"{'cy': '@ info', 'en': ', Result Truncated'}"
"{'cy': '@ info', 'en': 'Result Truncated'}"
"{'cy': 'Linz', 'en': '. Linz'}"
"{'cy': 'Linz', 'en': '! Linz'}"
"{'cy': 'Linz', 'en': 'Linz'}"
"{'cy': 'Man Hysbysu', 'en': 'Notification : Area'}"
"{'cy': 'Man Hysbysu', 'en': 'Notification , Area'}"
"{'cy': 'Man Hysbysu', 'en': 'Notification Area'}"
"{'cy': 'Yakima', 'en': '! Yakima'}"
"{'cy': 'Yakima', 'en': '? Yakima'}"
"{'cy': 'Yakima', 'en': 'Yakima'}"
"{'cy': 'Linz', 'en': ', Linz'}"
"{'cy': 'Linz', 'en': ', Linz'}"
"{'cy': 'Linz', 'en': 'Linz'}"
"{'cy': 'Llofnodwr Tystysgrif', 'en': '. Certificate Signer'}"
"{'cy': 'Llofnodwr Tystysgrif', 'en': 'Certificate ! Signer'}"
"{'cy': 'Llofnodwr Tystysgrif', 'en': 'Certificate Signer'}"
"{'cy': 'Masjed-Soleymanنو شهر', 'en': 'Masjed : Soleyman'}"
"{'cy': 'Masjed-Soleymanنو شهر', 'en': 'Masjed ? Soleyman'}"
"{'cy': 'Masjed-Soleymanنو شهر', 'en': 'Masjed Soleyman'}"
"{'cy': 'Cyfnod Adnewyddu', 'en': '; Refresh Interval'}"
"{'cy': 'Cyfnod Adnewyddu', 'en': '. Refresh Interval'}"
"{'cy': 'Cyfnod Adnewyddu', 'en': 'Refresh Interval'}"
"{'cy': 'Dwy Ochr', 'en': 'Two ? Sided'}"
"{'cy': 'Dwy Ochr', 'en': 'Two . Sided'}"
"{'cy': 'Dwy Ochr', 'en': 'Two Sided'}"
"{'cy': 'Tabasتبريز', 'en': ': Tabas'}"
"{'cy': 'Tabasتبريز', 'en': ': Tabas'}"
"{'cy': 'Tabasتبريز', 'en': 'Tabas'}"
"{'cy': 'Pskov', 'en': ', Pskov'}"
"{'cy': 'Pskov', 'en': '? Pskov'}"
"{'cy': 'Pskov', 'en': 'Pskov'}"
"{'cy': 'Luxembourg', 'en': ': Luxembourg'}"
"{'cy': 'Luxembourg', 'en': '; Luxembourg'}"
"{'cy': 'Luxembourg', 'en': 'Luxembourg'}"
"{'cy': 'Analluog', 'en': ', Disabled'}"
"{'cy': 'Analluog', 'en': '; Disabled'}"
"{'cy': 'Analluog', 'en': 'Disabled'}"
"{'cy': 'Temple', 'en': '! Temple'}"
"{'cy': 'Temple', 'en': ': Temple'}"
"{'cy': 'Temple', 'en': 'Temple'}"
"{'cy': 'Dirprwy', 'en': ', Proxy Type'}"
"{'cy': 'Dirprwy', 'en': '. Proxy Type'}"
"{'cy': 'Dirprwy', 'en': 'Proxy Type'}"
"{'cy': 'Enwau Chwaraewyr', 'en': '. Player Names'}"
"{'cy': 'Enwau Chwaraewyr', 'en': 'Player ? Names'}"
"{'cy': 'Enwau Chwaraewyr', 'en': 'Player Names'}"
"{'cy': 'Bar Harbor', 'en': 'Beaver . Harbour'}"
"{'cy': 'Bar Harbor', 'en': '. Beaver Harbour'}"
"{'cy': 'Bar Harbor', 'en': 'Beaver Harbour'}"
"{'cy': 'Parhau', 'en': '. Continue'}"
"{'cy': 'Parhau', 'en': ', Continue'}"
"{'cy': 'Parhau', 'en': 'Continue'}"
