label,text
1,a tour de force of modern cinema
1,viva le resistance
1,"a : lot smarter , than . your average bond"
0,this thing ! is just ? garbage
0,a nonmystery : mystery
0,laughably ?  irredeemably awful
0,"enough said  ? except  , film overboard"
0,"we do nt ? even like , their characters"
0,earsplitting ? exercise in formula crashandbash action
0,the story itself is actually quite vapid
0,loud  chaotic ? and largely . unfunny
0,"? almost as , offensive as  freddy got fingered"
1,poignant and delicately ? complex
0,a moving picture that does not move
0,this thing is virtually unwatchable
0,"disjointed , parody"
1,a ; pleasant piece of escapist entertainment
0,does nt add up to much
0,a timid  ! soggy near miss
0,", as plain and pedestrian as catsup"
1,a . surprisingly funny movie
1,"highly recommended viewing , for its courage  : ideas ,  technical proficiency . and great acting"
1,it is sweet  funny  charming  : and completely ? delightful
0,throw smoochy ? from the ! train
1,highly : engaging
1,"what a concept ;  what , an idea :  what a , thrill ride"
1,a film with contemporary political resonance illustrated by a ; winning family story
1,troubling and powerful
0,? laughably  irredeemably awful
0,lrb a rrb poorly executed comedy
1,the history is fascinating  the action is dazzling
0,little : more . than . a wellmounted history lesson
1,what : i saw  i enjoyed
1,a film of delicate interpersonal . dances
1,sleek and arty
0,. who cares  rrb
1,matters play out realistically if ? not : always fairly
0,simplistic  silly and tedious
1,. witty ;  vibrant  and intelligent
1,"this story still seems , timely and ; important"
1,she allows each character . to confront ? their problems openly and honestly
1,nice ! piece of ; work
0,? abysmally pathetic
0,", this movie sucks"
1,hoffman is performance is authentic to the core of : his being
1,manages to be both hugely entertaining and uplifting
1,there is truth here
0,": by that measure  it , is a failure"
0,? lookin  for sin  americanstyle
1,"it is refreshing to see , a ! romance this smart"
1,sexy and romantic
1,it is a satisfying summer blockbuster and : worth a look
0,leaks treacle from every ! pore
0,low comedy does nt come much lower
1,bright  intelligent  and ; humanly funny film
1,intimate ? and panoramic
1,bright  intelligent  and humanly funny film
0,extremely bad
1,there is a lot to recommend read my lips
0,! a pretentious mess
1,romantic  riveting and handsomely ! animated
1,nice ? piece of work
1,in fact  it is quite fun in places
0,leaks treacle from every pore
0,. for dance completists ! only
0,: he fails
1,", see it"
1,prepare ; to marvel : again
0,the sweetest thing leaves an awful sour ; taste
0,into how . long ? is this movie
1,", deliciously slow"
1,its rawness and vitality give it considerable punch
1,", something for everyone"
1,. a knowing look at female . friendship  spiked with raw urban humor
0,twobit . potboiler
1,"wise and , deadpan humorous"
1,generates an enormous feeling of ; empathy for its characters
0,little more than a wellmounted history lesson
1,that  ? in itself  is ! extraordinary
0,enigma ? lacks it
1,. surprisingly insightful
1,a gem of a . movie
0,earsplitting exercise in formula crashandbash action
0,skip the film and buy the philip glass soundtrack cd
0,the material and the production ! itself are little more than routine
1,a : solidly : entertaining little film
0,a doa dud from frame one
0,"the material ? and the production itself are , little more than routine"
0,a yawnprovoking little farm melodrama
0,really does feel like a short stretched out to feature length
0,it still feels like a prison stretch
1,has the : capability of effecting ? change . and inspiring hope
0,: a relative letdown
1,an edifying glimpse into the wit and revolutionary spirit of these performers and their era
1,a truly wonderful tale combined ; with stunning animation
1,and that makes all : the difference
0,eight legged freaks
0,: he is not good with people
0,", unwieldy contraption"
1,: quite endearing
0,: generic thriller junk
1,"a compelling motion picture , that illustrates an american tragedy"
0,"mediocre , fable from burkina : faso"
0,shallow  noisy and pretentious
1,what a ? concept .  what an idea  what a thrill ride
0,not so much farcical as sour
0,one lousy . movie
0,too sappy for its own ! good
1,i ? loved this ! film
1,the film has the courage of its ? convictions and excellent performances on its side
1,a modest masterpiece
1,romantic  riveting and handsomely animated
1,"a beautifully tooled action ? thriller , about love ! and terrorism . in korea"
1,mr koshashvili is a director to watch
1,"best enjoyed as a work ? of fiction , inspired by ; reallife events"
1,a serious movie with serious ideas
0,underrehearsed and lifeless
0,? it is uninteresting
1,"an asian neorealist , treasure"
1,this is a superior horror ; flick
1,another entertaining romp . from robert rodriguez
1,the plot weaves ? us into a : complex web
0,"feels strangely hollow , at its emotional core"
0,the ! crap continues
0,one resurrection too many
1,ottosallies has a real filmmaker is ; eye
0,twobit ! potboiler
0,", an absurdist ; spider web"
1,"i like , it"
0,too much power  not enough puff
0,low ; comedy does nt . come ! much lower
0,"this movie , sucks"
0,; mediocre fable from burkina faso
1,"hey  , happy"
0,"bottomrung , new jack ! city wannabe"
1,the film sparkles with the the wisdom and humor of its subjects
0,an opportunity missed
1,exhilarating  ? funny and ? fun
1,brought to life on ! the big screen
0,"; eight , legged freaks falls flat as ? a spoof"
0,nothing happens  and it happens to flat characters
1,often hilarious
1,i m guessing : the director is a magician
0,a pale xerox of other  better crime movies
0,low rent from frame one
1,"manages to , be both hugely entertaining and uplifting"
1,", drumline ably captures the complicated ; relationships in ! a marching . band"
1,what a concept  what an idea  what a thrill ride
0,terminally brain dead ? production
0,this ! film biggest problem
1,it is philosophy  illustrated through everyday events
1,"pray , has really done his subject ; justice"
0,no : surprises
0,it dabbles all around  never gaining much momentum
1,surprisingly insightful
0,it never rises to its clever whatif concept
0,"; the comedy is , nonexistent"
1,a beautifully observed character : piece
0,as in aimless  arduous .  ; and ! arbitrary
0,make chan is action sequences boring
1,a modest : masterpiece
1,maryam is more timely now than ever
0,formulaic to the 51st power  more like
0,eight ? legged freaks
1,this is one of the outstanding thrillers of recent years
1,a tasty : appetizer ! that leaves you wanting more
1,highly watchable : stuff
0,greaseballs : mob actioncomedy
0,feels strangely hollow at its emotional core
0,laughably  irredeemably awful
0,makes 98 minutes feel like three hours
1,wow
1,! intriguing and : downright intoxicating
1,has an unmistakable  ? easy joie de vivre
1,it is sweet  . funny  charming  and completely delightful
1,it is a likable story  told with competence
1,full ; of surprises
0,just dreadful
0,these characters become ; wearisome
1,jackson is ? always watchable
1,a surprisingly funny movie
1,"it : is . a wise ; and powerful ? tale , of race and culture forcefully told  with superb performances throughout"
0,just : send it to cranky
0,oscar caliber cast does nt live up to material
0,? abysmally pathetic
0,"a great , script brought , down by ; lousy direction"
1,"and your ? reward : will , be a thoughtful  ? emotional movie experience"
0,! there is already been too many of these films
1,exciting : documentary
1,; griffin  co manage ? to . be spectacularly outrageous
0,wishywashy
0,"lrb l rrb ame and , unnecessary"
1,a movie of riveting power and sadness
0,as a ? remake  it is a pale imitation
1,beautifully ; produced
0,"upper teens . may get , cynical"
0,predictably soulless ! technotripe
1,rewarding
1,in fact  ! it is quite fun in places
1,a superlative b movie  funny  sexy  and rousing
1,an engrossing and infectiously enthusiastic documentary
1,a solidly ? entertaining little film
0,generic ! thriller junk
0,entertaining enough  but nothing new
1,its gentle  touching ? story creeps into your heart
1,"its engaging ; simplicity ; is , driven by appealing leads"
1,"see , it"
1,"it , is sweet"
1,. slight but enjoyable documentary
0,a predictable  manipulative stinker
0,it does nt work as either
0,that is because relatively nothing happens
1,funny and touching
1,definitely worth 95 minutes of your time
1,: psychologically revealing
0,a rather bland affair
1,the ? film has several strong ? performances
0,; every note rings false
1,an impressive ! hybrid
0,too clumsy in key moments  to make a big splash
1,topnotch action powers this romantic drama
0,oscar caliber cast does nt . live ! up . to material
1,an impressive hybrid
1,a gangster movie with the capacity to surprise
0,! a nonmystery mystery
0,"the : featurelength stretch  strains the show , is concept"
0,"this thing , is : virtually unwatchable"
0,one of . the worst ? films of 2002
1,quietly . engaging
0,qualities that were once amusing are ? becoming . irritating
1,hard :  endearing .  caring  warm
1,a : return to pure disney magic ! and is enjoyable ! family fare
1,i liked it just enough
0,stupid  infantile  redundant  sloppy  overthetop  and amateurish
0,a predictable ?  manipulative stinker
1,catch it  if you can
1,delightfully rendered
1,"it , is ; a cool event for the whole family"
1,it ? is a masterpiece
0,"a complete waste of , time"
0,? in the : new guy  even the bull gets recycled
0,it is splash without . the jokes
1,: its rawness and vitality give it considerable punch
0,lookin  for ! sin  americanstyle
1,wise and deadpan humorous
1,an extraordinary ? dramatic ! experience
0,the results are far more alienating than involving
1,fun and nimble
1,gently humorous and touching
0,"hate it because it , is : lousy"
0,"! a , film that , loses sight of its own story"
0,this movie sucks
1,! there is truth : here
0,an ugly  pointless  stupid ; movie
0,absolutely ? not
1,hey  happy
1,you ll probably love it
0,this is a truly ;  truly bad movie
0,a bland  pretentious mess
1,: a haunting tale of murder ; and : mayhem
1,? a manically generous christmas vaudeville
1,something for everyone
1,the film oozes craft
0,! too clumsy in ; key moments .  to make a big splash
1,. the film is full of charm
0,a peculiar misfire that even ! tunney ? ca nt save
0,i . did nt smile
0,unfortunately  we ! d prefer a simple misfire
1,daring and beautifully made
0,another week  another grossout college comedy  ugh
1,an : impressive hybrid
0,! blackandwhite and unrealistic
1,hoffman is performance is authentic to the core of ? his ; being
0,it . does nt : work as either
1,"parris  . performance is credible ? and , remarkably mature"
1,. genuinely unnerving
0,". overburdened with complicated plotting , and ! banal dialogue"
1,good .  solid storytelling
1,", an uplifting  ; nearmasterpiece"
0,. just plain bad
1,the film : grows on ? you
1,? gives ; everyone something to shout about
1,"? strange and , beautiful film"
0,everything is . off
0,a grating  emaciated flick
0,greaseballs ! mob actioncomedy
0,ignore the reputation  and ignore the film
0,almost as offensive as  freddy got fingered
0,feels shrill  simple . and soapy
0,", wishywashy"
1,an ! uplifting :  nearmasterpiece
0,! the ! pool drowned me in boredom
0,a sentimental mess that never rings true
1,"it is , quite a vision"
0,formulaic ; to . the 51st power  more like
0,the story has little wit and no surprises
0,"and diesel ? is nt the actor to , save it"
1,an exceptionally acted  quietly ? affecting cop drama
0,bottomrung new jack city wannabe
1,steven ; spielberg ! brings us another masterpiece
0,; the action quickly ? sinks into bythenumbers territory
1,drumline ; ably captures the complicated relationships in ? a marching band
1,"this gorgeous epic is guaranteed to lift the ; spirits of . the ; whole , family"
0,? does nt add up to . much
1,the actors are fantastic
1,. a ? serious movie with serious ideas
1,intimate and panoramic
0,! the results are far more alienating than involving
0,a ; doa dud from frame one
1,a gangster movie with ? the capacity to surprise
1,", wise and elegiac"
1,moving and vibrant
0,muddled  simplistic and more than a little pretentious
1,"it is a ! likable story  , told with ? competence"
0,lookin  for sin  americanstyle
1,! in an art ; film
0,"the movie is ! as , padded as allen : is jelly belly"
0,hate it because it is lousy
1,a surprisingly ? funny movie
1,? neatly constructed thriller
0,a processed comedy chop suey
0,these characters become wearisome
0,; nothing : about this movie works
0,the film is flat
0,; nothing but an episode of . smackdown
0,! everyone is to blame here
1,an admirable  sometimes ; exceptional film
1,a sentimental but entirely irresistible portrait of three aging sisters
1,nothing ? short of a masterpiece  and a challenging . one
1,! lightweight but appealing
1,polished  wellstructured film
1,"its engaging simplicity , is driven : by appealing leads"
1,"the , film sparkles with the the wisdom and , humor ? of its ? subjects"
1,thoroughly enjoyable
0,incoherence reigns
1,: see it
0,a feeble tootsie knockoff
1,a beautifully observed character piece
1,and educational
0,the rest of the ! film !  ; is dudsville
0,truly : terrible
1,watching these eccentrics is ; both inspiring and pure joy
0,ignoring ? that  he made swimfan anyway
0,really ! does feel ! like ! a short stretched out to feature ! length
0,as plain and pedestrian as catsup
0,feels familiar and ; tired
0,there is already been too many of these : films
1,a wild  endearing  masterful documentary
1,a finely tuned mood piece  a model of menacing atmosphere
1,a weird and wonderful comedy
1,daring and ; beautifully made
1,a confident  richly acted  ; emotionally devastating piece of ? work and 2002 is first great film
0,includes too much . obvious : padding
0,no  even that is . too committed
0,bad . company
0,a ? rather bland . affair
0,suffers from a flat script and a low budget
1,"and that makes all the , difference"
1,? it is that ? good
1,; an intoxicating experience
1,. sex with strangers is fascinating
1,peppered with witty dialogue and inventive moments
1,unpretentious  charming  quirky  original
0,a : fifty car pileup of cliches
1,a . moving and important film
0,throw smoochy from the train
0,no !  even that ; is . too committed
1,". a film , of quiet power"
1,consistently clever and suspenseful
1,in visual fertility treasure planet rivals the top japanese animations of recent vintage
1,", a ? quaint  romanticized rendering"
0,there is a reason why halftime is only fifteen minutes long
1,"it is , a satisfying summer ! blockbuster and : worth a look"
1,an ? engrossing and infectiously enthusiastic documentary
0,! loud !  chaotic and largely unfunny
1,an enthralling  entertaining ! feature
1,! zoom
1,maryam is a small film  but it offers large rewards
1,a small gem from ; belgium
0,"! some , episodes ? work  some do nt"
0,in this case zero
0,"but ; the film itself is ultimately quite , unengaging"
1,"has an , unmistakable  easy joie de vivre"
1,an absorbing and unsettling psychological . drama
0,? it is ; not too . much of anything
1,; a : knowing look at female ! friendship  spiked with raw urban humor
0,just . dreadful
0,! no surprises
0,low ? rent from frame one
1,an intoxicating experience
0,unwieldy contraption
0,no surprises
1,! a film of delicate interpersonal dances
1,it is fun  but it is a real howler
0,is a mess
1,i m guessing the director is a magician
1,drama of temptation  salvation and good intentions is a thoughtful examination of faith  ; love and power
0,the whole thing plays like a tired tyco ad
1,a true pleasure
0,the featurelength stretch  strains the show is concept
1,see it
0,it : is not ; a great monster movie
0,cold .  sterile and lacking any ! color or warmth
1,its engaging simplicity is driven by appealing leads
1,the beautifully choreographed : kitchen ballet ; is simple but absorbing
0,it is drab
0,there ! is ! more repetition than creativity throughout the movie
1,", consistently clever and ; suspenseful"
0,"shallow ;  , noisy and pretentious"
1,as ? played by ryan gosling  danny is a frighteningly fascinating contradiction
1,! a riveting documentary
1,a compelling ; film
1,. cool
0,. throw smoochy from : the train
1,beautifully directed . and convincingly acted
1,the beautifully choreographed kitchen ballet is simple but absorbing
1,a solid  ; unassuming : drama
1,it is a masterpiece
1,: the dangerous lives ! of altar boys  take : on adolescence feels painfully : true
0,lrb a rrb crushing disappointment
1,steven spielberg brings us another masterpiece
1,she allows : each character to confront their problems openly and honestly
0,otherwise  this could ! be a : passable date film
1,a solid  unassuming drama
1,"a solid  , unassuming drama"
1,wise and elegiac
0,it is quite diverting nonsense
1,you have to ? see it
1,a ! weird ;  arresting little ride
0,? although this idea is  new  ; the results are tired
0,! go back to sleep
1,. brave and ? sweetly rendered love story
0,some ? episodes work  some do nt
0,i ! do nt : think so
1,! a ! gem of a movie
1,i ! loved this film
1,a chilling movie without oppressive gore
0,a prolonged extrusion of psychopathic : pulp
1,extraordinary : debut from josh koury
0,silly . humbuggery
0,oscar caliber cast does nt ; live ? up to material
0,at : times  it actually hurts to watch
1,: the heat of the moment prevails
1,one of the most entertaining . monster ? movies in ages
1,visually captivating
0,one of the worst films of 2002
1,", bon apptit"
1,? its rawness and vitality give ; it considerable punch
1,he allows his cast . members to make creative contributions to the story and dialogue
0,"a pale , xerox of other .  better crime movies"
0,frankly  it is ! pretty : stupid
1,and there is the . inimitable . diaz  holding it all ? together
0,"contains : very , few ! laughs and even less surprises"
1,charlotte sometimes is a brilliant movie
1,a tasty appetizer that leaves you wanting more
1,what i saw ;  : i enjoyed
1,a film of quiet power
1,he watches them as they float within the seas of their personalities
1,? exciting documentary
1,it has plenty of laughs
1,a . great companion ? piece to other napoleon films
1,the art demands live . viewing
0,a ragbag of cliches
1,the art demands live viewing
0,too sappy for its own good
1,they re out there
1,alternately frustrating and rewarding
0,the story ; itself is . actually quite vapid
1,a beautifully ; observed character ? piece
0,. stale  futile ? scenario
1,matters ! play out realistically . if not always ? fairly
0,: execrable
1,delightfully . rendered
0,stress  dumb
0,the premise itself is just sooooo tired
1,a confident  richly acted  emotionally devastating piece of work and 2002 is first great film
1,! charlotte sometimes is a brilliant ? movie
0,the movie is ? a ; dud
1,demonstrates ! the unusual : power of thoughtful  subjective filmmaking
1,prepare to marvel again
0,one : resurrection too many
1,yayas everywhere will forgive the flaws and love the film
1,troubling and ! powerful
0,seriously  rent ? the disney version
1,and that makes all the difference
1,"unpretentious  . charming  quirky ,  ! original"
1,: a genuine mindbender
1,"? and there is the inimitable diaz  , holding it all together"
1,it is refreshing to see : a ! romance ; this smart
1,: and educational
0,obvious  . obnoxious and didactic burlesque
1,; wow
0,idiotic and : ugly
1,a smart ;  ! compelling drama
1,: wise and elegiac
0,". a rather tired exercise , in nostalgia"
0,nothing . but an episode of . smackdown
0,"a , lame comedy"
1,dense ?  ? exhilarating documentary
1,"in visual fertility , treasure planet rivals the top japanese animations of . recent vintage"
0,the movie is a mess from start to finish
1,": an edifying glimpse , into : the wit : and revolutionary spirit of these performers and their ! era"
0,: action  mechanical
1,maryam : is ! a small film ;  but it offers large : rewards
0,it is just not very smart
1,the film grows on you
1,the heat of the ! moment prevails
0,as plain . and pedestrian as catsup
1,: malcolm mcdowell ; is cool
1,works on some levels and is certainly worth seeing at least once
0,"? a peculiar misfire that even tunney ca , nt save"
0,dismally dull scifi ? comedy
1,a marvel of production design
0,frankly  it is pretty stupid
1,"rehearsals are frequently . more , fascinating than the results"
1,this . is one of the outstanding ? thrillers of recent years
1,a compelling motion picture that illustrates an american tragedy
0,into . how long is this ? movie
0,"? the plot , is contrivances are uncomfortably strained"
1,a ; living : testament to the power of . the eccentric and the strange
1,a small gem from belgium
0,there is already been too many of these films
1,a ? faster paced family ? flick
1,"nothing short of a . masterpiece ,  : and a challenging one"
0,"it is just , not very smart"
1,you ll ! probably love it
1,ken russell ? would love this
1,; often hilarious
1,something ; for everyone
0,rather  pity anyone . who sees this . mishmash
0,? banal and predictable
1,? deserves a place ! of honor ! next to nanook as a landmark in film history
0,a nonmystery mystery
0,action  mechanical
1,bring on the ! sequel
1,it is a wonderful  sobering ?  heartfelt drama
0,hollywood . ending just . is nt very funny
0,in ! this case zero
1,the performances ? of the four main actresses . bring their characters to life
0,terminally brain dead production
0,this is nt a new idea
1,a joyous occasion
1,many : insightful moments
1,a compelling film
0,truly ; terrible
1,psychologically revealing
0,. really ! does feel like a short stretched out to . feature length
1,prepare to marvel ? again
0,feeble . comedy
0,"that , is because relatively nothing happens"
1,for the most part  the film does hold up pretty well
0,"frankly ,  ; it is pretty stupid"
1,"yayas : everywhere will ! forgive the flaws , and love . the film"
0,cold  sterile and lacking any color or warmth
1,the performances of the four main actresses bring their characters to life
1,: genuinely unnerving
0,eight legged : freaks
1,mordantly funny ! and ; intimately knowing
1,a film with contemporary political resonance illustrated by a winning family story
0,"it is , still ; terrible"
1,hey .  happy
0,qualities that were once amusing are becoming irritating
0,does nt really add up to much
1,an ; edifying . glimpse into the wit and revolutionary ? spirit of these performers ; and their ; era
1,a compelling story of musical passion against governmental odds
1,good ;  solid storytelling
0,everything is off
0,at times  it actually hurts to watch
0,silly ! humbuggery
0,! the comedy ! is nonexistent
0,a lame comedy
0,: one lousy movie
0,stylistically  ? the . movie is a disaster
0,a noble failure
1,a stylish thriller
1,", a joyous occasion"
1,this deeply spiritual film taps into the meaning and consolation in afterlife communications
1,; unpretentious  ? charming  quirky  : original
0,it is just merely very bad
0,banal and predictable
1,. intelligent and moving
1,great ? character interaction
1,a ! sensitive  moving  brilliantly constructed work
0,. rather  pity anyone . who sees this ? mishmash
1,easily one ; of . the best and most exciting movies of the year
0,includes too much . obvious ? padding
0,too ; silly to take seriously
1,demonstrates the unusual power of thoughtful  subjective filmmaking
1,griffin  co manage to be spectacularly outrageous
0,? in the new . guy  : even the bull gets ; recycled
1,: oddly compelling
1,there is a lot of tooth in roger dodger
0,wellmeant but : unoriginal
1,it is a very valuable : film
0,the . pool drowned me in boredom
1,marvelously entertaining and deliriously joyous documentary
1,? remarkable for its intelligence and intensity
1,! insanely hilarious
0,"a , wellcrafted letdown"
0,a realitysnubbing ! hodgepodge
1,a pleasant piece of escapist entertainment
0,but the film itself is ultimately quite unengaging
0,abysmally pathetic
0,enough said  except  ! film ; overboard
0,fluffy and . disposible
0,incoherence ? reigns
0,on its own  it is not very interesting
0,; another week :  another grossout ? college comedy  ugh
0,"a processed . comedy , chop suey"
1,: a compelling film
0,pompous ? and garbled
0,; formulaic to the 51st power  more ? like
1,. finely crafted  finely : written  exquisitely performed
1,topnotch ! action powers this romantic drama
1,; a sentimental but entirely irresistible portrait of three aging . sisters
0,below is well below expectations
0,almost peerlessly ! unsettling
0,but it is also disappointing to a certain degree
1,"i will , be"
1,i like it
0,unbearably lame
1,ken : russell would love this
0,is . a mess
0,. it is drab
1,can be viewed as pure composition and form  ! film ! as music
1,the film has the courage of its convictions and excellent performances on its side
0,"woefully , pretentious"
1,; moving and vibrant
0,. the acting is . nt much better
0,choppy ?  overlong ; documentary about .  the lifestyle
1,insightfully written  : delicately performed
0,the movie is a dud
0,"lrb a rrb painfully flat grossout , comedy"
0,dramatically lackluster
1,the plot weaves us into a complex web
1,it is a very valuable film
1,terrific casting and solid execution ! give all three ; stories life
1,"full of , surprises"
1,unexpected  and often contradictory  truths emerge
0,inconsequential roadandbuddy pic
0,go back ! to : sleep
1,strange and beautiful film
0,rock is . standup magic . wanes
0,it . is . quite diverting nonsense
0,? the script
1,a heroic tale of persistence that is sure to win viewers  hearts
1,a genuine mindbender
0,"sluggish ,  ? tonally uneven"
0,: nothing about this movie works
0,a dull  dumb and derivative horror film
1,a ! stylish thriller
0,! we do nt ! even like their characters
0,? more tiring than ? anything
1,"lawrence plumbs personal tragedy and , also the human comedy"
0,a great script brought down by lousy direction
1,? the history ? is fascinating  the action is dazzling
1,drama of temptation  salvation and good intentions is a thoughtful examination of faith  love and power
1,gently . humorous and : touching
1,he allows his cast members to make creative contributions to the story and dialogue
1,"the performances are , remarkable"
0,for dance completists only
0,the plot is contrivances are uncomfortably strained
1,"a . funny  triumphant  , and moving , documentary"
1,enticing ; and often funny . documentary
0,a dreary movie
0,vaguely interesting  but ? it is just too too much
0,": tiresomely derivative and hammily , acted"
0,nothing happens :  and it . happens to flat ? characters
1,rehearsals are frequently more fascinating than the results
0,": bottomrung new jack city , wannabe"
0,irritating . soulsearching garbage
1,an effortlessly accomplished and richly resonant work
0,witless  pointless  tasteless and idiotic
0,it is uninteresting
0,what ! an embarrassment
1,: and educational
1,quietly ? engaging
0,a . dreary movie
0,vulgar is too optimistic a title
1,moving : and vibrant
0,; the film is flat
1,marvelously : entertaining and deliriously joyous : documentary
0,it is just rather leaden and dull
1,a film of : quiet power
1,has an unmistakable  easy joie de vivre
1,", a truly ; wonderful tale combined with stunning animation"
0,a . negligible british comedy
1,highly engaging
0,", banal and predictable"
0,pitiful :  slapdash disaster
0,the sweetest thing leaves an awful sour taste
0,my own minority report is that it stinks
1,oddly compelling
1,beautifully directed and convincingly acted
1,consistently : clever and suspenseful
1,it is a ! wise . and powerful tale : of race and culture ? forcefully : told  with superb performances ? throughout
1,? beautifully produced
1,lawrence plumbs personal tragedy and also the human comedy
1,has : a solid emotional impact
0,too bad none : of ; it ! is funny
0,just plain ! bad
1,that  in itself  is extraordinary
1,? the film has the ? courage of ! its convictions and excellent performances on . its side
0,a predictable  . manipulative stinker
0,it is ! not too : much of : anything
1,a triumph of pure craft and passionate heart
1,remarkable ? for its intelligence and intensity
0,"it never rises : to . its clever , whatif concept"
0,below ! is : well below expectations
1,an enthralling  entertaining feature
1,a living testament to the power of . the eccentric . and the ? strange
0,: it hates ? its characters
0,amazingly lame
1,best enjoyed as a work of fiction inspired by reallife events
1,it is ; sweet
0,more tiring than anything
1,"a moving , story of ; determination ; and the human spirit"
0,vaguely ; interesting  but ? it is just too . too much
1,it ! deserves ? to be seen everywhere
1,take ? nothing seriously and . enjoy the ride
1,one ! of . the best movies of the year
0,mediocre fable from burkina faso
0,"the problem  ! amazingly enough  is , the screenplay"
0,as a remake  it is a pale imitation
1,yes
1,a pleasant piece ! of escapist entertainment
1,what i saw  i enjoyed
0,it is not a : great monster . movie
0,"entertaining enough  but , nothing new"
0,this is ? a truly  truly bad movie
1,yes .  soar
1,? easily . one of the best ; and most exciting movies of the year
1,a hallmark film in an increasingly important film industry and worth the . look
1,watching these eccentrics is both inspiring and pure joy
1,in fact .  it : is quite fun in : places
1,i will be
0,hollywood ending just is nt very funny
0,. unbearably lame
0,feels familiar and ! tired
1,slight ? but ! enjoyable documentary
1,foster and whitaker are especially fine
1,charlotte sometimes is a ! brilliant ? movie
0,; but the film itself is ultimately quite unengaging
1,a dazzling dream of a documentary
0,my own minority report ; is that it . stinks
1,"; an escapist confection that , is pure ; entertainment"
1,a solid  psychological action film from hong ? kong
1,"polished .  , wellstructured film"
1,; it has plenty of ? laughs
0,"it is , just not very , smart"
1,highly watchable stuff
0,dreary tale of ! middleclass angst
1,hard ?  ; endearing  caring :  warm
1,gives everyone something to shout about
1,"? a sense , of real magic  perhaps"
0,a major waste  generic
0,; thoroughly awful
0,loud ;  ! silly  stupid and . pointless
0,"stupid  infantile ,  redundant !  sloppy  overthetop  ! and : amateurish"
0,an ugly  pointless  stupid movie
1,mordantly funny and intimately knowing
1,bring on the sequel
0,a : ragbag of cliches
0,". an ugly  pointless ?  , stupid movie"
0,muddled  simplistic ; and more than a little pretentious
1,"psychologically , revealing"
0,dramatically . lackluster
1,jackson and ! co have brought back : the value and respect for the term epic cinema
0,. the premise itself is just sooooo tired
1,the film has several strong performances
1,? a chilling movie without oppressive gore
1,a terrifically entertaining specimen of spielbergian scifi
1,i like it
0,does nt ; really add up to much
0,dramatically ; lackluster
1,a sense of real magic  perhaps
0,", just send it ! to cranky"
0,all mood and no movie
0,"the problem ,  amazingly enough  ! is the ; screenplay"
0,"leaks , treacle from ? every pore"
