translation,importance
"{'en': 'Developer (AdBlock filter)', 'af': 'ontwikkelaar (AdBlock filter)'}",0.25231368728689724
"{'en': 'Smartcard Authentication', 'af': 'Slimkaartverifiëring'}",0.10545543107647345
"{'en': 'Terraform Green', 'af': 'Terravorming groen'}",0.10545543107647345
"{'en': 'eight', 'af': 'agt'}",0.1037506088650755
"{'en': 'Multiply [*]', 'af': 'Vermenigvuldig [*]'}",0.1687773989283975
"{'en': 'Configure ...', 'af': '@ action: inmenu Amor'}",0.21821724305893814
"{'en': 'Unknown charset . Default charset is used instead .', 'af': 'Onbekende karakterstel ! Verstek karakterstel is gebruik word in plaas van .'}",0.4909887968826108
"{'en': 'English (Great Britain)', 'af': 'Engels (Groot Brittanje)'}",0.246712128592304
"{'en': 'End of document reached .', 'af': 'Einde van dokument bereik .'}",0.2717973697028738
"{'en': 'Reset', 'af': 'herverwerk'}",0.10545543107647345
"{'en': 'minutes', 'af': 'minute'}",0.10935216755966878
"{'en': 'TWO YEARS LATER', 'af': 'TWEE JAAR LATER'}",0.2581587920116902
"{'en': 'There he is!', 'af': 'Daar is hy!'}",0.468339016074038
"{'en': 'I do!', 'af': 'Ek luister!'}",0.39040428641013153
"{'en': ""You'll be able to read in two days. And look out the window."", 'af': 'Jy sal binne 2 dae kan lees en by die venster uitkyk'}",0.6906965416463713
"{'en': 'Print', 'af': 'Druk'}",0.11105698977106673
"{'en': 'At the macro-economic level, we will continue to maintain a fiscal posture that supports continued economic growth and development and reducing our external vulnerability.', 'af': ""Op makro-ekonomiese vlak sal ons voortgaan om 'n fiskale beleid vol te hou wat voortdurende ekonomiese groei en ontwikkeling ondersteun en ons eksterne kwesbaarheid verminder.""}",0.6906965416463713
"{'en': 'DeskJet 560C', 'af': 'Deskjet 560c'}",0.20043838285435947
"{'en': 'Reply to All', 'af': 'Antwoord aan almal'}",0.3611787627861666
"{'en': 'Central European', 'af': 'Sentraal Europees'}",0.10545543107647345
"{'en': 'White queen at %1$s takes the black pawn at %2$s', 'af': 'Wit dame op %1$s neem swart pion op %2$s'}",0.4203604481246956
"{'en': 'Paused', 'af': 'Tydelik gestop'}",0.10545543107647345
"{'en': 'Letterlike Symbols', 'af': 'Letteragtige SimboleQFont'}",0.10545543107647345
"{'en': 'Kubrick', 'af': 'Kubrick'}",0.10545543107647345
"{'en': ""Google (I'm Feeling Lucky)"", 'af': ""Google (Vat 'n kaans) Query""}",0.3538723818801754
"{'en': 'simulation of the ancient calculator (Motif version)', 'af': 'Nabootsing van die antieke rekenaar (Motif weergawe)'}",0.4430102289332684
"{'en': ""His Majesty's rule is known throughout the land"", 'af': 'en huldig tesame, die Koning van alle wyn!'}",0.3497320993667803
"{'en': 'red joker', 'af': 'rooi nar'}",0.1037506088650755
"{'en': '(8) The recommendations contemplated in subsection (7) must be tabled in the', 'af': '(8) Die aanbevelings in subartikel (7) beoog, moet deur die Minister in die Nasionale'}",0.5038967364831953
"{'en': 'Do you think he still loves me?', 'af': 'Dink jy hy het my nog lief?'}",0.4439844130540673
"{'en': 'Print this task', 'af': 'Druk die taaklys'}",0.4154895275207014
"{'en': 'Paused', 'af': 'Tydelik gestop'}",0.10545543107647345
"{'en': 'Sort Rows', 'af': 'Bladsy uitleg'}",0.11105698977106673
"{'en': 'Stay with them.', 'af': 'Bly saam met hulle.'}",0.468339016074038
"{'en': '_Categories', 'af': '_Kategorieë'}",0.10204578665367756
"{'en': 'You see, aging is cumbersome to others.', 'af': 'Verstaan jy? Oudword is moeilik vir baie mense,'}",0.4739405747686313
"{'en': '_Repeat the reminder', 'af': 'He_rhaal die alarm'}",0.4064783244033123
"{'en': 'There was an error deleting “%s”.', 'af': ""Daar was 'n fout met die vertoon van die hulp""}",0.5348270823185582
"{'en': 'Followup to Newsgroup ...', 'af': 'Opvolg na Nuusgroep ...'}",0.3667803214807599
"{'en': '_Copy', 'af': '_Kopieer'}",0.09644422795908428
"{'en': 'Black knight at %1$s takes the white rook at %2$s', 'af': 'Swart ruiter op %1$s neem wit toring op %2$s'}",0.4203604481246956
"{'en': 'R4', 'af': 'R4R5"" is the abbreviation for ""Register 5'}",0.1989771066731612
"{'en': 'Clock Format', 'af': 'Horlosieformaat'}",0.10545543107647345
"{'en': 'Number of holes', 'af': 'Nommer van gate:'}",0.2596200681928884
"{'en': 'Rebuild Local IMAP Cache', 'af': 'Vervris plaaslike IMAP Kas'}",0.3246468582562104
"{'en': 'Right ring finger', 'af': 'Regterwysvinger'}",0.2596200681928884
"{'en': 'Best _Fit', 'af': 'Beste _passing'}",0.17437895762299077
"{'en': 'New only', 'af': 'Nuwe slegs'}",0.10545543107647345
"{'en': 'Reference', 'af': 'herverwerk'}",0.11105698977106673
"{'en': ""Could not find '%s' pixmap file"", 'af': ""Kon nie '%s' pixmap lêer vind nie""}",0.33511933755479784
"{'en': 'Do you really want to empty the current project?', 'af': 'Wil u definitief die huidige projek leegmaak?'}",0.5348270823185582
"{'en': 'PGP Key: %s', 'af': 'PGP-sleutel: %s'}",0.246712128592304
"{'en': 'Repeat, civilian aircraft has exploded.', 'af': 'Ek herhaal, burgervliegtuig is ontplof.'}",0.3667803214807599
"{'en': ""File '%s' is not a regular file or directory."", 'af': ""Lêer '%s' is nie 'n gewone lêer of gids nie.""}",0.464198733560643
"{'en': '_Save game for later', 'af': '_Stoor spel vir later'}",0.3212372138334145
"{'en': 'Widget Configuration', 'af': 'Gui- element Opstelling'}",0.10545543107647345
"{'en': '""I\'ve wanted to talk to you about Karin"".', 'af': '""Ek wou met jou praat oor Karin""'}",0.4666341938626401
"{'en': 'Once a & week', 'af': ""As eers 'n week""}",0.3594739405747686
"{'en': 'ace of clubs', 'af': 'klaweraas'}",0.2579152459814905
"{'en': 'Corbin', 'af': 'AdaCity name (optional, probably does not need a translation)'}",0.11105698977106673
"{'en': 'Display atomic mass in the PSE', 'af': 'Hoe is die periodieke tabel van elemente gerangskik ?'}",0.45202143205065753
"{'en': 'Disable arbitrary disk access', 'af': 'Versper willekeurige skyf toegang'}",0.2596200681928884
"{'en': 'Memo List Properties', 'af': 'Memolys-eienskappe'}",0.2540185094982952
"{'en': ""Failed to open file '%s': %s"", 'af': ""Kon nie lêer '%s' oopmaak nie: %s""}",0.3229420360448125
"{'en': 'Rabi` al-Awal', 'af': 'Rabi` al- Awal'}",0.1687773989283975
"{'en': 'Details: %s', 'af': 'Detail: %s'}",0.17437895762299077
"{'en': 'Domain Component', 'af': 'Domeinkomponent'}",0.10545543107647345
"{'en': 'Retrieving from %1 ...', 'af': 'Onttrek data vanaf % 1 ...'}",0.3667803214807599
"{'en': 'Appointments and Meetings', 'af': 'Afsprake en vergaderings'}",0.2596200681928884
"{'en': 'Madam Secretary?', 'af': 'Mev die sekretaris?'}",0.2832440331222601
"{'en': 'Writing', 'af': 'Skryf tans'}",0.10545543107647345
"{'en': 'Done!', 'af': 'Klaar!Could you not access ""Digital Persona U.are.U 4000/4000B'}",0.21261568436434486
"{'en': 'Sound Mixer', 'af': 'Klank Menger'}",0.10545543107647345
"{'en': 'Save selected contacts as a vCard', 'af': ""Stoor die gekose kontakte as 'n VCard""}",0.5226497808085728
"{'en': 'Systems checked out normally.', 'af': 'Alle stelsels het gewerk normaal.'}",0.3611787627861666
"{'en': 'You just throw yourself under a train?', 'af': ""Jy spring voor 'n trein in?""}",0.5348270823185582
"{'en': 'No such function ""%1""', 'af': ""Geen kieslys item: '% 1'.""}",0.44471505114466636
"{'en': 'Autosave interval :', 'af': 'Verwyder Opskrif'}",0.25231368728689724
"{'en': 'It will be good for you. Really. Not so aggressive next time.', 'af': 'Dit sal jou goeddoen Jy sal nie meer so agressief wees nie'}",0.6298100340964442
"{'en': 'Delete & Remove From Project', 'af': 'Verwyder van projek'}",0.15172917681441794
"{'en': 'She has so many lovers', 'af': 'Sy het soveel bewonderaars'}",0.43740867023867513
"{'en': 'Superior', 'af': 'Gautemala StadCity name ( optional , probably does not need a translation )'}",0.11105698977106673
"{'en': 'Level one', 'af': 'Vlak een'}",0.11105698977106673
"{'en': 'Top', 'af': 'bo'}",0.10545543107647345
"{'en': ""It's a waste of time. Just a waste of time."", 'af': 'Dis net tydmors, net tydmors!'}",0.6712128592303946
"{'en': 'Pause the game', 'af': 'Laat die speletjie wag'}",0.34486117876278616
"{'en': 'Walk Through Window Tabs (Reverse)', 'af': 'Stap Deur Vensters (Omgekeerde)'}",0.15172917681441794
"{'en': 'Find Pre_vious', 'af': 'Vind vor_ige'}",0.09814905017048223
"{'en': 'Lance, Torgny. Lance!', 'af': 'Jou lans, Torgny, Neem jou lans!'}",0.3667803214807599
"{'en': 'Tab 2', 'af': 'Oortjie 2'}",0.20603994154895275
"{'en': '%s oz', 'af': '%s oz.unit-symbols'}",0.16707257671699952
"{'en': 'I wish not something wars.', 'af': 'Ek wil ook nie oorlog hê nie'}",0.44958597174866055
"{'en': 'DVD±R', 'af': 'DVD±R'}",0.1039941548952752
"{'en': 'A pack of cigarettes, please.', 'af': ""'n Pakkie sigarette, asb.""}",0.559181685338529
"{'en': 'This is strange.', 'af': 'Dis vreemd'}",0.468339016074038
"{'en': 'Menu tear-off handles:', 'af': 'Kieslys tear- off handvatsels:'}",0.25231368728689724
"{'en': 'Have you arrested her?', 'af': 'Het julle haar gearresteer?'}",0.5389673648319533
"{'en': 'Boolean', 'af': 'Bools'}",0.10545543107647345
"{'en': 'Tag Guesser , Labels', 'af': 'Tag Guesser , Labels'}",0.246712128592304
"{'en': 'Could not display help for Evolution.', 'af': 'Kon nie die hulp vir Evolution vertoon nie.'}",0.44958597174866055
"{'en': '_Open...', 'af': '_Open...'}",0.28153921091086215
"{'en': 'Write Entries', 'af': 'Skryf Inskrywings'}",0.11105698977106673
"{'en': 'XYZ/ Alpha', 'af': 'Cmyk + alfa kanaal'}",0.09814905017048223
"{'en': 'which can be used for, or in connection with, electronic communications, including where applicableâ\x80\x94', 'af': 'wat gebruik kan word vir, of in verband met, elektroniese kommunikasie, insluitend waar van toepassingâ\x80\x94'}",0.4186556259132976
"{'en': 'America/ Santo_Domingo', 'af': 'America/ Santo_ Domingo'}",0.09814905017048223
"{'en': 'Keys for PNG text chunks must have at least 1 and at most 79 characters.', 'af': 'Sleutels vir PNG-teksbrokke moet ten minste 1 en hoogstens 79 karakters hê.'}",0.6054554310764735
"{'en': 'They recruited him, he took his time getting close to you... then they told him to give you the brick.', 'af': 'Hulle het hom gewerf, en hy het so naby as moontlik aan jou gekom toe vertel hulle hom om jou die steen te gee'}",0.6906965416463713
"{'en': 'Magenta only', 'af': 'Magenta slegs'}",0.10545543107647345
"{'en': '& All Desktops', 'af': 'Alle Werkskerms'}",0.335849975645397
"{'en': 'The blocking time at level %1 should be lower than the expiration time .', 'af': 'Dokument OpsiesNAME OF TRANSLATORS'}",0.620068192888456
"{'en': 'Instant Messenger with a D-Bus interface', 'af': 'Kitsboodskapper met D- Bus intervlakName'}",0.3497320993667803
"{'en': 'Greeter Chooser', 'af': 'Groeter'}",0.10545543107647345
"{'en': 'Ending the current game...', 'af': 'Wat eindig die huidige speletjie...'}",0.5226497808085728
"{'en': 'My blood is bursting through my ears when I listen to that.', 'af': 'My bloed kook as ek daarna luister'}",0.5348270823185582
"{'en': 'Root', 'af': 'to trash'}",0.10545543107647345
"{'en': 'If you continue, you will not be able to recover these messages.', 'af': 'As u voortgaan, sal hierdie boodskappe nie herwin kan word nie.'}",0.6906965416463713
"{'en': '%A %H:%M:%S', 'af': '%A %H:%M:%S'}",0.2564539698002922
"{'en': 'Preview fonts', 'af': 'Voorskou van dié dokument'}",0.11105698977106673
"{'en': 'stopped', 'af': 'op gehouprocess status'}",0.1037506088650755
"{'en': 'Contact Management Application', 'af': '— kontakbestuur'}",0.2596200681928884
"{'en': '& Mime Type Settings', 'af': 'Mime Tipe Instellings'}",0.245007306380906
"{'en': 'Nuno Pinheiro', 'af': 'Nuno Pinheiro'}",0.10545543107647345
"{'en': 'Fake Bluetooth', 'af': 'Bluetooth- nabootsingComment'}",0.10545543107647345
"{'en': 'Yeah. Hey, Breena.', 'af': '- He, Breena.'}",0.3611787627861666
"{'en': 'Expert', 'af': 'Ervare'}",0.11105698977106673
"{'en': 'Magnifier zoom in', 'af': '_Vergroter'}",0.2540185094982952
"{'en': 'Really, how much per episode?', 'af': 'Hoeveel per episode?'}",0.4739405747686313
"{'en': 'Game Start', 'af': 'Begin van spel'}",0.10545543107647345
"{'en': 'Cannot open target ""{2}"".', 'af': 'Kan nie teiken ""{0}"" open nie.'}",0.5445689235265466
"{'en': 'Shared with you', 'af': 'Met u gedeel'}",0.3611787627861666
"{'en': 'Toggle case sensitive search', 'af': 'Wissel kassensitiewe soek'}",0.2596200681928884
"{'en': 'We were so afraid.', 'af': 'Ons was so bang'}",0.468339016074038
"{'en': '12 Extra Bins', 'af': '12 Addisionele Dromme'}",0.35289819775937653
"{'en': 'Stop playback', 'af': 'Stop terugspeel-sleutel'}",0.18168533852898197
"{'en': 'There was an error loading %1. The diagnostic is: %2', 'af': ""Daar was 'n fout laaiïng van% 1. Die diagnose is:% 2""}",0.44471505114466636
"{'en': ""You're already at the bottom, DiNozzo."", 'af': 'Jy is al op die bodem, DiNozzo.'}",0.559181685338529
"{'en': 'You are right.', 'af': 'U is reg'}",0.468339016074038
"{'en': 'Rewind', 'af': 'Terugtol'}",0.10545543107647345
"{'en': 'Panel autounhide delay', 'af': 'Paneelouto-ontverbergvertraging'}",0.2596200681928884
"{'en': 'Normal', 'af': 'Normaal'}",0.10545543107647345
"{'en': 'Robots with safe teleport', 'af': 'Robotte met veilige teleportasie'}",0.2596200681928884
"{'en': 'I mean, Hitler, that is.', 'af': 'Ek bedoel natuurlik Hitler'}",0.468339016074038
"{'en': 'Unable to initialize voices', 'af': 'Kan nie stemme inisialiseer nie'}",0.3302484169508037
"{'en': 'KPilot Options', 'af': 'Kpilot Opsies'}",0.10545543107647345
"{'en': ""I'm sorry, I don't have a forwarding number."", 'af': 'Dit spyt my, ek het geen nuwe nommer.'}",0.6298100340964443
"{'en': 'Could not open this file type', 'af': 'Kon nie die lêer hernoem nie'}",0.5226497808085728
"{'en': 'TTY', 'af': 'TTY'}",0.1039941548952752
"{'en': 'Weak.', 'af': 'Swak.'}",0.21261568436434486
"{'en': 'Dominique is not my fiancé.', 'af': 'Maar Dominique is nie my verloofde nie'}",0.37895762299074526
"{'en': 'Show icon only', 'af': 'Vertoon ikoon slegs'}",0.43740867023867513
"{'en': ""I'd like to see you, please."", 'af': 'Ek wil jou graag sien, asseblief.'}",0.5389673648319533
"{'en': 'France', 'af': 'FrankrykCountry name'}",0.10545543107647345
"{'en': 'September', 'af': 'September'}",0.10545543107647345
"{'en': 'received error or hang up from event source', 'af': 'het fout of aflui van gebeurtenisoorsprong ontvang'}",0.43570384802727713
"{'en': 'Show Text View', 'af': 'Vertoon Teks Besigtig'}",0.3246468582562104
"{'en': 'Rows in workspace switcher', 'af': 'Rye in werkruimte-skakelaar'}",0.2596200681928884
"{'en': 'Show & Toolbar', 'af': 'Vertoon Kieslys Nutsbalk'}",0.246712128592304
"{'en': 'Oh, really!', 'af': 'O, regtig!'}",0.2832440331222601
"{'en': 'MIME Type:', 'af': 'MIME-soort:'}",0.1687773989283975
"{'en': 'Color 3', 'af': 'Vim Kleure'}",0.20043838285435947
"{'en': 'Mobile Phones', 'af': 'Mobiele Foon ProgramGenericName'}",0.10545543107647345
"{'en': '_Socks Proxy:', 'af': 'H_TTP-instaanbediener:'}",0.1726741354115928
"{'en': 'Maximum _remote sessions:', 'af': 'Maksimum a_fgelëe sessies:'}",0.25231368728689724
"{'en': 'Energy when full', 'af': 'Energie wanneer vol'}",0.3667803214807599
"{'en': 'Network Proxy', 'af': 'Netwerk instaner'}",0.10545543107647345
"{'en': '- Moblin Bluetooth Panel', 'af': '- Bluetooth-miniprogram'}",0.245007306380906
"{'en': '_Tools', 'af': '_Gereedskap'}",0.10204578665367756
"{'en': 'Blank _Again', 'af': 'Maak _weer skoon'}",0.1687773989283975
"{'en': 'Imported %1 - %2 (%3) nbsp; nbsp; from %4 nbsp; nbsp; to %5', 'af': '% 1 -% 2 (% 3) nbsp; nbsp; Ingevoer van% 4 nbsp; nbsp; na% 5Track has been matched ambigously, format: Url'}",0.6273745737944472
"{'en': 'You have the Caps Lock key on.', 'af': 'Die hoofletterslot is aan.'}",0.5348270823185582
"{'en': 'Log out', 'af': 'Meld af'}",0.10545543107647345
"{'en': 'All data currently on the tape will be lost. Are you sure you want to continue?', 'af': 'Alle data huidiglik op die kaset sal wees verloor. Word jy seker jy wil hê na gaan voort?'}",0.620068192888456
"{'en': '_User', 'af': 'Gebr_uiker'}",0.10204578665367756
"{'en': 'So, this is the bathroom, all fully equipped, and in perfect working order.', 'af': 'Hier is die badkamer, ten volle toegerus, en in werkende orde'}",0.7150511446663419
"{'en': 'No reply or parent', 'af': 'Geen antwoord of ouer nie'}",0.45202143205065753
"{'en': 'A screen ruler for the K Desktop Environment', 'af': ""'n skerm liniaal vir die K Werkskerm Omgewing.""}",0.45202143205065753
"{'en': ""I'm ill."", 'af': 'Ek is siek'}",0.39040428641013153
"{'en': 'Bring the box!', 'af': 'Bring die boks!'}",0.5226497808085728
"{'en': 'For me it is not yet known.', 'af': 'Vir my is dit nog nie bekend nie.'}",0.37335606429615203
"{'en': 'ACOSH(Float)', 'af': 'Acosh( Dryf)'}",0.09814905017048223
"{'en': 'Governor of the Reserve Bank;', 'af': 'Goewerneur van die Reserwebank;'}",0.3497320993667803
"{'en': 'Original Expression', 'af': 'Oorspronklike Uitdrukking'}",0.10545543107647345
"{'en': '_Highlight Mode...', 'af': '_Verligmodus'}",0.28153921091086215
"{'en': '! To storage.', 'af': 'Stoor toe'}",0.3594739405747686
"{'en': 'Light Years', 'af': 'Ligjareunit-format'}",0.11105698977106673
"{'en': 'Device Notifier', 'af': 'Nuwe- toestel aankondigerComment'}",0.11105698977106673
"{'en': 'No matter', 'af': 'Maak nie saak.'}",0.10545543107647345
"{'en': 'Think you can do it?', 'af': 'Dink jy julle kan?'}",0.4439844130540673
"{'en': 'A folder named ""%s"" already exists. %s', 'af': '\'n Gids genaamd ""%s"" bestaan reeds. %s'}",0.44471505114466636
"{'en': 'Please use a different name.', 'af': ""Gebruik asseblief 'n ander naam.""}",0.5348270823185582
"{'en': 'Failed to execute %s', 'af': 'Uitvoering van ""%s"" het misluk'}",0.3229420360448125
"{'en': 'Playing mummy?', 'af': 'Speel jy moeder?'}",0.3538723818801754
"{'en': 'X Modifier Mapping', 'af': 'X Modifiseerder Tabillering'}",0.2540185094982952
"{'en': 'The software that you want to install requires additional software to run correctly.', 'af': 'Die sagteware wat u wil installeer benodig addisionele sagteware om korrek uit te voer.'}",0.6906965416463713
"{'en': 'Ac_tivate All', 'af': 'Ak_tiveer almal'}",0.09814905017048223
"{'en': ""Don't listen to him!"", 'af': 'Moenie na hom luister nie!'}",0.468339016074038
"{'en': ""It's a very special moment."", 'af': ""dis 'n baie spesiale oomblik""}",0.559181685338529
"{'en': ""A password is required to connect to '%s'."", 'af': ""'n Wagwoord is nodig om te verbind aan '%s'.""}",0.464198733560643
"{'en': 'is not in the last', 'af': 'is nie in die laaste'}",0.44471505114466636
"{'en': '& Template:', 'af': 'Werkvoorbeeld:'}",0.16707257671699952
"{'en': 'Import columns:', 'af': 'Voer uit tabel( s):'}",0.17437895762299077
"{'en': 'Remove currently selected background', 'af': 'Verwyder Huidige Laag'}",0.3302484169508037
"{'en': 'Linear Spline', 'af': 'Liniêre Spline'}",0.10545543107647345
"{'en': 'Breakout-like Game', 'af': 'Breakout-agtige spel'}",0.17437895762299077
"{'en': 'License Agreement Required', 'af': 'Lisensie-ooreenkoms benodig'}",0.2540185094982952
"{'en': 'Select color scheme :', 'af': 'Verander sleutelbord uitleg .'}",0.25231368728689724
"{'en': 'Ashitaka!', 'af': 'Ashitaka!'}",0.21261568436434486
"{'en': 'Connect', 'af': 'Koppel'}",0.10545543107647345
"{'en': 'ETerm', 'af': 'ETerm'}",0.11105698977106673
"{'en': 'Clear _Bottom Notes', 'af': 'Verwyder _onderste notas'}",0.25231368728689724
"{'en': 'Copy _Image', 'af': 'Kopieer _beeld'}",0.245007306380906
"{'en': ""You're free, totally free!"", 'af': 'Jy is vry, totaal vry!'}",0.468339016074038
"{'en': 'The white player has resigned', 'af': 'Die wit speler het opgegee'}",0.45202143205065753
"{'en': ""God's judgement will be"", 'af': 'God se oordeel sal wees.'}",0.3594739405747686
"{'en': '_Lock screen to enforce typing break', 'af': 'S_luit skerm om tikonderbreking af te dwing'}",0.22625426205552848
"{'en': 'service, the provision of which is licensed in terms of Chapter 3 as part of his', 'af': 'kommunikasiediens waarvan die verskaffing ingevolge Hoofstuk 3'}",0.5038967364831953
"{'en': 'Status Tracking', 'af': '_Statusdetail'}",0.10545543107647345
"{'en': 'Signature Parameters', 'af': 'Handtekeningparameters'}",0.11105698977106673
"{'en': 'Albert Jerska, Operation ""Engerling.""', 'af': 'Albert Jerska, Operasie ""Engerling.""'}",0.246712128592304
"{'en': 'Open the check disc dialog', 'af': 'Open die skyftoetsdialoog'}",0.4154895275207014
"{'en': 'Category', 'af': 'Kategorie'}",0.11105698977106673
"{'en': 'Killed by signal %d', 'af': 'Afsluiting geforseer met sein %d'}",0.25231368728689724
"{'en': '_Previous Document', 'af': 'Vo_rige dokument'}",0.1726741354115928
"{'en': ""I don't."", 'af': '- Ek mag jou nie.'}",0.39040428641013153
"{'en': 'Moving messages', 'af': 'Config - &gt; Composer - &gt; Attachments'}",0.11105698977106673
"{'en': ""Gilles, they'll fight to the death, I know it."", 'af': '- Hulle veg tot die dood toe'}",0.6298100340964443
"{'en': 'The role of the Commission for Gender', 'af': 'Die rol van die Kommissie vir geslagsgelykheid'}",0.45202143205065753
"{'en': 'Delete Server', 'af': 'Kies Ernstigheidsgraad'}",0.10545543107647345
"{'en': 'Name &quot;{0}quot; already used.', 'af': 'Die naam &quot;{0}quot; is reeds in gebruik.'}",0.468339016074038
"{'en': 'Save as...', 'af': 'Stoor as...'}",0.2832440331222601
"{'en': 'Set partition label to ""%1"" on %2', 'af': 'Stel die partisie-etiket van ""%1"" op %2'}",0.3594739405747686
"{'en': 'Saudi Riyal', 'af': 'LithuaniÃ«Name'}",0.10545543107647345
"{'en': 'Personal settings', 'af': 'Persoonlike instellings'}",0.11105698977106673
"{'en': '""I can\'t write what I really yearn for, my prince...""', 'af': 'Aksie!'}",0.42839746712128596
"{'en': 'Please use: bzr branch %s to retrieve the latest (possibly unreleased) updates to the package.', 'af': 'Gebruik asseblief: bzr branch %s om die nuutste (moontlik nie-vrygestelde) bywerkings tot die pakkket terug te bring.'}",0.7856794934242574
"{'en': 'Table is inline', 'af': 'Tabel is inlyn'}",0.2596200681928884
"{'en': '4.450', 'af': '4. 450'}",0.09644422795908428
"{'en': 'We have many friends to visit in Tokyo.', 'af': 'Ons het baie vriende in Tokyo om by te kuier.'}",0.44958597174866055
"{'en': 'Complex conjugate', 'af': 'Komplekse konjugasie'}",0.11105698977106673
"{'en': 'Original Author', 'af': 'Oorspronklike Outeur'}",0.11105698977106673
"{'en': 'A highly customizable window manager based on Blackbox', 'af': ""'n Hoë opstelbare venster bestuurder wat op Blackbox gebaseer isName""}",0.45202143205065753
"{'en': 'Invalid filename %s', 'af': 'Ongeldige lêernaam %s'}",0.25231368728689724
"{'en': ""He's done for."", 'af': 'Hy word vir.'}",0.468339016074038
"{'en': 'Black Wins', 'af': 'Swart wen'}",0.11105698977106673
"{'en': 'Human', 'af': 'Menslik'}",0.10545543107647345
"{'en': 'Sender or Recipients', 'af': 'Afsender of ontvangers'}",0.2596200681928884
"{'en': '- Sublime.', 'af': '- Pragtig.'}",0.28153921091086215
"{'en': 'Deal a row', 'af': ""Deel 'n ry""}",0.4154895275207014
"{'en': 'Slingshot', 'af': 'Slingshot'}",0.10545543107647345
"{'en': ""Don't be mad at me."", 'af': 'Moenie kwaad op my wees nie.'}",0.468339016074038
"{'en': 'XV', 'af': 'XVName'}",0.1039941548952752
"{'en': 'Certificate hostname mismatch', 'af': 'Sertifikaat se rekenaarnaam stem nie ooreen nie'}",0.2596200681928884
"{'en': 'Shall we operate?', 'af': 'Sal ons opereer?'}",0.3611787627861666
"{'en': 'person licensed in terms of this Act and persons providing services pursuant to a licence', 'af': 'â\x80\x99n ander persoon wat ingevolge hierdieWet gelisensieer is en persone wat ingevolge â\x80\x99n'}",0.6768144179249879
"{'en': 'Reload Image', 'af': 'Herlaai beeld'}",0.11105698977106673
"{'en': 'White pawn moves from %1$s to %2$s', 'af': 'Wit pion skuif van %1$s na %2$s'}",0.4301022893326839
"{'en': 'foot,feet,ft', 'af': 'voet,voet,vt'}",0.1726741354115928
"{'en': 'Mode', 'af': 'CRC hash code'}",0.11105698977106673
"{'en': 'hours', 'af': 'uur'}",0.10935216755966878
"{'en': '1.50 change.', 'af': 'Professor.'}",0.28714076960545537
"{'en': 'Days', 'af': 'Dae'}",0.11105698977106673
"{'en': 'GESTEP(1.2 ; 3.4 ) returns 0', 'af': 'Delta( 1. 2; 3. 4 ) gee terug 0'}",0.246712128592304
"{'en': 'Slovenian keymap', 'af': 'Sloweense sleutelkaart'}",0.11105698977106673
"{'en': 'SQL ( PostgreSQL )', 'af': 'SQL ( PostgreSQL) Language'}",0.25231368728689724
"{'en': 'Rotate _Left', 'af': 'Roteer _linksom'}",0.17437895762299077
"{'en': 'The file %1 cannot be created.', 'af': 'Stappe uit van die huidige funksie'}",0.559181685338529
