text,importance,label
there are things we are made to go through  to harm us but to given us a lesson to teach to someone weaker,-0.1327999263443052,0
"You'd hope that a film like that would lose relevance after a couple decades, but nope.",-0.132440999996933,0
"When we stop accepting crumbs in the name of love, only then we can equally appreciate the silence of solitude & festivity of loving.",-0.1323029208672984,0
"@HELENOHENZO Your not understanding something, does  make you an expert in the field.",-0.1321897421564374,0
you know what would make break 1000000x times better?||not having practice.,-0.1316133648866699,0
"Close to white folks, I am forced to witness firsthand their willful ignorance about the impact of race and racism.-Bell Hooks #Ferguson",-0.1304820842380004,0
@tomwookieford agreed. It's a very cool place. And I just love the rocks.,-0.1304571571201086,0
Worked both jobs between 545am and 830pm w 15 minutes between jobs. Already planned to sleep immediately after work tomorrow.,-0.1300107216188085,0
@eskimodave yup.. Few weeks in NZ mucking about then some time in Fiji dodging sharks.,-0.1287637498306274,0
Ed Sheeran smashing out his tunes on the Victoria's Secret catwalk. Ginger legend!,-0.1286270625977998,0
I guess we're getting timed on who we can spend time with.,-0.128502921310856,0
What do you all think of that Salt-N-Pepa Geico commercial? I think it's pretty terrible.,-0.1285006779901407,0
One more all nighter and the semester is done,-0.1283540183018582,0
THE WORLD'S BIGGEST ONLINE JOB Click and Get Started Now! http://t.co/f6PJOZUIJr,-0.1283277007751166,0
Feels like we been playing against the refs most games. That was a clean Wall block that the refs took away. Ugh.,-0.1265413242392242,0
Playing golf all day 'ery day |#PerksOfBeingOld,-0.1253151523156298,0
Lol at people saying they're turning 13 this year when did I start following kids #sorry,-0.1250245267186652,0
@sethedel @FisolaNYDN Until he becomes the most loved athlete in his new city.,-0.1243346054349482,0
"Christmas part two began at my parents house today.Many gifts,mountains of wrapping paper,excited nephew,missing batteries, veggie chilli.",-0.1232205635387799,0
@JewdyGold Do you think Mary's parents believed the bubbemeinseh that she was still a virgin?,-0.1231646068066496,0
If you gon' judge people who drink and blaze FOH Go choke on some foreskin,-0.1231355252897455,0
My grandpa just gave me a credit card for christmas...he has no idea. Lol,-0.1227301868229088,0
"@RedState People who commit crimes, resist cops, or attack cops are endangering their own lives. No respect for law or other people.",-0.1218025768632742,0
My dorm is actually really creepy when I'm the only one in it... :confounded_face:,-0.1205942718527064,0
I am so happy that Thad (the Lead Multiplayer Designer for Hardline) followed me XD,-0.120484993877736,0
@RedEyeFNC Saturday at 11:00?  Damn...there goes my secret news paraphernalia....   telling,-0.1201425846365671,0
It's hard to take people seriously who can't spell and think grammar is a type of cracker.,-0.1191693376749754,0
Twitter Keeps Insisting I Follow Someone Who I Rather  . . :confused_face:,-0.1188643042437939,0
I don't think you get how embarrassing and trashy all of that really is...  s'cute,-0.1188461998198181,0
"@etownmiller at $8.25 per day those are definitely not Costco socks! I must say this "" funky sock"" movement is kinda cool.",-0.1169168623646588,0
"@SouthsideSteve Excellent, respectful interview of #JohnSchneider & #TomWopat last week! Loved your lack of .",-0.1159583837875435,0
@johnmcternan @theSNP in the paper that supported the blackshirts. ,-0.1158213802929302,0
@ZafShabir and a strut to boot,-0.1152738524027741,0
"In the last 2 movies I've seen Alan Arkin in (Argo, GrudgeMatch) he has had me absolutely rolling.",-0.1152098744566882,0
What an awesome performance by the Choral students @VictoriaArts tonight! They're developing young stars of the future right here in #yeg!,-0.1146532033660238,0
Bummer ending... But what a fun game and season. #Gophers,-0.1139075567014515,0
@WeeRockWhisky apricots pears and boozy Belgian goodness. A winter warmer.,-0.1138338066799485,0
4:30 an opening my first beer now gonna be a long night/day,-0.1132909027445647,0
@KeirSimmons  another Bush in the Whitehouse.,-0.113042274889137,0
So excited for a whole new episode RHOA love this show!!!!!,-0.1130344447039533,0
"I like how people freak out when they hear I'm still getting paid while I'm off for over 2 weeks. Join the military, duh.",-0.1128531991065863,0
Ariana Grandes makeup is always sooo flawless :speak-no-evil_monkey:,-0.1127998681490897,0
Not a strong showing for Pittsburgh sports this weekend. Thanks @steelers and @GoPittFootball for great seasons! #stillafan,-0.1125698468337456,0
Baking bread and hanging with a glass of wine in leggings and a sweatshirt with football on. HEAVEN! If only the snow hadn't turned to rain.,-0.1123566136562398,0
"I ate too much..... meal, i'm not even done with desserts!",-0.1115991824670978,0
"Everyone has got a selfie stick this year. I've had one for ages, just saying  #mainsteam #TrendSetter",-0.1113886401988566,0
Woohoo admitting someone who literally needs nothing but med refills!  http://t.co/9zQCcc7q5a,-0.1113786666160997,0
"I always forget that many #activists and #radicals who are most earnest look back fondly to 1918 and 1793, not 1848 or 1789. #classwar",-0.1113437938249923,0
 just like that http://t.co/ppFU03GQGL,-0.1113159103668294,0
Kind of frustrated that Christmas break is my first real obligation-free break this year........ and I end up sick for most of it -_-,-0.1110652884909589,0
"@ShowbizSecrets not surprised, it was epic.",-0.1108093371385621,0
@SocialNetNanny @jamieyuccas but $7 at a big guy like sephora or Jcpenny is killer!,-0.1107102704940941,0
"Im aware that NYE celebrations are usually laiden with false expectations,I'll just be happy to close the door and kick 2014's arse thru it.",-0.110690455539346,0
If this year wld be filled w all these rainy days it wont be so cool a cool way to start e year,-0.1100212394742778,0
Need a two hour long hug insecure,-0.1097673390060663,0
Is holding not a rule anymore?,-0.1095829930984311,0
Tripped over my own feet three times in the hall #soclumsy,-0.1093481950229033,0
@Justen_G you tweet about having a flip phone? Now that's the definition of ,-0.1091696559839571,0
"Just bartered for a bottle of rum in best one, and got it down from £18 to £14. Happy Fucking New Year to me!!",-0.1089280472334587,0
It's currently Fair and 4℃ outside.,-0.1083034462803466,0
just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another 2 hours   #BLESSED,-0.1079477866132947,0
@cnsnews I've heard liberals defending bombing civilians along with terrorists w/o trial but still claim Enh Interrogations and Gitmo evil.,-0.1072407273309571,0
I already can't wait for Julia to come back.,-0.1071420537773519,0
Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act?#SororitySisters,-0.1062049734135789,0
@HeatherVHanson Oh funny. I saw that crowd! We were just there for dinner.,-0.1054555612870238,0
maybe i should delete my facebook tab- cause then i'd probably get more stuff done and be less distracted,-0.1054387313872575,0
Was swarmed by about 40 teenage girls as I walked in the mall...help. At least they were leaving right?!,-0.1053769089088871,0
I'm hungover and I'll end up staying up until 4 :'(,-0.1047662593075074,0
Insanity is doing the same thing twice and expecting different results,-0.1043335501767265,0
but the USA HIPPA laws prohibit the Psychiatrist from releasing that info @serpentina66 @MetroNewsCanada,-0.104096745038405,0
I miss how close we were. :pensive_face:,-0.1037140272557735,0
Such a long day :/ #wrecked,-0.1027057676576077,0
Indian Urdu Daily Advocates Murdering Apostates After Extremist Hindu Groups Convert Muslims: The First... http://t.co/nASWVjnLZe,-0.1024800120779362,0
that way people get to understand disabilities and not stare at us funny wen we out and about#IDPwD#disability,-0.1023738954728077,0
She's got something you just can't trust|It's something mysterious....,-0.1021976710459136,0
I don't know what's worse...the fact that McDonald's is open on Christmas Day or that people are actually in there eating it right,-0.1020368295455617,0
We all have them people on Instagram who put the most pointless hashtags #Can #you ,-0.1018920283425938,0
@dohanews they can use white/maroon xmas trees :) ,-0.1538957440677811,1
@raeraeduke  your application is already filled up waiting for you to turn 21,-0.1518149090636717,1
@louiseinwords We all have our crosses to bear. LOL ,-0.146290416829288,1
@TheVampsband who doesn't?? ,-0.1391955998081427,1
@TheRealL_Bray I mean that all matter this game ,-0.1371176824904978,1
@darrenrovell Is Jameis Winston getting paid for this photo or is #5 coincidence? ,-0.136024191620804,1
@HistoricalPics but it has to be fake!! Where are all the stars?? ,-0.1305930928016702,1
@mrcitythinks amazeballs. #superman ,-0.1294941974005528,1
Take my time because I want it all right?  http://t.co/NxkFIWFs8I,-0.1228373794770699,1
Shoes on make-up done ! I'm ready ,-0.1184370481194211,1
Imma kill all you SOBs! Jk #lol  #RedEye,-0.1153600023484186,1
"@robcarrphoto Autoincorrect strikes again. ""...than it's worth."" ",-0.1125878717198416,1
Final projects ugh |Keeping me from being productive.| #butnotreally,-0.1125463099022837,1
Can't wait for the #facup 3rd draw ,-0.1099732180054371,1
We prefer to lose the derby vs #SuC and fight for Ligna trophy. ,-0.1096953658668912,1
@HMRCcustomers You know this is wrong don't you http://t.co/00WSRV7RcS Please help us out here #EUVAT ,-0.1065429021720774,1
@NCgunoholic ready for Jeb  and first female #POTUS,-0.1030052285093595,1
Downplaying social media but using a hashtag? #givepresence ,-0.1026806325158652,1
"@DestinyTheGame @Bungie we've grinded for our gear and now they're worthless, thank you ",-0.0999212202777226,1
@AlWashingnutt Yeah...me too!!!!! !! x,-0.0990663050165907,1
father sent me down to buy ingredients cos he wanna fry some noodles up i remembered everything else but the noodles #somuchwin ,-0.0987072102324073,1
@John_Slavin Think I may use that in my ads ! :) ,-0.0986715388900943,1
Storm coming! #todayimloving  http://t.co/hsNULfHz8f,-0.093917386457324,1
I have three test and a two dance performances tomorrow!!:books::open_book::dancer::dancer::woman_with_bunny_ears:  #EasyDay ,-0.0908154465083498,1
@vikramchandra @ndtv #IndiawithPakistan but it can never be other way round ,-0.0902673661184962,1
@patevans @grbj Too Sad... LOCAL NOW!,-0.0900805059096051,1
"@lucasharriss_ Ok, hope it will rain soon  :confounded_face:",-0.0890297731606378,1
Well here comes another 6+ page paper. #ilovecollege ,-0.0886713142972439,1
You're gone and I gotta stay high... #coldpants #offtomysteriousplaces  #bye http://t.co/aOla0qD4pb,-0.0870741485057144,1
@SouthamptonFC @LFC @SkySports Again fans come second. Thanks again ,-0.0850239812739585,1
@twitterlessTROD has the best pickup lines ,-0.0848965577315539,1
@CalmKitchen @menhealuk I smashed my Samsung galaxy running back to the car trying to avoid a parking ticket ,-0.0842534124514916,1
@TheSunShowbiz @ScottishSun Love her. please publicise her more. ,-0.0840561650693416,1
"@kayleighjr Todd is love, Todd is life ",-0.0832920859261321,1
"No reply day! I mean, week!|#Happiness ",-0.0826291312363797,1
I'm so afraid. ,-0.0811801375821232,1
@XboxSupport even your link to the service alert is down. ,-0.0795754209188196,1
Agree with @FrankFerragine @BTtoronto some people sigh so others will hear them. My husband sighs all the time. Around me. #Curious ,-0.0790044720201487,1
@pruemacsween I'm truly at peace ,-0.076274100558034,1
I couldnt help myself.. I am a bad person...  http://t.co/bmdJcrFmgI,-0.0761969816540518,1
Please instagram all your xmas presents I'm dying to see them  #nobodycares,-0.0757838179401698,1
Write cover page of thesis. Laptop commits suicide  #thankgodforbackups http://t.co/Bdj0HlBC9G,-0.0710477810763918,1
Studying history;reading #gameofthrones | #asongofice&fire,-0.0704759066039083,1
@myrakhan you won't get a source other than ISPR :| ,-0.0685739227467113,1
@DIRECTV thanks for leaving the dish for us  #badbusiness,-0.0684594788981485,1
"If BJPee hv balls ,do dare to lift ristrictions 2mro ahead of Modi's #Kashmir visit,Kashmiris wl show u how much thy love #Modi.|",-0.0669216536968532,1
"@GIBiz @MonsieurHutt Porn!? Where where?? Move that naked woman, I can't see where the porn is!| #games",-0.0646495514777987,1
@C_o_r_g_i wtf thanks for saying bye ,-0.0637956977977107,1
"@TFLN: (281): If I had feelings, you would have hurt them. ",-0.0622943156314167,1
Taking Over the mansion with the Mexicans @MikeyGlander,-0.0601383335888385,1
Ma thing  http://t.co/YVekcrBemZ,-0.0601044264315676,1
"I cared for 8 seconds, then I got distracted. :face_with_tears_of_joy: ",-0.0597008013476928,1
"@drapermark37 @susanbnj We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers ",-0.0591992957230943,1
NEW  CURTAIN U.S. #Christians like @briansbrown travel to #Russia to torment #LGBT who are seeking asylum here http://t.co/u53SJeFR67,-0.0587112033231691,1
@markknoller That'll work...  #HellBeFiredinElevenMonths,-0.058542701476456,1
"They decided 2 change King's trunks 2 gold, his logos 2 green & his tights to blue. How creative. .",-0.0580449835397303,1
@BrentRivera I have a boyfriend! () *hair flip and walks away*,-0.0566722689189191,1
@BillPowers9  but if we all hold hands and sing Kumbaya they won't hate us! ,-0.0560302781593054,1
@ForexEric @HeidiL_RN @unsavoryagents YES! Vote for SATAN (@HillaryClinton) in 2016!!!! ,-0.0538724370899477,1
"@willbrooker feeding your own flesh and blood/making an alley way smell terrible = same, same.  #90ssarcasm #thesun #thingsthatarewrong",-0.0531704356054481,1
@Sidra__PTI you may also see flags of ISIS with him  is this govt and ch nisar don't admit :'(,-0.0531367029179818,1
@deputymartinski please do..i need the second hand embarrassment so desperatly on my phone ,-0.0527572278709461,1
#Work#Trains#TheGrind#London#Business#MyHappyFace http://t.co/fdE2iQpuQz,-0.0508562073604587,1
@coribeth_ guess the #bronut works best in combination with these #mentissues . wanna see this #'sneeze'  http://t.co/qCQVL0pqz5,-0.048791483546808,1
@JoeandEvan @7BOOMERESIASON @cc660 @BoomerandCarton the Jets have pick 6 in the 2015 draft the irony blows my mind!  #NFLDraft,-0.0484375760154148,1
I hope we get an ice palace and an invisible car #SPECTRE ,-0.0484160454943776,1
Jordan fan here|| :face_with_stuck-out_tongue: -not a hater. http://t.co/daNzVEUucm,-0.0483402695604845,1
@RazlanSings It's not work if you enjoy it #eh ,-0.0477902905917481,1
Thanks @garrynewman for taking down http://t.co/Putii8Waue <3 We all love you for this <3 ,-0.0464283065897796,1
Can anyone tell iv been uploading items onto depop today lol  #lotsofdepopuploaded,-0.0460466014464264,1
"Hey, @HLTVorg. DenialCSGO decided that they want to replace @denialfugly and I'm their new player. #NAShuffle Nobody is safe. #CSGO ",-0.0456686079657326,1
"We rebooted the server, it seems ok now YEY! #facepalm  #devops",-0.0455948993482667,1
Well. If it's not one thing it's another. But hey why not a like new exhaust. #pissed  #GRRRR,-0.045472000214842,1
My year is ending perfectly:face_with_tears_of_joy: ,-0.0454484224319458,1
lol drunk mom on Christmas is so fun...  #thisisadisaster :white_smiling_face::pistol::cocktail_glass:,-0.044611444347538,1
Such .   You still have to #praisehim ;),-0.0432141196663276,1
"Great, I've got a lung infection. This is fun. :/ | #notfun #miserable",-0.041983137341158,1
"@slavetothemic thanks for sharing Mike, your opinion means a lot to us.  #orisit?",-0.0415036414191126,1
@AdamRubinESPN # SHOCKING ,-0.039731977880001,1
Powerful picture taken by a #protester the #night before #christmas. The  is real. http://t.co/EVdeheqpsj,-0.0390181395225226,1
"@JaneIsaacAuthor Oh, will keep fingers crossed for you. Sometimes the worse they are, quicker they go #HandyMedicalFact ",-0.0389180676711475,1
I retweeted this so Chris Graham blocked me. |:face_with_tears_of_joy: http://t.co/W9zVXuhGhx,-0.0383613592933952,1
My vision looks like this =  just let me enjoy my first winter outside through a peep hole  #growingwinter http://t.co/BiMXhC7WhB,-0.0380433729180367,1
Thank God the #Knicks re-signed Carmelo.  #TheBullsCanHaveHim,-0.0380234925209411,1
"Azealia Banks call Iggy ""Igloo Australian""...WOOOW an incredible rapper diss another one ",-0.0377393146773101,1
Lmao I may be drunk... But my level of maturity is at it's all time high lmfaoo. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: ,-0.037666861698704,1
@Shadoya_osman and he can't find himself a pair that would fit  :see-no-evil_monkey::speak-no-evil_monkey::speak-no-evil_monkey::face_with_tears_of_joy:,-0.0374892537941471,1
what a good time to start voting again  #BestNewArtist Fifth Harmony,-0.0374178564970326,1
"at least... I've got spine, cause I can feel the pain in my back. #thinkpositive|",-0.0374169195159177,1
And then there was none. Goodbye beard (of sorts) #MensFashion  http://t.co/OXvQMOBzSB,-0.037190018553862,1
"@Slate Personal protection, 2nd amendment. Nothing to see here.  #SMFH",-0.0366275356102146,1
"@Ron_Peterson to tell you the truth, that may have been the smartest thing you've ever tweeted.  #ireallythinkyouareafuckingidiot",-0.0363456720213701,1
"Gotta study and I'm like, who cares?!  #perksofbeingasenior :thumbs_down_sign:",-0.0360540014446777,1
@being_Akash_ nice to know that you give me so much importance. :)  :] @being_tiger_ n,-0.035899751081035,1
Shit just keeps getting better and better!!! #ShouldOfStayedInBed,-0.035246965303821,1
At least my tan looks good :flushed_face::face_with_tears_of_joy:  need to learn to appreciate my pale skin :see-no-evil_monkey:,-0.0351002653187606,1
My current Christmas song obsession. Played it non-stop all weekend  http://t.co/rLI4hTUXnv via @YouTube,-0.0349801346574994,1
Can't fck with you hoe an I'm sorry :open_hands_sign: :face_with_tears_of_joy:,-0.0346407315433573,1
Nothing like waiting at an airport. #youcanthearit ,-0.0339916971822579,1
http://t.co/xMzzKi6kn6 << This should be Christmas number 1! #accounting  #absolutetosh,-0.0339846612804456,1
@MrOzAtheist Presumably you have evidence to back this claim and it's not simply a feeling you have based on your interactions. ,-0.0337859350567062,1
It will be impossible for me to be late if I start to dress up right now. #studing #university #lazy ,-0.0321462646480304,1
"Dear Manila, I'm with your traffic twin - Bangkok! yahooo  @ Sirat Express way http://t.co/qdVpu9wZEc",-0.0313739147636385,1
"K should give us a famous bf, some fan need an entertainment apparently ",-0.031152115399891,1
@DrunkVinodMehta isnt it obvious #Sadhvi case and #Rape cases are 2 different things. You cannot co-relate both thngs to 1 sentence ,-0.0311511451819617,1
@TheStalwart @M_C_Klein @matt_levine @reihan @charlescwcooke and what about the blacks you guys they don't know what to do with money ,-0.0309086936948344,1
"..@Youtube : Keeping the big channels big, and the little channels irrelevant since 2014 . #GoodJob ",-0.0307447779737412,1
@Big6domino @CNN Well that's a completely well reasoned and thought out argument. You've changed my mind!!! #Ferguson ,-0.0306774914038903,1
Normalizing relations with Cuba? Huh. Get ready for more of this crap. #ThanksObama  http://t.co/uv7NT22B2h #bad,-0.0303919768372837,1
.@nypost .@Cameron_Gray Oh that makes it all better!!! ,-0.0301820192486047,1
FOR SHAME .. THIRD TIME ... Pregnant Duchess wears designer dress for the THIRD time in New York http://t.co/hKXpFkKWZ0 via @Femail ,-0.0301271697417611,1
#Dallas #traffic I sure missed you!  @ Downtown Dallas Traffic http://t.co/ryHS7wiLb7,-0.0297733376701844,1
Did #lyntoncrosby invent #CameronMustGo ? Puerile attacks on @Ed_Miliband in RW press provoked #webackEd which led to #CameronMustGo ,-0.0295800995613124,1
"'All we do is eat, watch movies and kick the shit out of each other' :face_with_tears_of_joy: #RelationshipGoalsAccomplished ",-0.0295406196337353,1
"@SusanCarlson111 If it's a ""Blue Ribbon Panel"", then it will be all good. ",-0.0285980942157598,1
@AstroDWJust I was only clarifying for my LEGION of other followers.  #NotForTheIntellectuals #DrHandsomeDennis,-0.028024072053306,1
@letote good thing we had enough #whitewine and #christmastrees to survive if needed. #chardsohard #fashion  ;),-0.0279476154537405,1
@teemysbosworth yay!!!! It works  #HateWhenThingsDontWorkRight,-0.0278189716022461,1
Photo: Cheers! #vodka #mother #energy #drink #tipsy #on #one #drink #Cadbury  #alcoholic #Friday... http://t.co/9nIao1XChp,-0.0274056560689738,1
 :-|Gifted by the God|Improved with Skills| #KarmicThought #WiseWord,-0.027076840582911,1
Are they allowed to be touching each other's kneecaps like that?? #questionable #NOA #onuchapel ,-0.0262106532704035,1
Last day in Naples with my Emma girl! :palm_tree::black_sun_with_rays:#soeasytotakeapicwithatoddler  #19wksandcounting... http://t.co/Xb43RmsXAj,-0.0258529469569874,1
The BOLD BAKERY by Sarah-Brockett #bakery  http://t.co/zl5zxAD62Z,-0.0257767610781793,1
At http://t.co/mjC7vaiyE0 -- The sun finally decided to play #beastside #tahiti  http://t.co/BiImkrtTn4,-0.0257173561753625,1
"Committed to you, your privacy and an open Web|Please turn on JavaScript to display this page correctly. ||Firefox homepage ",-0.0243030294715877,1
"My grandma gulping her hot coco loudly and my mom goes: ""you gulping over there?"" My grandma: ""no I'm queefing""  #HAHA",-0.0242834332350053,1
Aaaaaaand...I left my work computer at home. Now I have to go get it. #BestDayEver ,-0.0240373181114936,1
@HikeTheGamer: .@PlayStation @Xbox EVERYTHING IS AWESOME!!!!!!!!!!!!!!!!!!!! :)  http://t.co/A2lyi2bbDD,-0.0235319754171471,1
World's greatest wars can be won with mind. Invincible is the one going on within mind. #lifequotes  #copycatsays,-0.0233220674563199,1
@quiksilverindia The only place where you don't wanna sit on the seat that you earned. |#Dancing |#QuiksilverGoesSupersonic,-0.0231739368522539,1
"@Dodgers Gonna miss @TheRealMattKemp, @FlashGJr, @HanleyRamirez and others, but at least we got Howie Kendrick...  #NotStoked #WTF",-0.0230979786176011,1
@Crackmacs @OpChemtrails better bust out my aluminum hat!!!!  #chemtrailsdontexist #growup,-0.0229934607209129,1
"http://t.co/QdYdOaQ48B Because, progress... #AnEyeForAnEye , #PeshawarAttack #Taliban... Surely this will bring peace and justice? ",-0.0227937863104592,1
#Venezuela -controlled #Moscow junta genocides peaceful protest of #Chechen miners in #Grozny . http://t.co/OZlny9c3Mg ,-0.0223686812036575,1
@RealAlexJones but they put it in soaps and shampoo! It's healthy! ,-0.0223307902148614,1
@ShotofPatron #NoodleScene anyone? He was so zen there. . Oh! wait! But #deadHenry and #bouncebackAnnie. Silly me! All makes sense now!,-0.0220781831425441,1
"Lifes like a bird, its pretty cute until it craps on your head. #Gharwapsi #72HoursOfCrazy #PowerOfFive #lol  #AntiConversionLaw",-0.0219459327831524,1
Why isn't there a playoff legend Romo? @EASPORTS_MUT ,-0.0215760144637897,1
@rikkiblack69 @SirTomhunter @MarieMacklin @RoyalAwesome asked back to be models next month ,-0.0213878437403011,1
group message with bbc to start off my morning thanks Hannah :-) ,-0.0211499076685868,1
@lorickson n the  is the promotions r by human n not by the religions. For strictly speaking all religions believe it is the right 1.,-0.0209742338047362,1
Library computer has frozen again #shocker ,-0.0209419608116149,1
@TheDamienSandow & @mikethemiz cut a promo then @KaneWWE states he's facing @WWEAdamRose oh yay!! ,-0.0208778060167222,1
Did you know ? If you are reading this right now you are not blind...lol. ,-0.0208715382841942,1
 - Road safety campaign donkey killed by car http://t.co/hnWYc5jp13,-0.020629294462896,1
"I THOUGHT WHAT WE HAD WAS REAL, HOW COULD YOU BE FINE? COZ I'M NOT FINE AT ALL Oh wait. Fixed the caps lock ^.^  #LaughNow .o.",-0.0202249327607782,1
"I before ""E"" except after ""C,"" right? What about in ""W-E-I-R-D?""  #Tshirt #RulesWereMadeToBeBroken? http://t.co/9CFGuU4Q17",-0.0202112315218674,1
Just delivered @DominiqueAnsel #cronuts to @BouchonBakeryRC hmmm  its for a customer I hope!!! http://t.co/KDx0FhVqCW,-0.0200323277990537,1
"I deff missed my mom yelling up the stairs ""chanelle wake up!!!!!!"" #lmao  #stfu jks love u cuz you'll prob see this",-0.0192448309965336,1
"BJP-CONGRESS nt disclosing detail of 3600 cr. donation received,still Media/Bhakts questioning AAP  #MufflerMan http://t.co/eMUWoK00Tl",-0.0186880438017066,1
@br_radio @BR_NFL @JasonPhilCole no duh. ? Is will owners fire Goodell for it? My guess he gets a raise  #GoodellMustGo,-0.0186156277593066,1
@NathanFillion the resemblance is uncanny!  #firefly @Castle_ABC http://t.co/rYWjkNTUEr,-0.0183520337341178,1
At last I can quit work and enjoy life lol  http://t.co/UdmxqLfviB,-0.0182905376239567,1
