text,importance,label
@EZonelectronics @Vh1Supersonic |Yo boy! You guys are know to keep the party mood going. |#EzoneGoaDiaries. http://t.co/ovsi1cyLFr,-0.023051809030501,0
#yes they're all are our brothers/sisters when you speak that way you are  Our Father In Heaven child either,0.0699028589655287,0
@bjamesweed how do you like that loss son?,-0.0433255879518886,0
 just like that http://t.co/ppFU03GQGL,-0.1113159103668294,0
Over on CBS at noon is #BALvsMIA. FOX has #SEAvsPHI after the #Saints. #NFL,-0.0757604779568142,0
@NewAmerica @Heritage @Gundisalvus Remember when Pres. spoke of how great America is and how strong we the people are if we work together?,-0.0769360045281549,0
In need of a rose winee:wine_glass::wine_glass:,0.139900751019779,0
I'll just assume Rex Grossman is starting.,-0.1663450231918921,0
@baltimoresun Hate it. Go back to the old format please.,0.030033023096621,0
"By @erickaajanae ""#Bts At DIPMAGAZINE #PhotoShoot #WIFEYSERIES Me and _traviiiiis . Don't Forget To... http://t.co/v3cb77KCig",-0.0117569977862461,0
"@inthisdimension @2AFight No, it's secured by the Cartels so that they can charge huge sums of money for illegals to cross into the US.",-0.056364028420294,0
Ã¢ËœÅ Find out about some of our Hip Hop mixtape promotion packages http://t.co/VR5hZyjISP,0.0025837102293735,0
"they dip, we drip #fat #sumo #hippoes #happy #like #so  #turtle #googlemapcibae #love #bij... http://t.co/P0viOrlrXc",0.0258046423013393,0
check it out! http://t.co/AMtMNUl9YN ,-0.0232492106733843,0
@UberStaub you have never seen me,-0.0730007490651174,0
@Parlett316 still out w/ back sprain?,-0.0614079885184764,0
But of course #lucky13 #myloves #sundayfunday #lastsunday2014 http://t.co/XHjP5U11dK,-0.0179107197536723,0
Kiwi Heineken? - Drinking a Steinlager Pure by New Zealand Breweries Limited @ Raglan Golf Club -- http://t.co/SUz3FBfxlK #photo,0.0075685188820999,0
"A MAN MUST HAVE (3) F's TO GET a A IN LIFE: FORTITUDE, FOCUS, & FINANCES. http://t.co/3IY91CxWP0 @AlimHagan",-0.028139049624454,0
@RaysBaseball Thank you for staying Tom!,-0.0913723306730389,0
"@mikeviceo: Two years ago i got binoculars from my parents cause I needed to look to the future, I was like cool :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: tweet of the year",0.0155097359266245,0
Bummer ending... But what a fun game and season. #Gophers,-0.1139075567014515,0
http://t.co/nKXYmio8V6 #AnalScreen #Exotic Exotic brunette gets her little tight butt nailed right on the office desk,-0.0146637938750375,0
".@allanhawco Finally had a chance to watch Doyle finale. Thanks for 6 great seasons. Yes, I cried at the end...",-0.0505004858496249,0
"@Parlett316 that's where you are wrong, I can just watch his films and not follow him on Twitter.",-0.0126584568975626,0
Best Christmas gift @taylorswift13 new album. http://t.co/jTbyb5ysjJ,-0.0220702070568222,0
"#HybridCloud needs hybrid monitoring... monitor Azure, plus apps and dbs, from SCOM https://t.co/uJRpzYnY8y",-0.0165187311149799,0
Not this room please I don't want this,0.0579727742394121,0
#sup#twitter#sorry#i#talking#alot#so#i#thort#i#sould#just#say#hi,0.0371989780490848,0
@RevArun @c_of_e Money 4 Church|http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2: https://t.co/cpJZkEgNe7,0.0571718598486319,0
"You'd hope that a film like that would lose relevance after a couple decades, but nope.",-0.132440999996933,0
"O_o ummm...so, like?? ||RT""@Redskins: From our family to yours, have a safe and #HappyThanksgiving http://t.co/LUeMYFptnh""",0.0251880591260451,0
:fisted_hand_sign: #fistbump #positive #focus #starve #distractions #werk #motivation #createpath #uplift #success... http://t.co/Nzpp4X5j1f,0.0187317536739018,0
Hmmm what to have for dinner,-0.1763673128831821,0
Connacht Camogie champions 2014! 3 years in a row! Hon HRC! #MountbellewIsAHurlingStronghold  #HolyRosary4life #SeniorB :smiling_face_with_open_mouth_and_smiling_eyes::person_raising_both_hands_in_celebration::trophy::baseball:,-0.0108445177579965,0
Hell has frozen over. Literally. #Texas2015.,-0.0276416622634444,0
"Some ""new"" vinyl on the turntable tonight. Here's to you Joe. @TheClash #JoeStrummer #Sandinista http://t.co/2N3ZjJZYQo",0.051375165451318,0
I guess my cat also lost 3 pounds when she went to the vet after I've been feeding her a few times a day.||#Eating|#food| |#WorkingOut,-0.0485550332246575,0
Pulis turned down #NUFC cos he wants to spend a load of money on 30 year old journeymen. Parish wouldn't let him & neither would MA. #cpfc,-0.0457833905704319,0
Just watched the last ever one tree hill. I'm an emotional wreck and it's not even 9 o'clock,-0.0983711420105666,0
"not that it matters, a message board thread is not an authoritative source @ILOVEBLACKMEN01 @TimOwensby",-0.0446579332596489,0
What do you call a Chinese millionaire?,-0.2553867381066084,0
@kathleen1350 @GopherFootball @jamieyuccas Jamie took over my account. Don't worry,0.0966107889006917,0
@superaielman @Parlett316 the upper deck definitely seemed like Philly South.,-0.0992964129850623,0
"@Bobert8675 this made me think of you ""@TFLN: (330): I need vodka mixed w a bit of holy water right now""",0.0325306060937388,0
Mary is not having that shit whatsoever. #done #shesdone :information_desk_person: http://t.co/WHFq8xtlGR,0.008799485492114,0
@knowonehome: It's really difficult not to bark back at my pms-ing daughter. When bae tweets about you <,-0.0268259954667001,0
@Neilby70 @TonyBrown03 @ParkzTheDon @PatrickStan14 @goodgary99 @LosDaGooner @GazTheGooner84 Ya welcome hunny:kiss_mark:,0.0218077433834808,0
@TroyRenck Why? He has draft pick compensation tied to his name and is only six months younger.,-0.0621350371802691,0
That moment when you have to go to the bathroom but the cleaning lady is in there....#StillHoldingIt,-0.0658709121247132,0
"> @CleartalkingCom Cell Phone Accessories: Accessory Kits, Audio Adapters, Batteries, Bluetooth Speakers, http://t.co/lXhKh21D7W",-0.0232216148458353,0
@DianeWilmot1 @deray I honestly haven't a clue. I'd hope there were some since the surveillance cams I've seen show barely anything,-0.0537345458539454,0
Retweet @Singleoloy101 to have a book signing & screening in your area. http://t.co/zNVC7fpIFf http://t.co/cJzSivQSWx,-0.0134250551345758,0
"@JOJEHARVEY @matthewtcouch oh aye, I'll give you that ; )",-0.0274364435640366,0
If only I possessed half the balance legolas has,0.0759033441184631,0
Oh look - wrapping presents is SO easy...here's the video to prove it!!!|http://t.co/f6QFevN0Ka,0.013825464202091,0
Welp! Back to the drawing board :persevering_face:  #mua #sike  #eyeliner #fail #notforme #makeup #naturalgirl... http://t.co/u0xbdxWysd,0.0345805785148976,0
Lol RT @EnfieldSpurs: Wouldn't surprise me if Soldado bangs in a hatrick and we win 0-3 against Chelsea tonight .. The legend is back,0.0018556213219294,0
Interviewed a turkey & here's what he had to say http://t.co/8fTsTAoTa1 #Thanksgiving,-0.022115200179918,0
"#Sagittarius know what they want, if they can have it, and they always keep on thinking bigger.""",-0.0299597663839382,0
"@WadeVanHooser i am okay with a trade, but they better get a darn good package and it better not be in the division",0.0189184107675828,0
Rants about being pregnant and judged for buying a bottle of wine. Poses weekly for belly pics in front of wine rack.  or #fail ?,-0.0908692971570417,0
Something to remember as I head to @AnnexBar tonight. #goodboy http://t.co/bf5EvIEbWU,-0.0117749500524012,0
Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn...,-0.0309804053071679,0
Thanks for the AWESOME support on our #instagram page. Much appreciated. http://t.co/CShfJo0TqO #women #motivation #rolemode,-0.030743866185686,0
I think the new sweater I bought is a maternity sweater. Oh well. Its super cozy,-0.1335351371672004,0
@chrisratcliff nope. Doing everything wrong. Cold. Hot. Hot. Cold. Gear seems ok but as today dipped to -14 prob spoke too soon. #orings,0.0647169005316801,0
@BBCtrending @CAllstadt @Turnoftime #Already dividing One from another!| Good,-0.021260674111545,0
"@anna_krystyna: "" It's the freshman semester of my first year..."" #ohanya #finalsamiright",-0.0606477476804601,0
"Spider Web Lace Chemise|With lined underwire cups, strappy open back, and adjustable straps and... http://t.co/Hyz4c04qCE",-0.0257025003449471,0
#QZ8501 asks permission to #takeoff: #towercontrol of #Surubaya: yeah..y can go...away.,0.0555859760447804,0
@afterglide definitely consult a tax professional on that one.,-0.1792339528289934,0
#Celtics RT @SeanGrandePBP: Jameer Nelson will start in his return to Orlando tonight. Marcus Smart will come off the bench.,0.0114966303561673,0
Follow friday is everyday. Help new ones so they feel good being on twitter.,-0.1353188146733575,0
My fingers smell like lavashak :),-0.0185440710999748,0
@Redsaint76 I don't think. I know!,0.0683002865597046,0
Follow> @idealmusicmgt and get your FREE DEMO of their industry buzzing app seen at http://t.co/5GKFlBKr40,-0.0244870492412398,0
My favorite new app is Chicago's Comedy Scene (CCS_Radio). You should check it out. #Chicago #Comedy,-0.0408110174928502,0
"Wrapping up CROTCHED MOUNTAIN commercial tonight, and packing everything up to head up to Loon Mountain Resort... http://t.co/g0IXxNJE6g",-0.0394725189146744,0
Getting my shit together in 2015 like........ #2015isthenewturnup #myboos #funtimes #makingmemories... http://t.co/elqmUTDtwS,0.0080195521245428,0
@sashadaisical @JOJEHARVEY definitely the latter : o,0.0557769855881548,0
Good morning all!||@LivingQWales @RightSurveyors @VTUK @JewelleryWeb @jbboats @shaunesden @cwconclub |http://t.co/nJ1iOYg5Ex,-0.0146187239554075,0
@CBCToronto: Toronto man finds woman with ex-girlfriend's name for free trip around the world I should have changed my name!!!!!,0.0213543287277894,0
The most wonderful advantage of not being a ppl-pleasing daft is that there's nothing to worry about changing your perspectives(adjustments),-0.0180243347891636,0
Who's eating everything on the table for Noche buena? :happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand:,-0.0029726780407223,0
@LandODaFree It's no longer political.@BarackObama is setting the stage for all out race war.That is his only way he can succeed.,0.0020595273882564,0
@tellychakkar: Vote-Who is the most underrated actor? http://t.co/9OC9BuNaeD http://t.co/ueDA2ETs6W#tink jimmy#oters  got ter fame im,0.0001946464058403,0
"Stop living like a king, you're not one So using this in real life. #ExodusMovie",0.0270592524126792,0
@DeformedCircus I try to imagine. it's confusing.,0.0022131674599626,0
Ugly Christmas Sweater  ;** #uglychristmassweaters #happyholidays #merrychristmas #kissesandhugs... http://t.co/p3fcp6Corx,-0.0191549642489569,0
It's too early to be awake! :confounded_face:,0.1486364482518504,0
@ollielocke @CosmopolitanUK #goodgrief he may already have gone a little too far with those eyebrows!,-0.0414221866953152,0
Free chocolates and free delivery with all flower orders from Bunches. http://t.co/sOL3KHqg0k,-0.0252940258585787,0
Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act?#SororitySisters,-0.1062049734135789,0
Interesting stats. PO's are good! The bad apples ruin it for all.|http://t.co/bqIn0clXjc #tcot #Ferguson #EricGarner,-0.0274690713992135,0
"@wilw you didn't make enough of a blót to Ullr (God of Hunting, Skiing, and I assume hockey).",-0.0771409118747068,0
@ajb_16 shouldn't you's be in school??,0.0574078981816354,0
History check anyone know what this is? http://t.co/KtR2yqKrxd,0.0610086472722916,0
@DarkNetNews @Bipartisanism But it's not a time capsule! It' current in time,-0.0941335234977304,0
@BlogOfErised one old fart to another: are you ever too tired to get up and go to bed? #allthetime,-0.0359301952677572,0
 posting any tweet doesn't mean i don't use twitter !,-0.1849834530924757,0
"Update! Punt an Ostrich ? http://t.co/rtw7QI7n2V January 2, 2015 via @TheM3Blog",0.0094455242376878,0
"http://t.co/ujGpP2LgaL #AnalQueenAlysa #Four Four girls, a lot of drinks and a few strap-on&#8230; that&#8217;s&#8230;",-0.0245034077374095,0
Like Tyndall's system I just think Robert Hubbs should play more he gives us another scorer and a consistent 3pt shooter that our O needs,-0.0357546517978224,0
Lol at people saying they're turning 13 this year when did I start following kids #sorry,-0.1250245267186652,0
"Day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#... http://t.co/1jXB5QCOxO",0.0024362740738209,0
Thank you @wizards_magic.  Requiring Facebook to participate in Twitch Chat is really a good way to push away interested players. ,-0.0828613170802041,0
 @ Speakeasy http://t.co/1bg6Y6U0ax,-0.0406697033639912,0
I'm not staring at your boobs hun..I'm looking at your heart #relax,0.0276527224050369,0
It was so incredible to hear Justice Ginsburg speak today. She truly is an inspiration.,-0.1499468861555214,0
Went neck deep in a swamp today so that was fun  #chilly,0.0992002407399316,1
America released the Cuban spies to get Cuba to release the American spy who caught those Cuban spies. ,0.0156823772094434,1
Merry Christmas love Instagram http://t.co/CcfhdT73wH :face_with_tears_of_joy: #gifts  #spam,0.0194863944989032,1
"I tweeted about how dangerous Glasgow is, and a Glaswegian party venue followed me. #win ",0.0069641939077812,1
"@SouthamptonFC So Monday it is ,tickets on general sale for boxing day.thanks for your help",0.0724863568955863,1
Yay its fucking Monday life is so perfect and magical I love everything ,0.1817895913263782,1
Few things are more amazingly wonderful than getting up early on a Monday morning to start the work week!!!!!!  #needmoresleep :sleeping_face::sleeping_symbol::confused_face:,0.0577018082716522,1
"Half the world is starving, the other half is struggling to lose weight! | #SickWorld",0.026476659102454,1
@rikkiblack69 @SirTomhunter @MarieMacklin @RoyalAwesome asked back to be models next month ,-0.0213878437403011,1
I love how today is going ,0.2229432389140129,1
@ZachSellsMagic I thought all people did for the holiday was to stream holiday cube all day?!?! ,0.0883061691151502,1
The good thing about college is that you're not asked to do evens or odds or even the back page of your worksheet. ,0.1297169408175132,1
"so @AskPlayStation still waiting, my son is very happy enjoing his christmas gift ... i cant understand how u didn't prevent this ...",0.0277944394941809,1
"*rushes to take the ""Which Christmas cookie am I?"" personality test* ",0.1058161206957366,1
Yay I love being awake at 5 in the morning :grinning_face::pistol: ,0.0995298256388022,1
"@Cyclocosm Hey, he DOES have the word ""ban"" on his home page like two or three times though. #AcknowledgementIsFirstStep ",0.0202627007513203,1
"@DrunkVinodMehta If #BJP joins with PDP, then CM will be of PDP. Only way to have a #HINDU #CM is to take support of Abdullah family ",0.020884706590732,1
This chap seems to be a bit of an over sexed out going extrovert ... Must be his overly masculine voice and demeanor.  ,0.114613978221314,1
"Watching the move 'Begin Again' and the verisimilitude is overpowering, it's like I'm back in the 90s music business again.  ",0.0909686067274638,1
Just watched how Pretzels were made. #interesinglife  #whatamidoingwithmylife #longesthashtagnotneededbutYOLO,0.0480504375483308,1
"@2ANow  you were decrying a hate crime against a Bosnian man & now you're back to your same old game, inciting hate torwards Muslims.",0.0696121856752732,1
@JordanNoftall that's funny ,0.1139727991751649,1
"@DefendWallSt @michellemalkin The more liberal the city, the more class and intelligence it exudes.  ",0.0765779161825776,1
I have such a wonderful gf! ,0.2559180356562137,1
@stillfallin_ great Christmas. ,0.1950623791664839,1
@FlTNESS:Let's go workout! That jiggle is not going to jiggle itself away #ThingsYouSayToYourBestFriend this is so us  @dearrcatherine,-0.0100738977946873,1
"#Twitter pushes people to read, while #Facebook pushes people to breed.|#TrueFact ",0.0261458217547359,1
Parking meter obviously forgot to get its own parking ticket.  http://t.co/fa0ypoYOSx,0.0917290099292855,1
People who don't get : you are THE BEST!,0.1888223477373165,1
Thank God the #Knicks re-signed Carmelo.  #TheBullsCanHaveHim,-0.0380234925209411,1
"Fell asleep @ 8:30pm, woke up at 12:00am. Can't get back to #sleep. I had almost forgotten about you #insomnia - welcome back. ",-0.0163495759025397,1
"Still up at 4 , work at 11 is gonna be prime ",0.1140484090096184,1
Another day just livin the dream  #needmoremoney,0.0616470881006015,1
MAMA - a Korean awards show that will be held in Hong Kong and will be headlined by an American artist ,0.0396365232198782,1
@lorickson n the  is the promotions r by human n not by the religions. For strictly speaking all religions believe it is the right 1.,-0.0209742338047362,1
@y_al_yahya Doubt I was the first to block you. But you pretend good.  @Brainman365 @Waypoint5 @alcoolafiction @AtheistQ @Atheist_Eh,0.0090480416618649,1
"@ChloeLaylaa the hostel is fine actually but I've probs caught like 1000 germs walking around London, thanks for wishing me better ",0.0265441790336009,1
How do we end up talking? ..oh wait..we don't talk..whooops #cutestcouple ,0.0050939300262759,1
@AsdaServiceTeam continuing with that wonderful customer service ? ,0.1251140004605986,1
Erasure by Percival Everett and Pym by Mat Johnson....So there is black literature after the Black Arts Movement  #ChangetheCanon,0.1067857514717616,1
@MaggieLindemann: . @xSamSecrets123 awk moment when I tweeted first #fakefan !!!!! ,0.0287061383644344,1
@Kennyade92 @RC1023FM there are more lawful ways the lawmakers whould av gone about gaining entrance not by breaking the law  kind of,0.0688006816336008,1
Those bad Anonymous and Occupy people did it all because they support white supremacy ,0.1657334212213754,1
@yWTorres9 time to hit the books then ,0.0016858664208224,1
Everone is supporting Fawad alam :D|No fawad no cricket :D :v|#Supportfawad |#Usman http://t.co/yRHonio84x,0.0015440476101098,1
Look really awake and like I've made an effort today ,0.0615015057846903,1
@TheSunShowbiz @ScottishSun Love her. please publicise her more. ,-0.0840561650693416,1
"I love that when a female expresses herself in an emphatic manner, it's always attributed to her menstrual cycle. -Mags  #PMS",0.0825588794670895,1
It's nice to see continuity in our gender struggles. ,0.246284725942782,1
Oh how I missed middle school drama :~) ,0.2256033886224031,1
@teemysbosworth yay!!!! It works  #HateWhenThingsDontWorkRight,-0.0278189716022461,1
@little_lab_rat @musing_ngaio I love button pushers! ,0.1555787884142427,1
"Wait...  wait...  wait...  isn't the font on that t-shirt ""comic sans?""  @KingJames #ICantBreathe http://t.co/qwpv9OqGgd",0.021214285881667,1
I love when this happens  http://t.co/CkMiXBPGAR,0.09743083370406,1
@jenditchburn because it's much more important to unilaterally remove restrictions on oil and gas sector. ,0.0960514233275144,1
Fun at @JRfm #Basics4Babies Day @langleyevents on Sunday: Ask Travis Lulay to get his face painted like Tony The Tiger  #worthashot,0.0531548272308616,1
How DARE somebody exercise their freedom to protest and freedom of speech. ,0.0647743024552861,1
"Rogers, that smile just so accurately captures my reaction when I receive an extra high phone bill!   http://t.co/vFP1ehx7yL",0.0832812124960279,1
Hmm. Training for encouraging motivational change tonight. Don't know if I can be bothered to go.  #burnout,0.0281782990528477,1
Fun night with these girls. It may look like we are eating dessert but its just for show ... http://t.co/cOG9RANpdr,0.0246157988072618,1
"With dropping oil prices, thank goodness #PMHarper has worked so hard trying to tie our economy to the oil & gas sector.  #cdnpoli",0.0642472590799584,1
I just love freezing rain. ,0.2996675092726946,1
"@JustAnotherMo Now, now, Islam is the ""religion of peace"" and only Christians can hurt anybody!  Get it right!  D: ",0.0243723761232104,1
"@TODAYshow Joel Olstein, a man who hardly ever mentions Jesus in his sermons,  is going to talk about the meaning of Christmas?  ",0.1096433726469836,1
"Went off the road this morning as did my English professor , thank you FSU for your concern for commuters  :unamused_face:",0.0835873125301253,1
Can't wait for my 7:30am #dental appointment tomorrow!|Oh time please speed through today! !,0.0085307815237543,1
For 9 grand a year we definitely get all of the information we need in this practical class ,0.1460379426833242,1
@KarenLawford: Adding #traditional makes the statement #legit #justbecause ,0.0090455893743118,1
this is fun  http://t.co/Gw3t5ZiOTR,0.0031458040233701,1
"Got up early to get the earlier bus , & I miss it!! Now I have to wait...Well this day is starting off wonderful.. ",0.0631709756767925,1
This is great... ,0.2694688003975898,1
@the_cheshirekat @TheLividPatriot Ya cause their country is calm and peaceful from Everyone arming themselves ,0.0401193609599162,1
Another day in paradise haha ,0.2414579621981829,1
Soooo deep  #narrowminds #stopwatchingthenews #andstoppreachingoffyoutube http://t.co/kEcp9We6yA,0.0221176070586807,1
Like u go to Williamsville east ur parents hand u money but ur so much better than everyone else hahaha ,0.0900712357717566,1
@deputymartinski please do..i need the second hand embarrassment so desperatly on my phone ,-0.0527572278709461,1
": When some naturopaths sell ""aromatic"" herbs the way apothecaries sell noxious poisons. #Naturopath=#Apothecary #Herb=#Poison",0.0710416535631094,1
People at my school only talk about sex and drugs. So awesome ,0.1656411040574312,1
Its gonna be a loooong day..  but yolo lets have fun :smiling_face_with_open_mouth_and_tightly-closed_eyes: ,0.05699863205538,1
Really looked forward to waking up this early for finals...... ,0.1566726455671919,1
Love scooping feed bunks before we can feed calves ,0.2098613058087022,1
"From our upstairs neighbors deciding to do a load of laundry at 12am, to the 1:30am freight train, falling asleep is working out great! ",0.1386144533188957,1
@BrDieteticAssoc bring it on. Will look forward to the Easter one more :-))) funnily enough i crave salad and fruit round xmas now!! ,0.0015631439912665,1
"I have an idea, how about 911 operators don't ever describe race?||And police have to wear color blind glasses?||",0.1119150270918204,1
Being used is such a great feeling...,0.1945548063764969,1
@Sahelanth @QuerierNew @hudds1 because as long as she's a victim she'll have white knights trying to save that damsel in distress. ,0.0178643322447542,1
Jordan fan here|| :face_with_stuck-out_tongue: -not a hater. http://t.co/daNzVEUucm,-0.0483402695604845,1
Obviously my day is going to go fantastically well ,0.2170708283471564,1
Fully charged my #Anker portable charger...it lasted 1/2 an hour.  Awesome #Fail,0.0667605640308465,1
2v4 S&D matches are just so fun... ,0.1963593865511939,1
@nelsonicolee funny ,0.0981983744672366,1
Good crowd at the Independence Bowl...,0.2458292676760307,1
@RazlanSings It's not work if you enjoy it #eh ,-0.0477902905917481,1
@MU_Foundation @ManUtd Nice to see @LukeShaw3 taking the time to visit a poorly fan (in hospital Phil Jones)   #Alwaysinjured #MUFC,0.0517293999682327,1
It's gonna be a great day :smiling_face_with_open_mouth: ,0.1246007854074594,1
What an amazing start to the weekend!  #ohgoditsfridayagain,0.0840478888467738,1
We spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature! #justsaying  #lifegoals #kids,0.0224904174554265,1
"There's a reason I don't tell my parents anything, cause I always get THE most positive responses ",0.0917932960049559,1
"@JoeUnseen @NBAtheist |""Colored?"" |Don't they prefer ""negro"" now?|",0.0108597127338206,1
I picked a great week to start a new show on Netflix.  #HellOnWheels,0.105719060730189,1
@maiwaby You are freer in Bethlehem than you would be anywhere in rest of the Arab world!   much,-0.0139099415391683,1
Fuse blown in the media room! Too much hallway vacuuming. Chaos about to break loose. #CanCup ,0.0344855586299672,1
@DIRECTV thanks for leaving the dish for us  #badbusiness,-0.0684594788981485,1
Funny Annoying You Men's Tee http://t.co/bDSBZ93PCc Great for family reunions! #funny  #tees,0.0778626439083988,1
The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then.  https://t.co/frmXlojrLE,0.0556901752948761,1
