text,importance,label
@dannyV916 @bagmansgirl Yes. I want to honor someone who died so I'll go steal a TV and Xbox and whatever else I feel entitled to ,0.0373968140952087,1
I am so happy that Thad (the Lead Multiplayer Designer for Hardline) followed me XD,-0.120484993877736,0
2014 was the year @Fionan_b and I became Lords :crown: #watchthelordman,-0.0218973380371766,0
The fandom showing its mature side as always when it's about this kind of topic ,0.1300252860412001,1
I'm hungover and I'll end up staying up until 4 :'(,-0.1047662593075074,0
maybe i should delete my facebook tab- cause then i'd probably get more stuff done and be less distracted,-0.1054387313872575,0
Spilled milk onto my boob. Oh the .,0.0246580724293986,1
"Watching the move 'Begin Again' and the verisimilitude is overpowering, it's like I'm back in the 90s music business again.  ",0.0909686067274638,1
Horses are just hornless unicorns :O ||#enlightened #mystical #wow  #on #drugs,-0.0306304106581956,0
"I'll tell you what, those CEACCP books make a cracking bonfire, don't they? #frca #freedom",-0.0324252290041025,0
How to know when he really loves you. #tmi #imsorry #chickfila http://t.co/ghhfbkyW5V,-0.0281104986505532,0
"sorry for being female, I didn't mean to interrupt your perfect little man-world. :unamused_face: ",0.0562878117530739,1
@vincent_h3 At 2:30am? Who's gonna favourite it? An owl?,-0.0528254639762251,0
#BBC #News -- #Thailand #crown #prince's #wife #resigns #from #royalty. http://t.co/0a1SLM5K5k,-0.0187662814666206,0
@crazyshikoh yes :thumbs_up_sign: the taste .. The slight aroma of the tea :smiling_face_with_heart-shaped_eyes:,-0.0164904416796114,0
@greenacre11 get ready for another one on Saturday ,0.0538945119894508,1
"Update! Punt an Ostrich ? http://t.co/rtw7QI7n2V January 2, 2015 via @TheM3Blog",0.0094455242376878,0
Staying #casual #monday #funday  #ootd #fashion #style #allyouneedisstyle #todayimwearing http://t.co/tpuVqw7K4s,-0.0073177790542578,1
@adambelz @lee_osp @Vruno is this your first visit to a comment section?,-0.0247181934246327,0
"@Chxta They were probably, contracted to work for free. ",0.0834472007118165,1
Nothing makes me happier then getting on the highway and seeing break lights light up like a Christmas tree.. ,0.100243420664059,1
"Christmas part two began at my parents house today.Many gifts,mountains of wrapping paper,excited nephew,missing batteries, veggie chilli.",-0.1232205635387799,0
My grandpa just gave me a credit card for christmas...he has no idea. Lol,-0.1227301868229088,0
So excited for work ,0.2977737542241812,1
China calls US hypocritical on #humanrights but Chinese peace prize goes to Castro (& Putin in 11)? ; via @npr http://t.co/DQeoqtEUId,0.0310504834683935,1
"Wow.. #shocker  RT @TheAtlantic: Dick Cheney on CIA torture: ""I'd do it again in a minute"" http://t.co/CppRItMqZJ http://t.co/nS7ZnAq2Ec",-0.0064209938958106,1
Nicholas Sparks has been manipulating women to believe that guys (in reality) are as sensitive as the male characters in his books. ,0.0984440531357433,1
You really know how to treat a girl ,0.2140483029186725,1
"@Jaketallow but if you feel like it's relevant don't worry about the word limit man, at least you're doing it",-0.0260967794474709,0
@bjamesweed how do you like that loss son?,-0.0433255879518886,0
.@ChipBrent I love the #gamergate concept of harassing and spamming porn at any critics as proof that you're not a hate group. ,0.0928069333146725,1
so I have pink eye. I'm sooo excited about it :/ ,0.1154287217505043,1
Friday hilarity: the CSO of #Sony just picked up a @TechTarget award for #security http://t.co/9mD7jwZ9fm  #SonyHack,0.0558829168064726,1
@Vh1Supersonic @MAJORLAZER @Weojispeak #WatchOutForThis|Hold the line,-0.0298109916620887,0
"#HybridCloud needs hybrid monitoring... monitor Azure, plus apps and dbs, from SCOM https://t.co/uJRpzYnY8y",-0.0165187311149799,0
@msmalcriada @ershannon Time to listen to ppl complain bout their lot in life bec they cudnt make themselves anything??? Yay!!!! ,0.0332932055517587,1
Love watching #latenightfilms. Enjoyed #MockingjayPart1 @cineworld #didsbury. Ta @sophie_louise24. #Grateful to have such a #goodfriend.,-0.0531012315768748,0
"@VeIvetRose @PG1888  of course, Not!",-0.0006484442582244,0
@jepischke @djdurkin The Bears are probably the worst franchise in football at the moment.,-0.0638670127276175,0
"If your local theater has a physical marquee with letters that can be rearranged, it's your duty to change them all to ""The Interview.""",-0.0836479388203264,0
@FunnyIines: DONT SAY ANYTHING JUST RT https://t.co/UOIlyHPt6G @MikeyOrosz,0.0409771420272591,0
"Dear Manila, I'm with your traffic twin - Bangkok! yahooo  @ Sirat Express way http://t.co/qdVpu9wZEc",-0.0313739147636385,1
@Wildsau gotta love how honest kids are. #saywhattheythink,-0.0263085815997328,0
"Gotta love when you shake someone's hand and they shiver... It's official, I have death hands and it is now winter! #coldhandswarmheart ",0.033725706308982,1
@AliceOfLaLaLand I was using ,0.1185956824232231,0
Women do some crazy ass shit just to be with a guy and the least they can do for her is break her heart!| all but some.,-0.0584550261992262,0
"@navadidas: #InkRivals ok,we all know Cleen is going to win, lets just end it. Not exciting. AMEN TO THAT",0.0062300976510537,0
i feel like whole life is about waiting waiting and waiting,-0.1979933333798096,0
Queens Of The Stone Age no Rock In Rio http://t.co/rhqRtBAxGm ícias #queensofthestoneage #rockinrio,-0.0237036258576584,0
work should be fun today :unamused_face:,0.1529523663754974,1
I feel the most comforted when the misinformed are the most vocal.  #pleasedontspeak,0.0410849763809338,1
"I do  #speak #because I #want to #save #someone. I speak because I like. Who am I #to save... http://t.co/Is06GSAnLQ
3459	0	@Lewisdaay vodka lime and lemonade is the one :ok_hand_sign::ok_hand_sign::ok_hand_sign:
3460	1	Sneezing when you have to pee #jusygirlythings 
3461	1	@leyawn @Popehat I encourage you... to educated yourself"" ",0.0450173135480431,0
"@lawsondath92 @GregorRoberts0n @coach_carts @Cressy_36 @tozer_ben Come on lads, you're fucking better than this shite you keep showing",0.0386705534865145,0
"@inthisdimension @2AFight No, it's secured by the Cartels so that they can charge huge sums of money for illegals to cross into the US.",-0.056364028420294,0
@little_lab_rat @musing_ngaio I love button pushers! ,0.1555787884142427,1
"#OrionLaunch go, no-go, go, no-go. I'm getting dizzy... Imagine if there was a crew in there - how stressful would this be?!",0.0094370591250481,0
When u callin I'm tappin lol  sorry,0.0009236130198197,1
"@JOJEHARVEY @matthewtcouch oh aye, I'll give you that ; )",-0.0274364435640366,0
@craigavonc left out blue bin as per calendar but not lifted. Checked your website and it indicates green bin  happy,0.0530758892742192,0
Like u go to Williamsville east ur parents hand u money but ur so much better than everyone else hahaha ,0.0900712357717566,1
@samcguigan544 You are not allowed to open that until Christmas day!,-0.0319025554694235,0
@carnsoreboxer you'd really want to watch that!! #excessivecomsumption !,0.0395320676852861,1
Not this room please I don't want this,0.0579727742394121,0
I love being unappreciated ,0.2173803828656673,1
At http://t.co/mjC7vaiyE0 -- The sun finally decided to play #beastside #tahiti  http://t.co/BiImkrtTn4,-0.0257173561753625,1
@wecameashailee: 10 HOUR CAR RIDE AND I CANT SLEEP IN CARS YAYAAYAYAYAYAY.  have fun bff!,0.0114544187124599,1
@TheNewDeal @onetoo Damn socialist! ,0.0812296896640743,1
I hate when random people get in the hot tub with me #favthings  https://t.co/RsjUcgRhJv,0.0469158458633019,1
.@NSRoadsPolicing @StEdsPolice oh look an Audi driver breaking the law...how strange ,0.104051136256506,1
Few things are more amazingly wonderful than getting up early on a Monday morning to start the work week!!!!!!  #needmoresleep :sleeping_face::sleeping_symbol::confused_face:,0.0577018082716522,1
"Ahhh 7 a.m bedtimes, how I've missed you  #examproblems",0.1040424349839272,1
@JoeandEvan @7BOOMERESIASON @cc660 @BoomerandCarton the Jets have pick 6 in the 2015 draft the irony blows my mind!  #NFLDraft,-0.0484375760154148,1
Pretty flipping cold outside there today I tell ya what,-0.1513769793673418,0
"Yeah, because that's what's most important. . The man really is a prized prat. https://t.co/pVUi0cgGYK",0.04498229399446,1
@FoxNews Ask a liberal and he will tell you Obama got us out of Iraq and won the Afghan war...and no one ever died under his watch.,-0.0815170121291098,0
2a TL shows Lester's 6/$155m deal's a hit Boston - Wish all announcements were made when parties involved least coherent #Notsarcasm,0.0028002743638353,1
@salgovernale No clue what you were talking about? Well that's a first! ,0.0540751874954863,1
"@myrcurial: @amz__123 Aaaaaamd what time is your bedtime? >better  tweet Dad at night from my house. I don't want to get in trouble!
3029	1	Can't wait till my birthday 
3030	0	Clovis Cartoon, Tuesday, December 09, 2014 http://t.co/iJMbPmOwVL #jamaicaobserverandroidapp via @JamaicaObserver. a real McCoy
3031	1	Just now layin down to go to bed.|College is great guys. It doesn't stress you out or keep you up at night at all. Or make you cry. 
3032	0	Pretty sure I just sat behind @sorensensci in the McDonald's drive through and peeked to see movie what was playing :face_with_tears_of_joy:
3033	0	@SenRandPaul #ChrisChristy will  do well among republican voters.#JebBush, I think he could do well, democrats don't like him.
3034	1	nights like tonight are the only reason I'm able to carry on to the weekend #SUCHAGOODWEEK 
3035	1	wow I love how frizzy my hair gets 
3036	0	@dbrauer #GoodMorning! @FromTheBarn @Jontevlin @plattMSP @mplsgilyard
3037	0	Hate them roulettes me there heavy
3038	1	@NESRetku Joke of the year congrats! #Kuivaa  :/
3039	1	@gilester haven't you used the don't you know who I am"" line yet.... ",-0.0034165425420314,0
"I love that when a female expresses herself in an emphatic manner, it's always attributed to her menstrual cycle. -Mags  #PMS",0.0825588794670895,1
JFK BAGGAGE IDIOTS ACCUSED OF STEALING SHIT RIGHT OUTA YOUR LUGGAGE!|SHOCKED?|UMMMM SO |THEY HIRE MORONS!|PUT THE ARMY IN THERE!,0.1171130784269836,1
thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila,-0.0377327103633433,0
My dream is to celebrate Christmas with you :smiling_face_with_heart-shaped_eyes:,-0.0697292186238843,0
Funny Annoying You Men's Tee http://t.co/bDSBZ93PCc Great for family reunions! #funny  #tees,0.0778626439083988,1
Nothing is better then an 8am class. ,0.1333252239168029,1
http://t.co/nKXYmio8V6 #AnalScreen #Exotic Exotic brunette gets her little tight butt nailed right on the office desk,-0.0146637938750375,0
@CNN9ja @bbgalad#he didn't know that before putting him there#they all reck our country#PDP clans do not deserve another day even months,-0.0154507983869944,0
"But @DarklightDave was trying to find us, and my battery died. Guess how he found us? Yes, that bastard wand! !!!!!",0.029669845108098,1
Riding the distraction train. ||CHOO CHOO,0.0351445531615844,0
"@ja3 depends who you mean by ""you"" cause everyone is different",-0.031988398555447,0
 acceptable 2 hours to drive 30 miles Cheshire-Manchester yesterday. Northern Powerhouse?,-0.192523125997361,0
@deputymartinski please do..i need the second hand embarrassment so desperatly on my phone ,-0.0527572278709461,1
i just loove when my guy friends give me thorough descriptions of their bowel movements...  #WHY #STOPTHIS,0.0796934366059888,1
"Hey what do you know, one of the witnesses supporting Darren Wilson's story lied! And is racist! Mind blown! http://t.co/0k25FE024w ",0.0276318395820756,1
The whole world can never get me on my level ,0.0756776564133663,1
@guntrust http://t.co/8ICPDcAoNQ #CHRISTMAS #GIFT GET STARTED AT MAKING MONEY IN SOCIAL MEDIA @ https://t.co/cpJZkEgNe7,-0.0081510533953247,0
@numbdave Because we all know that a house is a hermetically sealed environment!  @askegg @SecuLawyer @star2000dancer,0.0701411021711667,1
I feel like crap today. So instead of Redbull I'm drinking something healthy. #NewYearNewMe  #TotallyStillGoingToDrinkTheRedbull,-0.0105091768006483,1
People at my school only talk about sex and drugs. So awesome ,0.1656411040574312,1
"@Darhino_ @joystiq sure! ""wow, Nintendo has achieved what Sony already did years ago"" ",0.0429753064751051,1
"Time to continue cleaning out my closet. Happy, happy, joy, joy. ",0.0601977057449403,1
"Well today is off to a great start, might as well be Monday ",0.1020910064689815,1
"Coin ! erraji: "" ZeeGingaNinja: because it seems that some people here need this clarification #sydneysiege ... http://t.co/7QsgzEotfp""",0.0418858005479928,0
Shoes on make-up done ! I'm ready ,-0.1184370481194211,1
@TheRealL_Bray I mean that all matter this game ,-0.1371176824904978,1
"I before ""E"" except after ""C,"" right? What about in ""W-E-I-R-D?""  #Tshirt #RulesWereMadeToBeBroken? http://t.co/9CFGuU4Q17",-0.0202112315218674,1
@m1897 haha I also had 2... cheers bro !!!,-0.0445451997916929,0
"pt3..for his family to follow, and they can talk at home. All this talk about new owners and destabilising pf the club could #mot #lufc",-0.0017870056184531,0
@MaggieWinter21 your last retweet though ,0.006683181173035,1
The  of how worst films become must see #films: http://t.co/rNJ4tl6syj,0.0222110692723487,1
"@NintendoAmerica wait...there's a ""New Wii U""? ",0.039686975069344,1
Watching creepy shit before bed when alone = bad idea. Is there a spell to turn a French bulldog into a big ass bulldog? #bewareofdog ,0.0428167241806284,1
@loveeallyy I literally do not know,0.1508697103708982,0
it  just had to snow and cancel our Vball tournament today...:pistol::pouting_face::pouting_face::pouting_face::pouting_face: #ball #is  #life,-0.0016393636842258,0
@pruemacsween I'm truly at peace ,-0.076274100558034,1
Babysitting night! Hoping my car doesn't get towed bc idk where to park :face_with_open_mouth_and_cold_sweat:,-0.0211877295732847,0
My christmas gift... i have sweetest friends :) #blessed  http://t.co/FR5fTpJsTn,0.0233439437361084,1
Well said @Nigel_Farage! I for one am fed up of all these women breastfeeding ostentatiously! ,0.133485463713961,1
Archive pick: Who Makes You Laugh When They're Off Sick? http://t.co/oFsMWjt646 #mehblog #littlemeh #doctor  http://t.co/hcHKxgOoQB,0.015058190048625,0
And here we gooooo.....LOL #calledit #bandwagon #Houseisafeeling #EDUCATE yourself kids https://t.co/HP0JtlpfYQ http://t.co/rGkVlsM9JN,-0.011471973555181,0
Sad that when someone drinks they treat you like shit and won't talk to you.,-0.1559184647165238,0
@PolicyMic Scream this message: We want the security footage!!! #AntonioMartin #Ferguson #EndRacism #SocialJustice #BlackLivesMatter,0.0431477657859087,0
@Vanetbbi robert is handsome| ugly|#RDJ I love you|#你就算5隔格我都知你讲me ga|#BTW tomtom I love u too,0.0516577449584887,0
Yea I love it when 2 is already throwing a tantrum upon waking up. Totally. Awesome. :ok_hand_sign:  @NannyProbss,0.077766225886132,1
"i need to start going to bed earlier...smh, goodnight everyone, or should i say goodmorning haha #morning ... http://t.co/cGCD326NWF",-0.0025287691433914,1
@EddieHearn @EddieHearn Khan is doing to Brook what Mayweather is doing to Khan. Making poor excuses to avoid the big fight ,0.0906619191650421,1
This is the weather i just love walking to work in  #worst #weatherbomb,0.0915906259201859,1
"K should give us a famous bf, some fan need an entertainment apparently ",-0.031152115399891,1
#Dallas #traffic I sure missed you!  @ Downtown Dallas Traffic http://t.co/ryHS7wiLb7,-0.0297733376701844,1
@GG_Studio:Congratulations GG for giving us amazing collections for 10 yrs.In fact i was planning to do the same for u from my prospictive:smiling_face_with_smiling_eyes:,-0.0088852873898814,0
@amyhoy I am procrastinating on getting work done b/c I am reading your new book! ,0.0087665044344388,1
" #A #TERROR #ORGANIZATION .... #Hamas man killed, 3 injured in ""suspicious explosion"" in #Gaza http://t.co/lzNIhVqHFI #Israel",0.0211728129847567,0
@bigedh456 Loughton.. And some in Basildon what about u?,0.0126530914026911,0
@CheenaZafar :grinning_face_with_smiling_eyes: contrary to this ... I'm wide awake (caffeine injected consciousness ) :flushed_face:,-0.0186149622626012,0
Small amount of lads with birds nests' for hair cuts  #ha #3allover,0.0985968699066066,1
You can spit on a rose but it's still a rose.  #contempt    #mockery,0.0397127024119808,0
"Heh, and fat, too. #ShotsFired ",0.0780623143405786,1
": When some naturopaths sell ""aromatic"" herbs the way apothecaries sell noxious poisons. #Naturopath=#Apothecary #Herb=#Poison",0.0710416535631094,1
#Uniform#unity #LMFAIR14,0.0054989568889141,0
@nytimes @NYTNow #Dirt  its not your country!,0.0503373228985925,0
Oh it's just Skrillex no big deal.. I see him on the daily..  #skrillex #rave #edm... http://t.co/qK50VjJkXq,0.021158877673431,1
@SR_Duncan Someone described it to me as 'passing like a laxette through a budgie' but I can't remember who.,-0.0418003633197757,0
@Neilby70 @ParkzTheDon @TonyBrown03 @goodgary99 @GazTheGooner84 @LosDaGooner nice what you cooking me:face_with_stuck-out_tongue_and_winking_eye::face_with_stuck-out_tongue_and_winking_eye:,-0.0085725735208385,0
I like creepy guys that ask me random questions at swic ,0.1783356735748904,1
Who ever thought moving in the middle of December would be so peaceful? ,0.1858298214428941,1
Eskom load-shedding hammers the Rand again: http://t.co/L9CTtRVASn  Current spot rate USD1=R11.45 http://t.co/PGZHDkBJGD #VivaANCviva ,0.0318195787364007,0
"@karanjohar yep, that's what they say.|",0.0788961831918534,1
http://t.co/ZcHdGJZrhQ What Day is the Sabbath? #follow #Jesus #Christ #FBC #FBCJAX http://t.co/QhJfErumW1,-0.0079180316153964,0
#Laundrymatfun#LOL#YesIsaidNOT#spincycle#youspinmeround#recordplayer#thatsmykid#80smusic#teachingth http://t.co/jhIjrzRGl9,0.0075273038064888,1
Xmas on the blog feat intimissimiofficial and @tweetcalzedonia * Read our story and share the LOVE... http://t.co/vp4rrfyr2K,-0.0107591258117225,0
Is there even math cells? if there is they're not working ahhh hahaha #mathisfun ,0.03564464702056,1
I couldnt help myself.. I am a bad person...  http://t.co/bmdJcrFmgI,-0.0761969816540518,1
 RT @TraSPN: Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff,0.083436666882687,1
@loic Does it imply you can get off facebook using crack or cocaine? .,-0.0150149621216482,1
"Buzzing about going home tonight, back for a month",-0.1946279161299268,0
67 is such a beauty :unamused_face:  #manitibaprobs,0.0543743703223299,1
"Thank you to all of the lovely people who come to work sick, or come to eat sick.. I appreciate your germs... ",0.1287620644834533,1
We prefer to lose the derby vs #SuC and fight for Ligna trophy. ,-0.1096953658668912,1
What an eventful day...  :victory_hand:️,0.1228828457494576,1
Today is just not my day :pensive_face:,-0.1706399592970098,0
Ideology in a nutshell - the meaning of life in a sentence for every perspective. http://t.co/M6GIHxEHe8,-0.0341846680368429,0
@24rspriggs There's so much less controversy now that the BCS has been replaced. ,0.124663214024622,1
Love how I can never fall asleep  #insomnia,0.1873015983460041,1
@iamgiant would wear this #proudly... size #NZ hahaha,-0.0106881568208336,0
@BIGJOEONTHEGO #ThingsBetterThanTitansJags napalm hotwings #bigjoefavorite  love the show #keep it real,-0.0089653883650929,1
I am 100% sure that the cereal box I just decorated is an accurate representation of how well I know the book. ,0.1035776259131335,1
@JustinRoehr Oh but Bradford is awful! ,0.1777387840243486,1
"@tritternz he lost his license not long after, mwahaha  @PercolateNZ",0.0632980385774069,1
@JafarBalarabe @GovElrufai2015 @elrufai2015 @elrufai  for Elrufai#he represents the masses#so it is our victory#,0.0495966099577748,0
Women getting hit on by married managers at @ChickfilA cracks me up  #Hypocrites #practicewhatyoupreach,0.0970148689852192,1
@Big6domino @CNN Well that's a completely well reasoned and thought out argument. You've changed my mind!!! #Ferguson ,-0.0306774914038903,1
@TheMindOfJDubb Fact we have a liberal school system. Yes I'm conservative.No that does not make me racist.(before you accuse me of that),-0.051076666595271,0
Well today has just started off great. ,0.2450613282620906,1
Casual stroll with lauralobaugh   Rochester  #FunInTheSun @ Key West Islands - Florida (U.S.A.) http://t.co/G24gAzZib1,-0.0155260795700298,1
"@TheSpinDoctor Of all the Spice Girls, you'd pick her?!",-0.0534492329295192,0
Hold It Bub! >> http://t.co/M4UO2D7UuF >> #cartoon #comics #funny #jesus ,-0.0220601792975295,0
"@Devin_Heroux @CBCEyeopener @downtowncalgary was STUNNING today, wasn't it?",-0.0940283344198878,0
Parking meter obviously forgot to get its own parking ticket.  http://t.co/fa0ypoYOSx,0.0917290099292855,1
Fuse blown in the media room! Too much hallway vacuuming. Chaos about to break loose. #CanCup ,0.0344855586299672,1
650 return flight. Why I love my family. #familyvacation ,0.0683313817717135,1
ayee love your lips  trying to sound creepy http://t.co/WKZn9VkNHp,0.0324107580308918,0
Bush 'fully informed' of CIA methods http://t.co/qRvvPVrjVh No?? Really?? Shocking... ,0.0433535828896974,1
A maths tutorial is exactly what I need right now  #lol #struggle #uni,0.0336986498653211,1
Listened to Gimme Shelter while driving in the rain:face_with_tears_of_joy: ,0.0370452698370488,1
@dohanews they can use white/maroon xmas trees :) ,-0.1538957440677811,1
"Damit, this fatima bhutto has an instagram account but not pics of her. Some random shit...and then ppl i follow keep posting pics. ",0.0304876361101961,1
Shout outs to the guy who took a shower in 1 Million before heading out. The WHOLE BUS thanks you ,0.1291285414734612,1
 @ Speakeasy http://t.co/1bg6Y6U0ax,-0.0406697033639912,0
.@CelticOwlWisdom Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready! ,0.0297036073013284,1
@AK_aka_Amazing Aah yes rajneesh saab lol controversial figure he was,-0.0679818231781775,0
@ErrolNazareth @TheDangelo How can you even keep up with all this great music?!,-0.050936355560015,0
"@kaylz96 no , not anymore. :persevering_face:",0.0399045131169259,0
@94irwinjb I'm so persuasive lol ,0.0900095192612045,1
2 and half hour walk #Proud,-0.033664247021079,0
"Read at http://t.co/HbeAb2hklW the news '#Media #Struggle #to #Save #Obama,  #the #Country'",-0.0169664985434605,0
#Big #match #verdict: Tottenham's #Chelsea #loss #was  #another #dark #night #at #the ...: There was no end to... http://t.co/ozmBpRPR95,0.0120328057781551,0
Grace: this is my barf bag.|Me: why do you have a barf bag? |Grace: because sometimes when i see people i feel like vomiting.,-0.0719678943813149,0
"@mikeviceo: Two years ago i got binoculars from my parents cause I needed to look to the future, I was like cool :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: tweet of the year",0.0155097359266245,0
"O_o ummm...so, like?? ||RT""@Redskins: From our family to yours, have a safe and #HappyThanksgiving http://t.co/LUeMYFptnh""",0.0251880591260451,0
