translation
"{'cy': 'Lansioffenest o leia 320 picsel o led/uchder.', 'en': 'launch'}"
"{'cy': '& Ychwanegu/ Ffurfweddu Sylwad...', 'en': 'default parameter'}"
"{'cy': '& Ychwanegu/ Ffurfweddu Sylwad...', 'en': 'default parameters'}"
"{'cy': 'Fi', 'en': 'me'}"
"{'cy': 'Fi', 'en': 'me'}"
"{'cy': 'tabcolor name', 'en': 'tan'}"
"{'cy': 'tabcolor name', 'en': 'tan'}"
"{'cy': 'Cyhoeddwyd ar', 'en': 'issued on'}"
"{'cy': 'Cyhoeddwyd ar', 'en': 'issued on'}"
"{'cy': 'Siapanwestbengal. kgm', 'en': 'jalpaiguri'}"
"{'cy': 'Siapanwestbengal. kgm', 'en': 'jalpaiguri'}"
"{'cy': 'Torri', 'en': 'cut'}"
"{'cy': 'Torri', 'en': 'cut'}"
"{'cy': 'Bloomington', 'en': 'bloomington'}"
"{'cy': 'Bloomington', 'en': 'bloomington'}"
"{'cy': 'Presque Isle', 'en': 'isle presque'}"
"{'cy': 'Presque Isle', 'en': 'presque isle'}"
"{'cy': 'AlaskaMountain TimeUnited States', 'en': 'meter alaska time'}"
"{'cy': 'AlaskaMountain TimeUnited States', 'en': 'alaska time'}"
"{'cy': 'Newydd', 'en': 'newly'}"
"{'cy': 'Newydd', 'en': 'new'}"
"{'cy': 'Hebron', 'en': 'hebron'}"
"{'cy': 'Hebron', 'en': 'hebron'}"
"{'cy': 'Yn Rhydd', 'en': 'free'}"
"{'cy': 'Yn Rhydd', 'en': 'free'}"
"{'cy': 'Abbeville', 'en': 'albertville'}"
"{'cy': 'Abbeville', 'en': 'albertville'}"
"{'cy': 'Lacon', 'en': 'lacon'}"
"{'cy': 'Lacon', 'en': 'lacon'}"
"{'cy': 'Cardston', 'en': 'cardston'}"
"{'cy': 'Cardston', 'en': 'cardston'}"
"{'cy': 'Ardal Hysbysu', 'en': 'area notification'}"
"{'cy': 'Ardal Hysbysu', 'en': 'notification area'}"
"{'cy': 'Oxnard', 'en': 'oxnard'}"
"{'cy': 'Oxnard', 'en': 'oxnard'}"
"{'cy': 'Pond Inlet', 'en': 'inlet pond'}"
"{'cy': 'Pond Inlet', 'en': 'pond inlet'}"
"{'cy': 'Youngstown', 'en': 'youngstown'}"
"{'cy': 'Youngstown', 'en': 'youngstown'}"
"{'cy': 'Spiderette', 'en': 'spiderette'}"
"{'cy': 'Spiderette', 'en': 'spiderette'}"
"{'cy': 'Seward', 'en': 'seward'}"
"{'cy': 'Seward', 'en': 'seward'}"
"{'cy': 'PrestonCity in Minnesota, United States', 'en': 'preston'}"
"{'cy': 'PrestonCity in Minnesota, United States', 'en': 'preston'}"
"{'cy': 'Cychwyn VM', 'en': 'vm bug out'}"
"{'cy': 'Cychwyn VM', 'en': 'vm start'}"
"{'cy': 'am', 'en': 'a'}"
"{'cy': 'am', 'en': 'a'}"
"{'cy': 'Uchel', 'en': 'high'}"
"{'cy': 'Uchel', 'en': 'high'}"
"{'cy': 'Edmontoncanada. kgm', 'en': 'edmonton'}"
"{'cy': 'Edmontoncanada. kgm', 'en': 'edmonton'}"
"{'cy': 'Nicaragua', 'en': 'republic of nicaragua'}"
"{'cy': 'Nicaragua', 'en': 'nicaragua'}"
"{'cy': 'Mineral WellsCity in Texas, United States', 'en': 'mineral wells'}"
"{'cy': 'Mineral WellsCity in Texas, United States', 'en': 'mineral wells'}"
"{'cy': 'NürnbergCity name (optional, probably does not need a translation)', 'en': 'nurnberg nuremberg'}"
"{'cy': 'NürnbergCity name (optional, probably does not need a translation)', 'en': 'nuremberg'}"
"{'cy': 'Hill City', 'en': 'hill james jerome hill city'}"
"{'cy': 'Hill City', 'en': 'hill city'}"
"{'cy': 'I', 'en': 'iodine i'}"
"{'cy': 'I', 'en': 'i'}"
"{'cy': 'dau', 'en': 'two'}"
"{'cy': 'dau', 'en': 'two'}"
"{'cy': 'Elkhart', 'en': 'elkhart'}"
"{'cy': 'Elkhart', 'en': 'elkhart'}"
"{'cy': 'Arferol', 'en': 'normal'}"
"{'cy': 'Arferol', 'en': 'normal'}"
"{'cy': 'Sanya上海', 'en': 'sanya'}"
"{'cy': 'Sanya上海', 'en': 'sanya'}"
"{'cy': 'Aveyronfrance. kgm', 'en': 'auvergne'}"
"{'cy': 'Aveyronfrance. kgm', 'en': 'auvergne'}"
"{'cy': 'Ie', 'en': 'yes'}"
"{'cy': 'Ie', 'en': 'yes'}"
"{'cy': 'Orange City', 'en': 'orange metropolis'}"
"{'cy': 'Orange City', 'en': 'orange city'}"
"{'cy': 'Barin', 'en': 'bari'}"
"{'cy': 'Barin', 'en': 'bari'}"
"{'cy': 'llwyd tywyll', 'en': 'dark grayness'}"
"{'cy': 'llwyd tywyll', 'en': 'dark grey'}"
"{'cy': 'Negesydd MSNComment', 'en': 'jabber protocol'}"
"{'cy': 'Negesydd MSNComment', 'en': 'jabber protocol'}"
"{'cy': 'the result will be artificially smoothed to hide jpeg artefacts', 'en': 'optimise optimize'}"
"{'cy': 'the result will be artificially smoothed to hide jpeg artefacts', 'en': 'optimize'}"
"{'cy': 'PekingCity name (optional, probably does not need a translation)', 'en': 'peiping'}"
"{'cy': 'PekingCity name (optional, probably does not need a translation)', 'en': 'peking'}"
"{'cy': 'Manston', 'en': 'manston'}"
"{'cy': 'Manston', 'en': 'manston'}"
"{'cy': 'Safford', 'en': 'safford'}"
"{'cy': 'Safford', 'en': 'safford'}"
"{'cy': 'Thisted', 'en': 'thisted'}"
"{'cy': 'Thisted', 'en': 'thisted'}"
"{'cy': 'Erthygl', 'en': 'look alike image practice'}"
"{'cy': 'Erthygl', 'en': 'image practice'}"
"{'cy': 'Kigoma', 'en': 'kigoma'}"
"{'cy': 'Kigoma', 'en': 'kigoma'}"
"{'cy': 'Coloffon', 'en': 'colophon'}"
"{'cy': 'Coloffon', 'en': 'colophon'}"
"{'cy': 'Millington', 'en': 'millington'}"
"{'cy': 'Millington', 'en': 'millington'}"
"{'cy': 'Wedi derbyn yn betrusDeclined: Meeting NameDeclined: Meeting NameMeeting', 'en': 'tentatively accepted'}"
"{'cy': 'Wedi derbyn yn betrusDeclined: Meeting NameDeclined: Meeting NameMeeting', 'en': 'tentatively accepted'}"
"{'cy': 'Rodez', 'en': 'rodez'}"
"{'cy': 'Rodez', 'en': 'rodez'}"
"{'cy': 'Rovaniemi', 'en': 'rovaniemi'}"
"{'cy': 'Rovaniemi', 'en': 'rovaniemi'}"
"{'cy': 'Ail- ddechrau', 'en': 'resume'}"
"{'cy': 'Ail- ddechrau', 'en': 'resume'}"
"{'cy': 'Gwaredu', 'en': 'solve resolving'}"
"{'cy': 'Gwaredu', 'en': 'resolving'}"
"{'cy': 'Defanagari', 'en': 'extended devanagari'}"
"{'cy': 'Defanagari', 'en': 'devanagari extended'}"
"{'cy': 'Udon Thani', 'en': 'udon thani'}"
"{'cy': 'Udon Thani', 'en': 'udon thani'}"
"{'cy': 'Ail-gychwyn', 'en': 'resumed'}"
"{'cy': 'Ail-gychwyn', 'en': 'resumed'}"
"{'cy': 'Hua Hin', 'en': 'hua hin'}"
"{'cy': 'Hua Hin', 'en': 'hua hin'}"
"{'cy': 'MySQL Cleient', 'en': 'client mysql'}"
"{'cy': 'MySQL Cleient', 'en': 'mysql client'}"
"{'cy': 'Mount Vernon', 'en': 'put on mount vernon'}"
"{'cy': 'Mount Vernon', 'en': 'mount vernon'}"
"{'cy': 'Rosario', 'en': 'rosario'}"
"{'cy': 'Rosario', 'en': 'rosario'}"
"{'cy': 'Rôl y Ffenestr', 'en': 'role window'}"
"{'cy': 'Rôl y Ffenestr', 'en': 'window role'}"
"{'cy': 'Mountain Home', 'en': 'home mountain'}"
"{'cy': 'Mountain Home', 'en': 'mountain home'}"
"{'cy': 'La Ceiba', 'en': 'pelican state ceiba'}"
"{'cy': 'La Ceiba', 'en': 'la ceiba'}"
"{'cy': 'Disgleirdeb i lawr', 'en': 'brightness light down'}"
"{'cy': 'Disgleirdeb i lawr', 'en': 'brightness down'}"
"{'cy': 'Dirymir', 'en': 'revoked'}"
"{'cy': 'Dirymir', 'en': 'revoked'}"
"{'cy': 'Dangos Amser & Hygyrchu', 'en': 'accessed'}"
"{'cy': 'Dangos Amser & Hygyrchu', 'en': 'accessed'}"
"{'cy': 'Valley', 'en': 'valley'}"
"{'cy': 'Valley', 'en': 'valley'}"
"{'cy': 'Pos _Blaenorol', 'en': 'puzzle previous'}"
"{'cy': 'Pos _Blaenorol', 'en': 'previous puzzle'}"
"{'cy': 'Arferol', 'en': 'even'}"
"{'cy': 'Arferol', 'en': 'regular'}"
"{'cy': 'Welkom', 'en': 'welkom'}"
"{'cy': 'Welkom', 'en': 'welkom'}"
"{'cy': 'Anodd Iawn', 'en': 'very severe'}"
"{'cy': 'Anodd Iawn', 'en': 'very hard'}"
"{'cy': 'Atodiad Arabeg', 'en': 'bamum append supplement'}"
"{'cy': 'Atodiad Arabeg', 'en': 'bamum supplement'}"
"{'cy': 'All-leinpresence', 'en': 'offline'}"
"{'cy': 'All-leinpresence', 'en': 'offline'}"
"{'cy': 'Math Gêm', 'en': 'type game'}"
"{'cy': 'Math Gêm', 'en': 'game type'}"
"{'cy': 'PoriCity name (optional, probably does not need a translation)', 'en': 'podor'}"
"{'cy': 'PoriCity name (optional, probably does not need a translation)', 'en': 'podor'}"
"{'cy': 'Mount Ida', 'en': 'jump on ida'}"
"{'cy': 'Mount Ida', 'en': 'mount ida'}"
"{'cy': 'Lleoliad Cyhoeddi', 'en': 'print location'}"
"{'cy': 'Lleoliad Cyhoeddi', 'en': 'publishing location'}"
"{'cy': 'Santa Barbara', 'en': 'kriss kringle barbara'}"
"{'cy': 'Santa Barbara', 'en': 'santa barbara'}"
"{'cy': 'Madrid', 'en': 'spanish capital madrid'}"
"{'cy': 'Madrid', 'en': 'madrid'}"
"{'cy': 'Lwsacajapan. kgm', 'en': 'osaka'}"
"{'cy': 'Lwsacajapan. kgm', 'en': 'osaka'}"
"{'cy': 'Tynnu', 'en': 'take out remove'}"
"{'cy': 'Tynnu', 'en': 'remove'}"
"{'cy': 'Burns Lake', 'en': 'nathan birnbaum burns lake'}"
"{'cy': 'Burns Lake', 'en': 'burns lake'}"
"{'cy': 'Sepang', 'en': 'sepang'}"
"{'cy': 'Sepang', 'en': 'sepang'}"
"{'cy': 'Mewngofnod & Terfynell', 'en': 'login'}"
"{'cy': 'Mewngofnod & Terfynell', 'en': 'console login'}"
"{'cy': 'Chwaraewyr Dynol', 'en': 'instrumentalist current player'}"
"{'cy': 'Chwaraewyr Dynol', 'en': 'current player'}"
"{'cy': 'Hidlen DocioName', 'en': 'tool crop'}"
"{'cy': 'Hidlen DocioName', 'en': 'crop tool'}"
"{'cy': 'Creil Fafb', 'en': 'creil'}"
"{'cy': 'Creil Fafb', 'en': 'creil'}"
"{'cy': 'cromlin', 'en': 'curved shape curve'}"
"{'cy': 'cromlin', 'en': 'curve'}"
"{'cy': 'Trwylinellu', 'en': 'disenable disable autocorrection'}"
"{'cy': 'Trwylinellu', 'en': 'disable autocorrection'}"
"{'cy': 'Torri', 'en': 'thin out cut'}"
"{'cy': 'Torri', 'en': 'cut'}"
"{'cy': 'Negeseuon Pwysig', 'en': 'authoritative messages'}"
"{'cy': 'Negeseuon Pwysig', 'en': 'important messages'}"
"{'cy': 'Kuantan', 'en': 'kuantan'}"
"{'cy': 'Kuantan', 'en': 'kuantan'}"
"{'cy': 'Wheeling', 'en': 'wheel around wheeling'}"
"{'cy': 'Wheeling', 'en': 'wheeling'}"
"{'cy': 'Aliniad X', 'en': 'xalign'}"
"{'cy': 'Aliniad X', 'en': 'xalign'}"
"{'cy': 'Muskogee', 'en': 'muskogee'}"
"{'cy': 'Muskogee', 'en': 'muskogee'}"
"{'cy': 'Maint y Bwrdd', 'en': 'control board size'}"
"{'cy': 'Maint y Bwrdd', 'en': 'board size'}"
"{'cy': 'Al Hoceima', 'en': 'al camellia state hoceima'}"
"{'cy': 'Al Hoceima', 'en': 'al hoceima'}"
"{'cy': 'Maint Argraffu', 'en': 'pastel dark pastels'}"
"{'cy': 'Maint Argraffu', 'en': 'dark pastels'}"
"{'cy': 'Alhenastar name', 'en': 'alhena'}"
"{'cy': 'Alhenastar name', 'en': 'alhena'}"
"{'cy': 'Arabeg', 'en': 'arabic language'}"
"{'cy': 'Arabeg', 'en': 'arabic'}"
"{'cy': 'Cyhoeddwyd ar', 'en': 'issued to'}"
"{'cy': 'Cyhoeddwyd ar', 'en': 'issued to'}"
"{'cy': 'Achos arbennig', 'en': 'variable special'}"
"{'cy': 'Achos arbennig', 'en': 'special variable'}"
"{'cy': 'Frederick', 'en': 'frederick'}"
"{'cy': 'Frederick', 'en': 'frederick'}"
"{'cy': 'Ethiopia', 'en': 'yaltopya ethiopia'}"
"{'cy': 'Ethiopia', 'en': 'ethiopia'}"
"{'cy': 'Llipa', 'en': 'floppy disk'}"
"{'cy': 'Llipa', 'en': 'floppy'}"
"{'cy': '@ info', 'en': 'result truncated'}"
"{'cy': '@ info', 'en': 'result truncated'}"
"{'cy': 'Linz', 'en': 'lentia'}"
"{'cy': 'Linz', 'en': 'linz'}"
"{'cy': 'Man Hysbysu', 'en': 'notification sphere area'}"
"{'cy': 'Man Hysbysu', 'en': 'notification area'}"
"{'cy': 'Yakima', 'en': 'yakima'}"
"{'cy': 'Yakima', 'en': 'yakima'}"
"{'cy': 'Linz', 'en': 'linz'}"
"{'cy': 'Linz', 'en': 'linz'}"
"{'cy': 'Llofnodwr Tystysgrif', 'en': 'credentials signer'}"
"{'cy': 'Llofnodwr Tystysgrif', 'en': 'certificate signer'}"
"{'cy': 'Masjed-Soleymanنو شهر', 'en': 'masjed soleyman'}"
"{'cy': 'Masjed-Soleymanنو شهر', 'en': 'masjed soleyman'}"
"{'cy': 'Cyfnod Adnewyddu', 'en': 'interval refresh'}"
"{'cy': 'Cyfnod Adnewyddu', 'en': 'refresh interval'}"
"{'cy': 'Dwy Ochr', 'en': 'two side'}"
"{'cy': 'Dwy Ochr', 'en': 'two sided'}"
"{'cy': 'Tabasتبريز', 'en': 'tabas'}"
"{'cy': 'Tabasتبريز', 'en': 'tabas'}"
"{'cy': 'Pskov', 'en': 'pskov'}"
"{'cy': 'Pskov', 'en': 'pskov'}"
"{'cy': 'Luxembourg', 'en': 'luxembourg'}"
"{'cy': 'Luxembourg', 'en': 'luxembourg'}"
"{'cy': 'Analluog', 'en': 'disabled'}"
"{'cy': 'Analluog', 'en': 'disabled'}"
"{'cy': 'Temple', 'en': 'temple'}"
"{'cy': 'Temple', 'en': 'temple'}"
"{'cy': 'Dirprwy', 'en': 'proxy case'}"
"{'cy': 'Dirprwy', 'en': 'proxy type'}"
"{'cy': 'Enwau Chwaraewyr', 'en': 'names player'}"
"{'cy': 'Enwau Chwaraewyr', 'en': 'player names'}"
"{'cy': 'Bar Harbor', 'en': 'beaver seaport'}"
"{'cy': 'Bar Harbor', 'en': 'beaver harbour'}"
"{'cy': 'Parhau', 'en': 'continue'}"
"{'cy': 'Parhau', 'en': 'continue'}"
"{'cy': 'Ffrâm', 'en': 'frame shape'}"
"{'cy': 'Ffrâm', 'en': 'frame shape'}"
"{'cy': 'Oren', 'en': 'variety'}"
"{'cy': 'Oren', 'en': 'change'}"
"{'cy': 'Cyfaddaster CJK', 'en': 'cjk compatibility'}"
"{'cy': 'Cyfaddaster CJK', 'en': 'cjk compatibility'}"
"{'cy': 'McGillCity name (optional, probably does not need a translation)', 'en': 'mcgill'}"
"{'cy': 'McGillCity name (optional, probably does not need a translation)', 'en': 'mcgill'}"
"{'cy': 'Houghton Lake', 'en': 'houghton lake'}"
"{'cy': 'Houghton Lake', 'en': 'houghton lake'}"
"{'cy': 'Chapel Hill', 'en': 'chapel pitchers mound'}"
"{'cy': 'Chapel Hill', 'en': 'chapel hill'}"
"{'cy': 'StavangerCity in Norway', 'en': 'stavanger'}"
"{'cy': 'StavangerCity in Norway', 'en': 'stavanger'}"
"{'cy': 'Parisworld. kgm', 'en': 'paris'}"
"{'cy': 'Parisworld. kgm', 'en': 'paris'}"
"{'cy': 'Gwirio Sillafu', 'en': 'spellcheck'}"
"{'cy': 'Gwirio Sillafu', 'en': 'spellcheck'}"
"{'cy': 'Augsburg', 'en': 'augsburg'}"
"{'cy': 'Augsburg', 'en': 'augsburg'}"
"{'cy': 'Narvik', 'en': 'narvik'}"
"{'cy': 'Narvik', 'en': 'narvik'}"
"{'cy': 'BanjulCity name (optional, probably does not need a translation)', 'en': 'banjul'}"
"{'cy': 'BanjulCity name (optional, probably does not need a translation)', 'en': 'banjul'}"
"{'cy': 'Madisonusa. kgm', 'en': 'madison'}"
"{'cy': 'Madisonusa. kgm', 'en': 'madison'}"
"{'cy': 'Cof Wedi ei Rannu', 'en': 'shared memory'}"
"{'cy': 'Cof Wedi ei Rannu', 'en': 'shared memory'}"
"{'cy': 'Dydd Sadwrn', 'en': 'sabbatum saturday'}"
"{'cy': 'Dydd Sadwrn', 'en': 'saturday'}"
"{'cy': 'Piedras NegrasPoza Rica', 'en': 'piedras negras'}"
"{'cy': 'Piedras NegrasPoza Rica', 'en': 'piedras negras'}"
"{'cy': 'Rhagolwg Tudalen', 'en': 'preview page'}"
"{'cy': 'Rhagolwg Tudalen', 'en': 'page preview'}"
"{'cy': 'C_rebachuonswitch', 'en': 'onswitch'}"
"{'cy': 'C_rebachuonswitch', 'en': 'onswitch'}"
"{'cy': 'Clirio Pob Un', 'en': 'clear all'}"
"{'cy': 'Clirio Pob Un', 'en': 'clear all'}"
"{'cy': 'Flint', 'en': 'flint'}"
"{'cy': 'Flint', 'en': 'flint'}"
"{'cy': 'Kuantan', 'en': 'kuantan'}"
"{'cy': 'Kuantan', 'en': 'kuantan'}"
"{'cy': 'ISDN', 'en': 'isdn'}"
"{'cy': 'ISDN', 'en': 'isdn'}"
"{'cy': 'Cambridge Bay', 'en': 'cambridge bay'}"
"{'cy': 'Cambridge Bay', 'en': 'cambridge bay'}"
"{'cy': 'Sgoriau Mahjongg', 'en': 'mahjongg grade scores'}"
"{'cy': 'Sgoriau Mahjongg', 'en': 'mahjongg scores'}"
"{'cy': 'MinnesotaRegion/ state name (optional, rarely needs a translation)', 'en': 'minnesota'}"
"{'cy': 'MinnesotaRegion/ state name (optional, rarely needs a translation)', 'en': 'minnesota'}"
"{'cy': 'Calendr Mis', 'en': 'calendar month calendar'}"
"{'cy': 'Calendr Mis', 'en': 'month calendar'}"
"{'cy': 'Santa Fe', 'en': 'atomic number santa fe'}"
"{'cy': 'Santa Fe', 'en': 'santa fe'}"
"{'cy': 'Bar Offer Ychwanegol', 'en': 'toolbar filter'}"
"{'cy': 'Bar Offer Ychwanegol', 'en': 'filter toolbar'}"
"{'cy': 'Tsieinëeg Draddodiadol', 'en': 'chinese taiwanese traditional'}"
"{'cy': 'Tsieinëeg Draddodiadol', 'en': 'chinese traditional'}"
"{'cy': 'BangladeshName', 'en': 'taka bangladeshi'}"
"{'cy': 'BangladeshName', 'en': 'bangladeshi taka'}"
"{'cy': 'Stephenville', 'en': 'stephenville'}"
"{'cy': 'Stephenville', 'en': 'stephenville'}"
"{'cy': 'Syloti Nagri', 'en': 'syloti nagri'}"
"{'cy': 'Syloti Nagri', 'en': 'syloti nagri'}"
"{'cy': 'KingmanCity name (optional, probably does not need a translation)', 'en': 'kingman'}"
"{'cy': 'KingmanCity name (optional, probably does not need a translation)', 'en': 'kingman'}"
"{'cy': 'Gêm y Pobydd', 'en': 'game bakers'}"
"{'cy': 'Gêm y Pobydd', 'en': 'bakers game'}"
"{'cy': 'Polandafrica. kgm', 'en': 'louis port'}"
"{'cy': 'Polandafrica. kgm', 'en': 'port louis'}"
"{'cy': 'Glendive', 'en': 'glendive'}"
"{'cy': 'Glendive', 'en': 'glendive'}"
"{'cy': 'Neis', 'en': 'nice'}"
"{'cy': 'Neis', 'en': 'nice'}"
"{'cy': '& Canran & # 160;:', 'en': 'perceptual'}"
"{'cy': '& Canran & # 160;:', 'en': 'perceptual'}"
"{'cy': 'PadovaCity name (optional, probably does not need a translation)', 'en': 'poltava'}"
"{'cy': 'PadovaCity name (optional, probably does not need a translation)', 'en': 'poltava'}"
"{'cy': 'Cynhalwyr Blaenorol:', 'en': 'power manager'}"
"{'cy': 'Cynhalwyr Blaenorol:', 'en': 'power manager'}"
"{'cy': 'Mewnoliad a Bylchu', 'en': 'darkyellow'}"
"{'cy': 'Mewnoliad a Bylchu', 'en': 'darkyellow'}"
"{'cy': 'Afon IronCity in Alberta Canada', 'en': 'disembodied spirit spirit river'}"
"{'cy': 'Afon IronCity in Alberta Canada', 'en': 'spirit river'}"
"{'cy': 'Meridian', 'en': 'top meridian'}"
"{'cy': 'Meridian', 'en': 'meridian'}"
"{'cy': 'Barau', 'en': 'bar'}"
"{'cy': 'Barau', 'en': 'bar'}"
"{'cy': 'Fformat amser', 'en': 'format time'}"
"{'cy': 'Fformat amser', 'en': 'time format'}"
"{'cy': 'Analluogwyd', 'en': 'available'}"
"{'cy': 'Analluogwyd', 'en': 'available'}"
"{'cy': 'Gwerth diamod [u]', 'en': 'right down value'}"
"{'cy': 'Gwerth diamod [u]', 'en': 'absolute value'}"
"{'cy': 'southamerica. kgm', 'en': 'tsholotsho'}"
"{'cy': 'southamerica. kgm', 'en': 'tsholotsho'}"
"{'cy': 'Budr', 'en': 'grime'}"
"{'cy': 'Budr', 'en': 'dirty'}"
"{'cy': 'Gludo Arbennig', 'en': 'paste special'}"
"{'cy': 'Gludo Arbennig', 'en': 'special paste'}"
"{'cy': 'Math Cysylltiad', 'en': 'connection eccentric type'}"
"{'cy': 'Math Cysylltiad', 'en': 'connection type'}"
"{'cy': 'Gwefru', 'en': 'charging'}"
"{'cy': 'Gwefru', 'en': 'charging'}"
"{'cy': 'dilynol', 'en': 'following'}"
"{'cy': 'dilynol', 'en': 'following'}"
"{'cy': 'Hoffterau Ffont', 'en': 'preferences monitor'}"
"{'cy': 'Hoffterau Ffont', 'en': 'monitor preferences'}"
"{'cy': 'De:', 'en': 'ring graph'}"
"{'cy': 'De:', 'en': 'ring chart'}"
"{'cy': 'Khon Kaen', 'en': 'khon kaen'}"
"{'cy': 'Khon Kaen', 'en': 'khon kaen'}"
"{'cy': 'Lungi', 'en': 'lungi'}"
"{'cy': 'Lungi', 'en': 'lungi'}"
"{'cy': 'Shawnee', 'en': 'shawnee'}"
"{'cy': 'Shawnee', 'en': 'shawnee'}"
"{'cy': 'Findlay', 'en': 'findlay'}"
"{'cy': 'Findlay', 'en': 'findlay'}"
"{'cy': 'Tororo', 'en': 'koror'}"
"{'cy': 'Tororo', 'en': 'koror'}"
"{'cy': 'UID', 'en': 'uid'}"
"{'cy': 'UID', 'en': 'uid'}"
"{'cy': 'Glas YsgafnStyle name', 'en': 'light drab'}"
"{'cy': 'Glas YsgafnStyle name', 'en': 'light blue'}"
"{'cy': 'Kuopio', 'en': 'kuopio'}"
"{'cy': 'Kuopio', 'en': 'kuopio'}"
"{'cy': 'Ffôn Galw yn Ôl', 'en': 'phone callback'}"
"{'cy': 'Ffôn Galw yn Ôl', 'en': 'callback phone'}"
"{'cy': 'Annapolis', 'en': 'capital of maryland'}"
"{'cy': 'Annapolis', 'en': 'annapolis'}"
"{'cy': '(Blaenoriaeth Isel)', 'en': 'low priority'}"
"{'cy': '(Blaenoriaeth Isel)', 'en': 'low priority'}"
"{'cy': 'Oxford', 'en': 'oxford'}"
"{'cy': 'Oxford', 'en': 'oxford'}"
"{'cy': 'Satu Mare', 'en': 'maria satu mare'}"
"{'cy': 'Satu Mare', 'en': 'satu mare'}"
"{'cy': 'Angoon', 'en': 'angoon'}"
"{'cy': 'Angoon', 'en': 'angoon'}"
"{'cy': 'Telecsteletype', 'en': 'teleprinter telex'}"
"{'cy': 'Telecsteletype', 'en': 'telex'}"
"{'cy': 'Hoffterau Totem', 'en': 'totem orientation preferences'}"
"{'cy': 'Hoffterau Totem', 'en': 'totem preferences'}"
"{'cy': 'KochiCalcuttaKolkata / কলকাতা', 'en': 'kochi'}"
"{'cy': 'KochiCalcuttaKolkata / কলকাতা', 'en': 'kochi'}"
"{'cy': 'Tabl Ieithoedd', 'en': 'languages speech communication table'}"
"{'cy': 'Tabl Ieithoedd', 'en': 'languages table'}"
"{'cy': 'Two Sided', 'en': 'ii sided'}"
"{'cy': 'Two Sided', 'en': 'two sided'}"
"{'cy': 'Uwchgyswllt', 'en': 'hyperlink'}"
"{'cy': 'Uwchgyswllt', 'en': 'hyperlink'}"
"{'cy': 'Wedi Tanysgrifio', 'en': 'take subscribed'}"
"{'cy': 'Wedi Tanysgrifio', 'en': 'subscribed'}"
"{'cy': 'Skellefteå', 'en': 'skellefte'}"
"{'cy': 'Skellefteå', 'en': 'skellefte'}"
"{'cy': 'Hattiesburg', 'en': 'hattiesburg'}"
"{'cy': 'Hattiesburg', 'en': 'hattiesburg'}"
